id,name,group,area,start_date,end_date
56b7da86-b9c7-4fcd-bd04-f980cde7d4c5,Agathe Fontain,Inuit Ataqatigiit,,2002-12-03,2005-11-14
16ae4426-69c2-490c-8aa1-37b963d04ba6,Ane Hansen,Inuit Ataqatigiit,,2002-12-03,2005-11-14
2e8ad049-e92d-4122-ac72-0e67f417385e,Anthon Frederiksen,Kattusseqatigiit,,2002-12-03,2005-11-14
d4d89d13-2f6a-4567-90fa-53486b4e5b1d,Aqqaluk Lynge,Inuit Ataqatigiit,,2002-12-03,2005-11-14
046e1756-1991-48e2-9872-bbf1d3d151fb,Asii Chemnitz Narup,Inuit Ataqatigiit,,2002-12-03,2005-11-14
38743268-3de9-41b2-8844-2844e7d64316,Astrid Fleischer Rex,Demokraatit,,2002-12-03,2005-11-14
5b658c8b-a794-491f-9f20-a5472e2f0189,Augusta Salling,Atassut,,2002-12-03,2005-11-14
5ae7ca97-57f2-4bb5-9416-1b0fb3fc1413,Doris Jakobsen,Siumut,,2002-12-03,2005-11-14
cec0b7b7-48a5-4f53-91aa-35699ad153d6,Ellen Christoffersen,Atassut,,2002-12-03,2005-11-14
28a6fb33-78f1-4606-b336-d1bb5b75a0ed,Enos Lyberth,Siumut,,2002-12-03,2005-11-14
7dca92b8-aa18-4d28-8807-dd1627870d19,Finn Karlsen,Atassut,,2002-12-03,2005-11-14
0a343a11-29ab-4706-8334-d759ccb0e9cc,Hans Enoksen,Siumut,,2002-12-03,2005-11-14
8143b42e-57ad-4742-836a-dd3803e898c2,Henriette Rasmussen,Inuit Ataqatigiit,,2002-12-03,2005-11-14
6b761913-5b1c-44f5-a02f-3aa72f788dc8,Isak Davidsen,Atassut,,2002-12-03,2005-11-14
038ce71d-52d3-4093-a2a1-897947764e12,Jakob Sivertsen,Atassut,,2002-12-03,2005-11-14
192bf56b-359b-4d28-b88e-b572e76fb6f4,Jens Napaattooq,Siumut,,2002-12-03,2005-11-14
dddfd9a3-4fbb-4626-8165-4344bc38a986,Jensine Berthelsen,Atassut,,2002-12-03,2005-11-14
438c3002-1e82-45fc-a270-bb0a0aaad6f6,Johan Lund Olsen,Inuit Ataqatigiit,,2002-12-03,2005-11-14
fc383496-e530-4885-a020-d5fa1adb9e58,Jonathan Motzfeldt,Siumut,,2002-12-03,2005-11-14
14d3e3e4-db78-4f38-a416-bd108fd6d254,Josef Motzfeldt,Inuit Ataqatigiit,,2002-12-03,2005-11-14
6793d6ce-9c72-4dd9-b03e-336334545248,Jørgen W. Johansen,Siumut,,2002-12-03,2005-11-14
586d288f-5469-48b7-a523-fa8962f19c6b,Kuupik Vandersee Kleist,Inuit Ataqatigiit,,2002-12-03,2005-11-14
4853a5fa-67af-48be-8cfc-89fdc8893b16,Marie Fleischer,Demokraatit,,2002-12-03,2005-11-14
af6ddf03-b6ae-4bdd-8804-eecf3fe79e1e,Mikael Petersen,Siumut,,2002-12-03,2005-11-14
7874beca-0c15-47d4-8608-d16a0e65889d,Ole Dorph,Siumut,,2002-12-03,2005-11-14
3f1b88c5-1f5a-422f-8771-b7462abf3b11,Otto Jeremiassen,Atassut,,2002-12-03,2005-11-14
af3c4c0d-98be-44f0-b8d6-be662c513d9d,Palle Christiansen,Demokraatit,,2002-12-03,2005-11-14
5288ec08-f33e-443a-aa3a-70f6db7d03ec,Per Berthelsen,Demokraatit,,2002-12-03,2005-11-14
ff132a78-a26e-428e-a4ad-153c8c35a120,Per Skaaning,Demokraatit,,2002-12-03,2005-11-14
725ab873-8dea-4525-8fd2-420b7045fdf2,Ruth Heilmann,Siumut,,2002-12-03,2005-11-14
14e54487-9593-404d-99ab-cc1d0863e8ef,Simon Olsen,Siumut,,2002-12-03,2005-11-14
