id,name,group,area,chamber,start_date,end_date
b2149822-dcfc-4f18-a811-86d6b72d3274,Agnethe Nielsen,Atassut,,Inatsisartut,1991-03-05,1995-03-03
a6f7857d-4db3-45ce-a3ae-9abadee653a9,Ane Sofie Hammeken,Siumut,,Inatsisartut,1991-03-05,1995-03-03
d4d89d13-2f6a-4567-90fa-53486b4e5b1d,Aqqaluk Lynge,Inuit Ataqatigiit,,Inatsisartut,1991-03-05,1995-03-03
aac4aa2c-bbf5-4d21-87e9-ca2e3ac9783b,Bent Frederiksen,Siumut,,Inatsisartut,1991-03-05,1995-03-03
7c6ff336-22f6-4e4a-9edd-fd08151a64ac,Bjarne Kreutzmann,Akulliit Partiiat,,Inatsisartut,1991-03-05,1995-03-03
11e9dbf4-f713-4404-8c2f-3c0eb413921c,Emil Abelsen,Siumut,,Inatsisartut,1991-03-05,1995-03-03
66c6f469-a716-4355-b8be-5e625e3fa16f,Emilie Lennert,Atassut,,Inatsisartut,1991-03-05,1995-03-03
248530f3-6690-46be-9168-eb91f191dc7e,Hans Iversen,Siumut,,Inatsisartut,1991-03-05,1995-03-03
c6e11854-8aab-48a3-872c-1b499a141fe9,Hans Pavia Egede,Akulliit Partiiat,,Inatsisartut,1991-03-05,1995-03-03
8143b42e-57ad-4742-836a-dd3803e898c2,Henriette Rasmussen,Inuit Ataqatigiit,,Inatsisartut,1991-03-05,1995-03-03
038ce71d-52d3-4093-a2a1-897947764e12,Jakob Sivertsen,Atassut,,Inatsisartut,1991-03-05,1995-03-03
438c3002-1e82-45fc-a270-bb0a0aaad6f6,Johan Lund Olsen,Inuit Ataqatigiit,,Inatsisartut,1991-03-05,1995-03-03
fc383496-e530-4885-a020-d5fa1adb9e58,Jonathan Motzfeldt,Siumut,,Inatsisartut,1991-03-05,1995-03-03
14d3e3e4-db78-4f38-a416-bd108fd6d254,Josef Motzfeldt,Inuit Ataqatigiit,,Inatsisartut,1991-03-05,1995-03-03
1ca0a131-bbab-4690-85b9-522718a3c446,Kaj Egede,Siumut,,Inatsisartut,1991-03-05,1995-03-03
a13ab224-3c15-457a-8044-4fa38bd62385,Knud Sørensen,Atassut,,Inatsisartut,1991-03-05,1995-03-03
fb8105bb-969b-4d48-9460-854c15b5a85c,Konrad Steenholdt,Atassut,,Inatsisartut,1991-03-05,1995-03-03
5777e11f-e768-459f-b372-04337c331d55,Lars Chemnitz,Atassut,,Inatsisartut,1991-03-05,1995-03-03
89f4a64a-eab1-46c4-8caa-b9b33cf0cc7f,Lars-Emil Johansen,Siumut,,Inatsisartut,1991-03-05,1995-03-03
00ca3d62-659e-41a9-9087-740d65ffdb88,Nikolaj Heinrich,Issittup Partiia,,Inatsisartut,1991-03-05,1995-03-03
ef1f251b-0713-4662-86de-d16759dc0377,Ole Lynge,Inuit Ataqatigiit,,Inatsisartut,1991-03-05,1995-03-03
77251343-2796-4e88-84fa-4b58503ca2d5,Otto Steenholdt,Atassut,,Inatsisartut,1991-03-05,1995-03-03
23707f00-91c0-4d72-a3f5-5b0af6c02f91,Ove Rosing-Olsen,Siumut,,Inatsisartut,1991-03-05,1995-03-03
e260a0b2-96f2-47b4-ac70-8251d9d0880c,Pavia Nielsen,Siumut,,Inatsisartut,1991-03-05,1995-03-03
6844b6df-9e6a-43fb-9276-45e1a9f52d70,Peter G. Samuelsen,Siumut,,Inatsisartut,1991-03-05,1995-03-03
e7c37036-98af-4931-9061-90fd045cd582,Peter Ostermann,Atassut,,Inatsisartut,1991-03-05,1995-03-03
f5edbf93-3560-456a-bbb8-579e3731e39c,Uusaqqak Qujaukitsoq,Siumut,,Inatsisartut,1991-03-05,1995-03-03
