id,name,email,twitter,group,area,chamber,start_date,end_date
c71f8669-86f7-4212-9f0f-e313b1e79b50,Abram Kesupile,,,UDC,Kanye South,National Assembly,2014-10-29,""
8d1fdffe-4fa1-47a9-89fd-d046df3ecf28,Alfred Madigele,,,BDP,Mmathethe-Molapowabojang,National Assembly,2014-10-29,""
5323fd1d-423f-4354-b952-8e6d6ac13810,Athaliah Molokomme,,,"","",National Assembly,2014-10-29,""
04199d89-dc3e-4575-8137-672adfceb581,Bagalatia Arone,,,BCP,Okavango,National Assembly,2014-10-29,""
f58039a1-5069-4b81-af25-3ea74d37dbed,Biggie Butale,,,BDP,Tati West,National Assembly,2014-10-29,""
96e4a0c1-5c75-4aa3-a05c-7894a22c8a1f,Botlogile Tshireletso,,,BDP,Mahalapye East,National Assembly,2014-10-29,""
e71dcab1-2635-49cd-8585-e9980b1a763a,Buti Billy,,,BDP,Francistown East,National Assembly,2014-10-29,""
c3a87e7f-5910-42f7-a4cb-13a98cf13840,Christiaan De Graaff,,,BDP,Ghanzi South,National Assembly,2014-10-29,""
9f947412-ee2b-4ff0-b19b-a32a86164314,Dikgang Makgalemele,,,BDP,Shosong,National Assembly,2014-10-29,""
ff94e599-8e8b-43d0-8f52-664677ba8627,Dithapelo Keorapetse,,,BCP,Selibe Phikwe West,National Assembly,2014-10-29,""
ab5673af-5a2a-4324-b631-6c0237cf287a,Dorcus Makgatho-Malesu,,,BDP,Sefhare-Ramokgonami,National Assembly,2014-10-29,""
77d3609a-c26a-4eb9-8d2e-5e111713d544,Duma Boko,,,UDC,Gaborone Bonnington North,National Assembly,2014-10-29,""
f52a85bc-ac20-4ef4-bd84-2aa8d3ca8426,Edwin Batshu,,,BDP,Nkange,National Assembly,2014-10-29,""
667fe4c9-68e4-42b7-abfa-3b9ef22fb71b,Eric Molale,,,BDP,"",National Assembly,2014-10-29,""
5fe09969-ea14-438b-a812-3112dc3555af,Fidelis Molao,,,BDP,Shashe West,National Assembly,2014-10-29,""
2c549cfd-8fb9-4840-94b1-8d3440a88475,Frans Van Der Westhuizen,,,BDP,Kgalagadi South,National Assembly,2014-10-29,""
1f854e02-6925-4073-821a-41fa50da3c29,Gilbert Mangole,,,UDC,Mochudi West,National Assembly,2014-10-29,""
f87fa4fa-5817-45b1-a562-1fa1936fc08f,Guma Moyo,,,BDP,Tati East,National Assembly,2014-10-29,""
