id,name,email,twitter,group,area,chamber,start_date,end_date
mp_AdemGrabovci,Adem Grabovci,,,PDK,,Kuvendit,2014-07-17,""
mp_AdemHodA,Adem Hoda,,,Lista serbe,,Kuvendit,2014-07-17,""
mp_AdemSalihaj,Adem Salihaj,,,LDK,,Kuvendit,2014-07-17,""
mp_AgimAdemaj,Agim Ademaj,,,LDK,,Kuvendit,2014-07-17,""
mp_AgimAliu,Agim Aliu,,,PDK,,Kuvendit,2014-07-17,""
mp_AgimKikaj,Agim Kikaj,,,LDK,,Kuvendit,2014-07-17,""
mp_AgimÇeku,Agim Çeku,,,PDK,,Kuvendit,2014-07-17,""
mp_AidaDërguti,Aida Dërguti,,,Lëvizja Vetëvendosje,,Kuvendit,2014-07-17,""
mp_AlbinKurti,Albin Kurti,,,Lëvizja Vetëvendosje,,Kuvendit,2014-07-17,""
mp_AlbulenaHaxhiu,Albulena Haxhiu,,,Lëvizja Vetëvendosje,,Kuvendit,2014-07-17,""
mp_AliSadriu,Ali Sadriu,,,LDK,,Kuvendit,2014-07-17,""
mp_AlmaLama,Alma Lama,,,LDK,,Kuvendit,2014-07-17,""
mp_AntonQuni,Anton Quni,,,LDK,,Kuvendit,2014-07-17,""
mp_ArbenGashi,Arben Gashi,,,LDK,,Kuvendit,2014-07-17,""
mp_ArmendZemaj,Armend Zemaj,,,LDK,,Kuvendit,2014-07-17,""
mp_AzemSyla,Azem Syla,,,PDK,,Kuvendit,2014-07-17,""
mp_BaliMuharremaj,Bali Muharremaj,,,AAK,,Kuvendit,2014-07-17,""
mp_BardhylMetaj,Bardhyl Metaj,,,LDK,,Kuvendit,2014-07-17,""
mp_BekimHaxhiu,Bekim Haxhiu,,,PDK,,Kuvendit,2014-07-17,""
mp_BesaBaftija,Besa Baftija,,,Lëvizja Vetëvendosje,,Kuvendit,2014-07-17,""
mp_BesaGaxherri,Besa Gaxherri,,,LDK,,Kuvendit,2014-07-17,""
mp_BesimBeqaj,Besim Beqaj,,,PDK,,Kuvendit,2014-07-17,""
mp_BesnikBislimi,Besnik Bislimi,,,Lëvizja Vetëvendosje,,Kuvendit,2014-07-17,""
mp_BlerimGrainca,Blerim Grainca,,,LDK,,Kuvendit,2014-07-17,""
mp_BlerimShala,Blerim Shala,,,AAK,,Kuvendit,2014-07-17,""
mp_BlertaDeliuKodra,Blerta Deliu-Kodra,,,PDK,,Kuvendit,2014-07-17,""
mp_BojanMitić,Bojan Mitić,,,Lista serbe,,Kuvendit,2014-07-17,""
mp_DanushAdemi,Danush Ademi,,,6+,,Kuvendit,2014-07-17,""
mp_DautHaradinaj,Daut Haradinaj,,,AAK,,Kuvendit,2014-07-17,""
mp_DonikaKadajBujupi,Donika Kadaj Bujupi,,,AAK,,Kuvendit,2014-07-17,""
mp_DoruntinëMaloku,Doruntinë Maloku,,,LDK,,Kuvendit,2014-07-17,""
mp_DudaBalje,Duda Balje,,,6+,,Kuvendit,2014-07-17,""
mp_ElmiReçica,Elmi Reçica,,,PDK,,Kuvendit,2014-07-17,""
mp_EmilijaRedEpi,Emilija Redepi,,,Independent,,Kuvendit,2014-07-17,""
mp_EnverHoti,Enver Hoti,,,NISMA,,Kuvendit,2014-07-17,""
mp_EnverHoxhaj,Enver Hoxhaj,,,PDK,,Kuvendit,2014-07-17,""
mp_EtemArifi,Etem Arifi,,,LDK,,Kuvendit,2014-07-17,""
mp_ExhlaleSalihu,Exhlale Salihu,,,Lëvizja Vetëvendosje,,Kuvendit,2014-07-17,""
mp_FadilBeka,Fadil Beka,,,PDK,,Kuvendit,2014-07-17,""
mp_FadilDemaku,Fadil Demaku,,,PDK,,Kuvendit,2014-07-17,""
mp_FatmirLimaj,Fatmir Limaj,,,NISMA,,Kuvendit,2014-07-17,""
mp_FatmirRexhepi,Fatmir Rexhepi,,,LDK,,Kuvendit,2014-07-17,""
mp_FatonTopalli,Faton Topalli,,,Lëvizja Vetëvendosje,,Kuvendit,2014-07-17,""
mp_FikrimDamka,Fikrim Damka,,,6+,,Kuvendit,2014-07-17,""
mp_FisnikIsmaili,Fisnik Ismaili,,,Lëvizja Vetëvendosje,,Kuvendit,2014-07-17,""
mp_FloraBrovina,Flora Brovina,,,PDK,,Kuvendit,2014-07-17,""
mp_GanimeteMusliu,Ganimete Musliu,,,PDK,,Kuvendit,2014-07-17,""
mp_GlaukKonjufca,Glauk Konjufca,,,Lëvizja Vetëvendosje,,Kuvendit,2014-07-17,""
mp_GëzimKelmendi,Gëzim Kelmendi,,,Pa Grup,,Kuvendit,2014-07-17,""
mp_HajdarBeqa,Hajdar Beqa,,,PDK,,Kuvendit,2014-07-17,""
mp_HatimBaxhaku,Hatim Baxhaku,,,LDK,,Kuvendit,2014-07-17,""
mp_HaxhiShala,Haxhi Shala,,,NISMA,,Kuvendit,2014-07-17,""
mp_IlirDeda,Ilir Deda,,,Lëvizja Vetëvendosje,,Kuvendit,2014-07-17,""
mp_IsmajlKurteshi,Ismajl Kurteshi,,,Lëvizja Vetëvendosje,,Kuvendit,2014-07-17,""
mp_IsmetBeqiri,Ismet Beqiri,,,LDK,,Kuvendit,2014-07-17,""
mp_JakupKrasniqi,Jakup Krasniqi,,,Independent,,Kuvendit,2014-07-17,""
mp_JasminaIvković,Jasmina ivković,,,Lista serbe,,Kuvendit,2014-07-17,""
mp_JelenaBontić,Jelena Bontić,,,Lista serbe,,Kuvendit,2014-07-17,""
mp_KadriVeseli,Kadri Veseli,,,PDK,,Kuvendit,2014-07-17,""
