id,name,group,area,chamber,start_date,end_date
mp_MilivojeStojanoviæ,Milivoje Stojanoviæ,PG,,Kuvendit,2010-12-12,2014-05-07
mp_MuhametMustafa,Muhamet Mustafa,LDK,,Kuvendit,2010-12-12,2014-05-07
mp_MurseljHaljilji,Murselj Haljilji,SLS,,Kuvendit,2010-12-12,2014-05-07
mp_MyzejeneSelmani,Myzejene Selmani,KKR,,Kuvendit,2010-12-12,2014-05-07
mp_Müferaªinik,Müfera ªinik,Grupi 6+,,Kuvendit,2010-12-12,2014-05-07
mp_NaitHasani,Nait Hasani,PDK,,Kuvendit,2010-12-12,2014-05-07
mp_NaserOsmani,Naser Osmani,LDK,,Kuvendit,2010-12-12,2014-05-07
mp_NazaneBreca,Nazane Breca,LDK,,Kuvendit,2010-12-12,2014-05-07
mp_NijaziIdrizi,Nijazi Idrizi,AAK,,Kuvendit,2010-12-12,2014-05-07
mp_PetarMiletiæ,Petar Miletiæ,SLS,,Kuvendit,2010-12-12,2014-05-07
mp_RadaTrajkoviæ,Rada Trajkoviæ,PG,,Kuvendit,2010-12-12,2014-05-07
mp_RamizKelmendi,Ramiz Kelmendi,AAK,,Kuvendit,2010-12-12,2014-05-07
mp_RamizLladrovci,Ramiz Lladrovci,PDK,,Kuvendit,2010-12-12,2014-05-07
mp_RamëVataj,Ramë Vataj,PDK,,Kuvendit,2010-12-12,2014-05-07
mp_RasimDemiri,Rasim Demiri,Grupi 6+,,Kuvendit,2010-12-12,2014-05-07
mp_RexhepSelimi,Rexhep Selimi,Grupi i Vetëvendosjes,,Kuvendit,2010-12-12,2014-05-07
mp_RitaHajzerajBeqaj,Rita Hajzeraj-Beqaj,LDK,,Kuvendit,2010-12-12,2014-05-07
mp_SabriHamiti,Sabri Hamiti,LDK,,Kuvendit,2010-12-12,2014-05-07
mp_SadriFerati,Sadri Ferati,LDK,,Kuvendit,2010-12-12,2014-05-07
mp_SafeteHadergjonaj,Safete Hadergjonaj,PDK,,Kuvendit,2010-12-12,2014-05-07
mp_SalaBerishaShala,Sala Berisha- Shala,PDK,,Kuvendit,2010-12-12,2014-05-07
mp_SalihMorina,Salih Morina,LDK,,Kuvendit,2010-12-12,2014-05-07
mp_SaliheMustafa,Salihe Mustafa,PDK,,Kuvendit,2010-12-12,2014-05-07
mp_SaAMilosavljeviæ,Saa Milosavljeviæ,SLS,,Kuvendit,2010-12-12,2014-05-07
mp_SaAÐokiæ,Saa Ðokiæ,PG,,Kuvendit,2010-12-12,2014-05-07
mp_SevdieLama,Sevdie Lama,KKR,,Kuvendit,2010-12-12,2014-05-07
mp_ShaipMuja,Shaip Muja,PDK,,Kuvendit,2010-12-12,2014-05-07
mp_SkenderHyseni,Skender Hyseni,LDK,,Kuvendit,2010-12-12,2014-05-07
mp_SretenIvanoviæ,Sreten Ivanoviæ,SLS,,Kuvendit,2010-12-12,2014-05-07
mp_SuzanNovoberdali,Suzan Novoberdali,KKR,,Kuvendit,2010-12-12,2014-05-07
mp_TeutaHaxhiu,Teuta Haxhiu,AAK,,Kuvendit,2010-12-12,2014-05-07
mp_TeutaSahatqija,Teuta Sahatqija,LDK,,Kuvendit,2010-12-12,2014-05-07
mp_TimeKadriaj,Time Kadriaj,AAK,,Kuvendit,2010-12-12,2014-05-07
mp_UkëRugova,Ukë Rugova,KKR,,Kuvendit,2010-12-12,2014-05-07
mp_ValbonaDibra,Valbona Dibra,PDK,,Kuvendit,2010-12-12,2014-05-07
mp_VesimirSaviæ,Vesimir Saviæ,PG,,Kuvendit,2010-12-12,2014-05-07
mp_VesnaMikiæ,Vesna Mikiæ,PG,,Kuvendit,2010-12-12,2014-05-07
mp_VisarYmeri,Visar Ymeri,Grupi i Vetëvendosjes,,Kuvendit,2010-12-12,2014-05-07
mp_VjollcaKrasniqi,Vjollca Krasniqi,LDK,,Kuvendit,2010-12-12,2014-05-07
mp_VjosaOsmani,Vjosa Osmani,LDK,,Kuvendit,2010-12-12,2014-05-07
mp_XhaferTahiri,Xhafer Tahiri,LDK,,Kuvendit,2010-12-12,2014-05-07
mp_XhavitHaliti,Xhavit Haliti,PDK,,Kuvendit,2010-12-12,2014-05-07
mp_XhavitUka,Xhavit Uka,LDK,,Kuvendit,2010-12-12,2014-05-07
mp_XhevahireIzmaku,Xhevahire Izmaku,PDK,,Kuvendit,2010-12-12,2014-05-07
mp_XhevdetNeziraj,Xhevdet Neziraj,AAK,,Kuvendit,2010-12-12,2014-05-07
mp_ZenunPajaziti,Zenun Pajaziti,PDK,,Kuvendit,2010-12-12,2014-05-07
