id,name,group,area,chamber,start_date,end_date
mp_LulzimZeneli,Lulzim Zeneli,Grupi Parlamentar i LDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_MahirYağcılar,Mahir Yağcılar,Grupi Parlamentar 'Komunitetet tjera',,Kuvendit,2001-11-17,2004-11-23
mp_MahmutBakalli,Mahmut Bakalli,Grupi Parlamentar i AAK-së,,Kuvendit,2001-11-17,2004-11-23
mp_MarkKrasniqi,Mark Krasniqi,Grupi Parlamentar i LDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_MehdiBardhi,Mehdi Bardhi,Grupi Parlamentar i LDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_MehmetNeziri,Mehmet Neziri,Grupi Parlamentar i LDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_MelihateTërmkolli,Melihate Tërmkolli,Grupi Parlamentar i LDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_MevlydeSaraçi,Mevlyde Saraçi,Grupi Parlamentar i LDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_MilovanJovanoviæ,Milovan Jovanoviæ,Grupi Parlamentar i KP-së,,Kuvendit,2001-11-17,2004-11-23
mp_MomèiloSaviæ,Momèilo Saviæ,Grupi Parlamentar i KP-së,,Kuvendit,2001-11-17,2004-11-23
mp_MuhametKelmendi,Muhamet Kelmendi,Pa grup,,Kuvendit,2001-11-17,2004-11-23
mp_NafijeBerisha,Nafije Berisha,Grupi Parlamentar i LDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_NafiyeGaş,Nafiye Gaş,Grupi Parlamentar 'Komunitetet tjera',,Kuvendit,2001-11-17,2004-11-23
mp_NaimJerliu,Naim Jerliu,Independent,,Kuvendit,2001-11-17,2004-11-23
mp_NaimMaloku,Naim Maloku,Grupi Parlamentar i AAK-së,,Kuvendit,2001-11-17,2004-11-23
mp_NekibeKelmendi,Nekibe Kelmendi,Grupi Parlamentar i LDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_NerxhivaneDauti,Nerxhivane Dauti,Grupi Parlamentar i PDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_NexhatDaci,Nexhat Daci,Independent,,Kuvendit,2001-11-17,2004-11-23
mp_NimonAlimusaj,Nimon Alimusaj,Grupi Parlamentar i LDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_NurishaheHulaj,Nurishahe Hulaj,Grupi Parlamentar i LDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_OliverIvanović,Oliver Ivanović,Grupi Parlamentar i KP-së,,Kuvendit,2001-11-17,2004-11-23
mp_PetarRadosavljeviæ,Petar Radosavljeviæ,Grupi Parlamentar i KP-së,,Kuvendit,2001-11-17,2004-11-23
mp_QazimKabashi,Qazim Kabashi,Grupi Parlamentar i LDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_RadaTrajkoviæ,Rada Trajkoviæ,Grupi Parlamentar i KP-së,,Kuvendit,2001-11-17,2004-11-23
mp_RamadanBKelmendi,Ramadan B. Kelmendi,Grupi Parlamentar i LDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_RamushHaradinaj,Ramush Haradinaj,Grupi Parlamentar i AAK-së,,Kuvendit,2001-11-17,2004-11-23
mp_RanðelNojkiæ,Ranðel Nojkiæ,Grupi Parlamentar i KP-së,,Kuvendit,2001-11-17,2004-11-23
mp_RemzijeNimani,Remzije Nimani,Grupi Parlamentar i LDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_RustemIbiI,Rustem Ibii,Grupi Parlamentar 'Komunitetet tjera',,Kuvendit,2001-11-17,2004-11-23
mp_SabileBasha,Sabile Basha,Grupi Parlamentar i PDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_SabitRrahmani,Sabit Rrahmani,Grupi Parlamentar 'Komunitetet tjera',,Kuvendit,2001-11-17,2004-11-23
mp_SabitRrustemi,Sabit Rrustemi,Grupi Parlamentar i LDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_SabriFejzullahu,Sabri Fejzullahu,Grupi Parlamentar i PDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_SabriHamiti,Sabri Hamiti,Grupi Parlamentar i LDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_SadikIdrizi,Sadik Idrizi,Grupi Parlamentar 'Komunitetet tjera',,Kuvendit,2001-11-17,2004-11-23
mp_SadudinBerisha,Sadudin Berisha,Grupi Parlamentar i LDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_SahitKrasniqi,Sahit Krasniqi,Grupi Parlamentar i LDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_SalaAhmetaj,Sala Ahmetaj,Grupi Parlamentar i PDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_SamijeZeqiraj,Samije Zeqiraj,Grupi Parlamentar i LDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_SanijeAliaj,Sanije Aliaj,Grupi Parlamentar i LDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_SebahateKrasniqiGrajçevci,Sebahate Krasniqi-Grajçevci,Grupi Parlamentar i AAK-së,,Kuvendit,2001-11-17,2004-11-23
mp_SejdullahHoxha,Sejdullah Hoxha,Grupi Parlamentar i PDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_ShefkiSejdiu,Shefki Sejdiu,Grupi Parlamentar i PDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_SlobodanBjeliæ,Slobodan Bjeliæ,Grupi Parlamentar i KP-së,,Kuvendit,2001-11-17,2004-11-23
mp_SmajlLatifi,Smajl Latifi,Pa grup,,Kuvendit,2001-11-17,2004-11-23
mp_SmiljkaMilisavljeviæ,Smiljka Milisavljeviæ,Grupi Parlamentar i KP-së,,Kuvendit,2001-11-17,2004-11-23
mp_SofijeHargji,Sofije Hargji,Grupi Parlamentar i LDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_SokolÐorðeviæ,Sokol Ðorðeviæ,Grupi Parlamentar i KP-së,,Kuvendit,2001-11-17,2004-11-23
mp_StojankaPetkoviæ,Stojanka Petkoviæ,Grupi Parlamentar i KP-së,,Kuvendit,2001-11-17,2004-11-23
mp_SvetomirSamardIæ,Svetomir Samardiæ,Grupi Parlamentar i KP-së,,Kuvendit,2001-11-17,2004-11-23
mp_SylejmanÇerkezi,Sylejman Çerkezi,Pa grup,,Kuvendit,2001-11-17,2004-11-23
mp_TeutaHadri,Teuta Hadri,Grupi Parlamentar i PDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_TomëHajdaraj,Tomë Hajdaraj,Grupi Parlamentar i LDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_VesnaJovanoviæ,Vesna Jovanoviæ,Grupi Parlamentar i KP-së,,Kuvendit,2001-11-17,2004-11-23
mp_XhavitHaliti,Xhavit Haliti,Grupi Parlamentar i PDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_XhelalCanziba,Xhelal Canziba,Grupi Parlamentar i PDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_XhevdetNeziraj,Xhevdet Neziraj,Grupi Parlamentar i AAK-së,,Kuvendit,2001-11-17,2004-11-23
mp_YmerMuhaxheri,Ymer Muhaxheri,Grupi Parlamentar i LDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_ZehraElezi,Zehra Elezi,Grupi Parlamentar 'Komunitetet tjera',,Kuvendit,2001-11-17,2004-11-23
mp_ZulfiMerxha,Zulfi Merxha,Grupi Parlamentar 'Komunitetet tjera',,Kuvendit,2001-11-17,2004-11-23
mp_ZyhrieMaloku,Zyhrie Maloku,Grupi Parlamentar i LDK-së,,Kuvendit,2001-11-17,2004-11-23
mp_ZylfijeHundozi,Zylfije Hundozi,Grupi Parlamentar i AAK-së,,Kuvendit,2001-11-17,2004-11-23
