id,name,group,area,start_date,end_date
mp_NumanBaliæ,Numan Baliæ,Grupi Parlamentar Për integrim,,2004-11-23,2007-12-12
mp_NuranMalta,Nuran Malta,Grupi Parlamentar GP 6+,,2004-11-23,2007-12-12
mp_NurishaheHulaj,Nurishahe Hulaj,Grupi Parlamentar i LDK-së,,2004-11-23,2007-12-12
mp_OliverIvanović,Oliver Ivanović,Grupi Parlamentar SLKM,,2004-11-23,2007-12-12
mp_QibrijeHoxha,Qibrije Hoxha,Grupi Parlamentar i LDK-së,,2004-11-23,2007-12-12
mp_RagipZekolli,Ragip Zekolli,Grupi Parlamentar i LDK-së,,2004-11-23,2007-12-12
mp_RamadanBKelmendi,Ramadan B. Kelmendi,Grupi Parlamentar i LDD-së,,2004-11-23,2007-12-12
mp_RamadanMusliu,Ramadan Musliu,Grupi Parlamentar i LDK-së,,2004-11-23,2007-12-12
mp_RamëBuja,Ramë Buja,Grupi Parlamentar i PDK-së,,2004-11-23,2007-12-12
mp_RanđelNojkić,Ranđel Nojkić,Grupi Parlamentar SLKM,,2004-11-23,2007-12-12
mp_RemzijeNimani,Remzije Nimani,Grupi Parlamentar i LDK-së,,2004-11-23,2007-12-12
mp_RifatKrasniç,Rifat Krasniç,Grupi Parlamentar GP 6+,,2004-11-23,2007-12-12
mp_RudinaBukoshi,Rudina Bukoshi,Grupi Parlamentar i LDK-së,,2004-11-23,2007-12-12
mp_SabitRrahmani,Sabit Rrahmani,Grupi Parlamentar Për integrim,,2004-11-23,2007-12-12
mp_SabriHamiti,Sabri Hamiti,Grupi Parlamentar i LDK-së,,2004-11-23,2007-12-12
mp_SadudinBerisha,Sadudin Berisha,Grupi Parlamentar i LDK-së,,2004-11-23,2007-12-12
mp_SafeteHadergjonaj,Safete Hadergjonaj,Grupi Parlamentar i PDK-së,,2004-11-23,2007-12-12
mp_SalaAhmetaj,Sala Ahmetaj,Grupi Parlamentar i PDK-së,,2004-11-23,2007-12-12
mp_SalaBerishaShala,Sala Berisha- Shala,Grupi Parlamentar i PDK-së,,2004-11-23,2007-12-12
mp_SamijeZeqiraj,Samije Zeqiraj,Grupi Parlamentar i LDK-së,,2004-11-23,2007-12-12
mp_SanijeAliaj,Sanije Aliaj,Grupi Parlamentar i LDK-së,,2004-11-23,2007-12-12
mp_SaADjokiæ,Saa Djokiæ,Pa Grup Parlamentar,,2004-11-23,2007-12-12
mp_SelvijeHalimi,Selvije Halimi,Grupi Parlamentar i PDK-së,,2004-11-23,2007-12-12
mp_ShabanHalimi,Shaban Halimi,Grupi Parlamentar i LDK-së,,2004-11-23,2007-12-12
mp_SlaðanIliæ,Slaðan Iliæ,Grupi Parlamentar SLKM,,2004-11-23,2007-12-12
mp_SneAnaMiliæ,Sneana Miliæ,Grupi Parlamentar SLKM,,2004-11-23,2007-12-12
mp_SokolBashota,Sokol Bashota,Grupi Parlamentar i PDK-së,,2004-11-23,2007-12-12
mp_TeutaHadri,Teuta Hadri,Grupi Parlamentar i PDK-së,,2004-11-23,2007-12-12
mp_TeutaSahatqija,Teuta Sahatqija,Grupi Parlamentar ORA,,2004-11-23,2007-12-12
mp_VesnaJovanović,Vesna Jovanović,Grupi Parlamentar SLKM,,2004-11-23,2007-12-12
mp_VetonSurroi,Veton Surroi,Grupi Parlamentar ORA,,2004-11-23,2007-12-12
mp_VeziraEmru,Vezira Emru,Grupi Parlamentar Për integrim,,2004-11-23,2007-12-12
mp_XhavitHaliti,Xhavit Haliti,Grupi Parlamentar i PDK-së,,2004-11-23,2007-12-12
mp_XhelalCanziba,Xhelal Canziba,Grupi Parlamentar i PDK-së,,2004-11-23,2007-12-12
mp_XhevatBislimi,Xhevat Bislimi,Grupi Parlamentar i PDK-së,,2004-11-23,2007-12-12
mp_XhevdetNeziraj,Xhevdet Neziraj,Grupi Parlamentar i AAK-së,,2004-11-23,2007-12-12
mp_YlberHysa,Ylber Hysa,Grupi Parlamentar ORA,,2004-11-23,2007-12-12
mp_YmerHalimi,Ymer Halimi,Grupi Parlamentar i AAK-së,,2004-11-23,2007-12-12
mp_YmerMuhaxheri,Ymer Muhaxheri,Grupi Parlamentar i LDK-së,,2004-11-23,2007-12-12
mp_ZahrijeJusufi,Zahrije Jusufi,Grupi Parlamentar i PDK-së,,2004-11-23,2007-12-12
mp_ZefMorina,Zef Morina,Grupi Parlamentar i LDK-së,,2004-11-23,2007-12-12
mp_ZlaticaKujundIæ,Zlatica Kujundiæ,Pa Grup Parlamentar,,2004-11-23,2007-12-12
mp_ZulfiMerxha,Zulfi Merxha,Grupi Parlamentar Për integrim,,2004-11-23,2007-12-12
mp_ZyhrieMaloku,Zyhrie Maloku,Grupi Parlamentar i LDK-së,,2004-11-23,2007-12-12
mp_ZylfijeHundozi,Zylfije Hundozi,Grupi Parlamentar i AAK-së,,2004-11-23,2007-12-12
mp_PresaMurati,presa Murati,Grupi Parlamentar GP 6+,,2004-11-23,2007-12-12
