id,name,email,twitter,group,area,chamber,start_date,end_date
7e4530f9-27c2-4fe0-a631-de8d60b56fa9,Abednico Bhebhe,,,MDC-T,Nkayi South,House of Assembly,2013,""
d7506e52-7c0c-4654-b736-ecb51979d2f7,Abednico Ncube,,,ZANU PF,Gwanda South,House of Assembly,2013,""
36ab1b6d-5395-497e-9765-7f33e1406ec1,Adam Chimwamurombe,,,ZANU PF,Chipinge West,House of Assembly,2013,""
e06093ce-65b3-41b6-8eb0-b2f061768dda,Albert Mhlanga,,,MDC-T,Pumula,House of Assembly,2013,""
de8ea330-ae7f-4301-a9cb-a0932313fe12,Aldrin Musiiwa,,,ZANU PF,Chakari,House of Assembly,2013,""
a727cca5-542f-4edb-b32b-ce233eb1e83b,Alexio Musundire,,,MDC-T,Zengeza East,House of Assembly,2013,""
4d4d5712-5604-4da8-bfa4-2287df3530de,Alfred Mufunga,,,ZANU PF,Muzarabani North,House of Assembly,2013,""
59da6f22-51d2-4e8e-815a-0c8f452122be,Ambrose Mutinhiri,,,ZANU PF,Marondera West,House of Assembly,2013,""
d3222de4-cc2c-4a70-9c4e-5472af7030e6,Amos Chibaya,,,MDC-T,Mkoba,House of Assembly,2013,""
1cd4358c-fee0-4996-8440-48c97b88bce8,Amos Midzi,,,ZANU PF,Epworth,House of Assembly,2013,""
6a335ad4-22ed-47bc-b1c1-181b7c02babc,Andrew Langa,,,ZANU PF,Insizo North,House of Assembly,2013,""
f228e887-0697-4ced-a3f7-e4f8c543080d,Anele Ndebele,,,MDC-T,Magwegwe,House of Assembly,2013,""
af691134-756d-4f69-9dbb-c78a0c587c2c,Aqualina Katsande,,,ZANU PF,Mudzi West,House of Assembly,2013,""
8030f558-0569-4d8c-9e11-c14b604ef3f8,Arnold Tsunga,,,MDC-T,Dangamvura-Chikanga,House of Assembly,2013,""
ea4322f5-1a58-4281-8520-a70e17c5cddb,Batsirayi Pemhenayi,,,ZANU PF,Mutare North,House of Assembly,2013,""
cd639a13-a071-4829-8ff8-efd235f4ecdf,Bekithemba Mpofu,,,ZANU PF,Hwange West,House of Assembly,2013,""
b97062ff-0a94-4664-bcf1-8f734e0ed2b6,Bekithemba Nyathi,,,MDC-T,Pelandaba-Mpompoma,House of Assembly,2013,""
ea1d68b2-1550-4fb9-8c31-c12dba926924,Berta Chikwama,,,ZANU PF,Gutu East,House of Assembly,2013,""
67795f19-01a8-4bef-b272-f6b2fb5dbf77,Biata B. Nyamupinga,,,ZANU PF,Goromonzi West,House of Assembly,2013,""
51976b19-913a-486d-b54e-28a6ab7468c9,Biggie J. Matiza,,,ZANU PF,Murehwa South,House of Assembly,2013,""
f33002b3-e2b9-483c-844f-4fcf1757ab67,Blessed Runesu,,,ZANU PF,Sanyati,House of Assembly,2013,""
6e60f026-95a8-4f00-899a-c1d9968339e1,Brian Tshuma,,,MDC-T,Hwange Central,House of Assembly,2013,""
1e7fcf84-4a60-40d5-b745-e7e5060b7051,Cephas Sindi,,,ZANU PF,Gokwe-Chireya,House of Assembly,2013,""
07635546-ea44-4c49-a189-ed6d689f63ce,Chenayimoyo D. F. Nhema,,,ZANU PF,Shurugwi North,House of Assembly,2013,""
8e20ebb1-6069-4c0b-be9e-f7e5b91f6a75,Chiratidzo Mabuwa,,,ZANU PF,Mberengwa South,House of Assembly,2013,""
672cece8-db4f-4b38-b8aa-4cf1a5f9c471,Christoper Mushohwe,,,ZANU PF,Mutare West,House of Assembly,2013,""
63eb250d-c3e3-4f48-85e9-2ab9d9595a4b,Christopher Chigumba,,,ZANU PF,Chutungwiza South,House of Assembly,2013,""
9ac17246-814a-410d-9e51-6134013adf98,Christopher Chitindi,,,ZANU PF,Muzarabani south,House of Assembly,2013,""
6be6c010-6eef-49ff-8ea7-9966b5982625,Christopher Kuruneri,,,ZANU PF,Mt Darwin East,House of Assembly,2013,""
235905f3-6500-4f73-a8fa-22575687d442,Christopher Mutsvangwa,,,ZANU PF,Norton,House of Assembly,2013,""
64c4a9a2-36f5-4331-ad71-6ae85b058c41,Chriswell Mutematsaka,,,ZANU PF,Guruve South,House of Assembly,2013,""
4a18397e-7f4c-44f5-a086-047a5555fba8,Chuma K. Bhasikiti,,,ZANU PF,Mwenezi East,House of Assembly,2013,""
fec63c8e-76de-43ba-b2e9-80dd937c1c75,Clifford Sibanda,,,ZANU PF,Bubi,House of Assembly,2013,""
7037cffb-3641-4612-a789-2247043b3d85,Costa Machingauta,,,MDC-T,Budiriro,House of Assembly,2013,""
0c986b97-32f7-4079-a5ef-bf50791a40b7,Daniel M. Ncube,,,ZANU PF,Zhombe,House of Assembly,2013,""
fe2f0075-d66a-4c32-92df-9e54f97086da,Daniel Shumba,,,ZANU PF,Masvingo Urban,House of Assembly,2013,""
83ee67cb-4ecf-46a3-9d19-5958a8cf6d4a,David Butau,,,ZANU PF,Mbire,House of Assembly,2013,""
aab48d55-6144-46ee-ba52-7e60e9db3182,David Chapfika,,,ZANU PF,Mutoko South,House of Assembly,2013,""
c49cc84b-10e0-43ca-8193-b7314e78f488,Davis Murapira,,,ZANU PF,Masvingo North,House of Assembly,2013,""
7f474bc3-8d99-4cf6-abe3-fcbd591ea764,Denford Masiya,,,ZANU PF,Chiredzi East,House of Assembly,2013,""
8e2093f6-b4d3-49a5-9345-7f7b049ae2db,Dextor T. Nduna,,,ZANU PF,Chegutu West,House of Assembly,2013,""
9d56e6f3-9bab-47b2-8a1e-af1dfde13d67,Didymua Mutasa,,,ZANU PF,Headlands,House of Assembly,2013,""
d03a2b1c-745f-43a2-ac69-0fcc3e155c0d,Dingilizwe Tshuma,,,MDC-T,EmaKhandeni-Entubane,House of Assembly,2013,""
44e0677e-b21f-49f6-9946-495b200a1c4e,Dorcas Sibanda,,,MDC-T,Bulawayo Central,House of Assembly,2013,""
dd5b2f60-b8ce-43eb-a7f7-beb2b358dd7c,Dorothy Mangami,,,ZANU PF,Gokwe,House of Assembly,2013,""
d3e550a9-3562-47e3-8225-24a29f577d51,Dubeko Sibanda,,,MDC-T,Binga North,House of Assembly,2013,""
2b1615bf-9ce8-4a61-ab19-58173c90e0dc,Edgar Chidavaenzi,,,ZANU PF,Mazowe North,House of Assembly,2013,""
c6730826-bc87-4e5d-bf0e-fabdbba39726,Edgar Mbwembwe,,,ZANU PF,Chikomba East,House of Assembly,2013,""
58c86293-2dfb-4361-8dd6-29a50ea4abc2,Edmond Mhere,,,ZANU PF,Masvingo Central,House of Assembly,2013,""
