id,name,group,area,start_date,end_date
53303771d0c05d8b737b6db1,Pepe Auth Stewart,Partido por la Democracia,,2014-03-11,2018-03-10
53303772d0c05d8b737b6db6,Rabindranath Quinteros Lara,Partido Socialista de Chile,,2014-03-11,2018-03-10
53303772d0c05d8b737b6dba,Ramón Barros Montero,Unión Demócrata Independiente,,2014-03-11,2018-03-10
53303773d0c05d8b737b6dbd,Ramón Farías Ponce,Partido por la Democracia,,2014-03-11,2018-03-10
53303774d0c05d8b737b6dc2,Raúl Saldívar Auger,Partido Socialista de Chile,,2014-03-11,2018-03-10
53303777d0c05d8b737b6dce,Renzo Trisotti Martínez,Unión Demócrata Independiente,,2014-03-11,2018-03-10
53303775d0c05d8b737b6dc7,René Manuel García García,Renovación Nacional,,2014-03-11,2018-03-10
53303776d0c05d8b737b6dc9,René Saffirio Espinoza,Partido Demócrata Cristiano,,2014-03-11,2018-03-10
53303778d0c05d8b737b6dd3,Ricardo Lagos Weber,Partido por la Democracia,,2014-03-11,2018-03-10
53303779d0c05d8b737b6dd8,Ricardo Rincón González,Partido Demócrata Cristiano,,2014-03-11,2018-03-10
5330377ad0c05d8b737b6ddd,Roberto León Ramírez,Partido Demócrata Cristiano,,2014-03-11,2018-03-10
5330377bd0c05d8b737b6de0,Roberto Poblete Zapata,Independiente,,2014-03-11,2018-03-10
5330377cd0c05d8b737b6de3,Rodrigo González Torres,Partido por la Democracia,,2014-03-11,2018-03-10
5330377dd0c05d8b737b6de8,Romilio Gutiérrez Pino,Unión Demócrata Independiente,,2014-03-11,2018-03-10
5330377ed0c05d8b737b6ded,Rosauro Martínez Labbé,Renovación Nacional,,2014-03-11,2018-03-10
53303780d0c05d8b737b6df1,Sergio Aguiló Melo,Independiente,,2014-03-11,2018-03-10
53303782d0c05d8b737b6df3,Sergio Espejo Yaksic,Partido Demócrata Cristiano,,2014-03-11,2018-03-10
53303783d0c05d8b737b6df7,Sergio Gahona Salazar,Unión Demócrata Independiente,,2014-03-11,2018-03-10
53303784d0c05d8b737b6dfc,Sergio Ojeda Uribe,Partido Demócrata Cristiano,,2014-03-11,2018-03-10
53303786d0c05d8b737b6e00,Tucapel Jiménez Fuentes,Partido por la Democracia,,2014-03-11,2018-03-10
5330378cd0c05d8b737b6e0e,Vlado Mirosevic Verdugo,Partido Liberal de Chile,,2014-03-11,2018-03-10
53303787d0c05d8b737b6e05,Víctor Pérez Varela,Unión Demócrata Independiente,,2014-03-11,2018-03-10
53303789d0c05d8b737b6e0a,Víctor Torres Jeldes,Partido Demócrata Cristiano,,2014-03-11,2018-03-10
5330378ed0c05d8b737b6e13,Yasna Provoste Campillay,Partido Demócrata Cristiano,,2014-03-11,2018-03-10
