id,name,email,twitter,group,area,chamber,start_date,end_date
13912,Adrian McQuillan,,,DUP,East Londonderry,Northern Ireland Assembly,2007-03-09,2011-03-24
13826,Alan McFarland,,,UUP,North Down,Northern Ireland Assembly,2007-03-09,2010-03-30
13826,Alan McFarland,,,Independent,North Down,Northern Ireland Assembly,2010-03-31,2011-03-24
11402,Alasdair McDonnell,,,Social Democratic and Labour Party,Belfast South,Northern Ireland Assembly,2007-03-09,2011-03-24
13927,Alastair Ross,,,DUP,East Antrim,Northern Ireland Assembly,2007-05-14,2011-03-24
13815,Alban Maginness,,,Social Democratic and Labour Party,Belfast North,Northern Ireland Assembly,2007-03-09,2011-03-24
13745,Alex Attwood,,,Social Democratic and Labour Party,Belfast West,Northern Ireland Assembly,2007-03-09,2011-03-24
13780,Alex Easton,,,DUP,North Down,Northern Ireland Assembly,2007-03-09,2011-03-24
13816,Alex Maskey,,,Sinn Féin,Belfast South,Northern Ireland Assembly,2007-03-09,2011-03-24
13894,Allan Bresland,,,DUP,West Tyrone,Northern Ireland Assembly,2007-03-09,2011-03-24
13902,Anna Lo,,,Alliance,Belfast South,Northern Ireland Assembly,2007-03-09,2011-03-24
13790,Arlene Foster,,,DUP,Fermanagh and South Tyrone,Northern Ireland Assembly,2007-03-09,2011-03-24
13825,Barry McElduff,,,Sinn Féin,West Tyrone,Northern Ireland Assembly,2007-03-09,2011-03-24
13907,Basil McCrea,,,UUP,Lagan Valley,Northern Ireland Assembly,2007-03-09,2011-03-24
13744,Billy Armstrong,,,UUP,Mid Ulster,Northern Ireland Assembly,2007-03-09,2011-03-24
24701,Billy Leonard,,,Sinn Féin,East Londonderry,Northern Ireland Assembly,2010-01-07,2011-03-24
13917,Brian Wilson,,,Green,North Down,Northern Ireland Assembly,2007-03-09,2011-03-24
13862,Caitriona Ruane,,,Sinn Féin,South Down,Northern Ireland Assembly,2007-03-09,2011-03-24
13797,Carmel Hanna,,,Social Democratic and Labour Party,Belfast South,Northern Ireland Assembly,2007-03-09,2010-01-18
13913,Carál Ní Chuilín,,,Sinn Féin,Belfast North,Northern Ireland Assembly,2007-03-09,2011-03-24
13892,Cathal Boylan,,,Sinn Féin,Newry and Armagh,Northern Ireland Assembly,2007-03-09,2011-03-24
24994,Chris Lyttle,,,Alliance,Belfast East,Northern Ireland Assembly,2010-07-05,2011-03-24
13909,Claire McGill,,,Sinn Féin,West Tyrone,Northern Ireland Assembly,2007-03-09,2011-03-24
24702,Conall McDevitt,,,Social Democratic and Labour Party,Belfast South,Northern Ireland Assembly,2010-01-21,2011-03-24
11734,Conor Murphy,,,Sinn Féin,Newry and Armagh,Northern Ireland Assembly,2007-03-09,2011-03-24
13911,Daithí McKay,,,Sinn Féin,North Antrim,Northern Ireland Assembly,2007-03-09,2011-03-24
13811,Danny Kennedy,,,UUP,Newry and Armagh,Northern Ireland Assembly,2007-03-09,2011-03-24
24684,Danny Kinahan,,,UUP,South Antrim,Northern Ireland Assembly,2009-06-09,2011-03-24
10768,David Burnside,,,UUP,South Antrim,Northern Ireland Assembly,2007-03-09,2009-06-01
13788,David Ford,,,Alliance,South Antrim,Northern Ireland Assembly,2007-03-09,2011-03-24
13801,David Hilditch,,,DUP,East Antrim,Northern Ireland Assembly,2007-03-09,2011-03-24
13823,David McClarty,,,UUP,East Londonderry,Northern Ireland Assembly,2007-03-09,2010-12-31
13823,David McClarty,,,Independent,East Londonderry,Northern Ireland Assembly,2011-01-01,2011-03-24
13834,David McNarry,,,UUP,Strangford,Northern Ireland Assembly,2007-03-09,2011-03-24
11892,David Simpson,,,DUP,Upper Bann,Northern Ireland Assembly,2007-03-09,2010-07-01
13889,Dawn Purvis,,,PUP,Belfast East,Northern Ireland Assembly,2007-03-09,2010-06-02
13889,Dawn Purvis,,,Independent,Belfast East,Northern Ireland Assembly,2010-06-03,2011-03-24
13914,Declan O'Loan,,,Social Democratic and Labour Party,North Antrim,Northern Ireland Assembly,2007-03-09,2011-03-24
13810,Dolores Kelly,,,Social Democratic and Labour Party,Upper Bann,Northern Ireland Assembly,2007-03-09,2011-03-24
13755,Dominic Bradley,,,Social Democratic and Labour Party,Newry and Armagh,Northern Ireland Assembly,2007-03-09,2011-03-24
13853,Edwin Poots,,,DUP,Lagan Valley,Northern Ireland Assembly,2007-03-09,2011-03-24
13818,Fra McCann,,,Sinn Féin,Belfast West,Northern Ireland Assembly,2007-03-09,2011-03-24
13918,Francie Brolly,,,Sinn Féin,East Londonderry,Northern Ireland Assembly,2007-03-09,2009-12-11
