id,name,email,twitter,group,area,chamber,start_date,end_date
13762,Joan Carson,,,UUP,Fermanagh and South Tyrone,Northern Ireland Assembly,1998-06-25,2003-04-28
13760,Joe Byrne,,,Social Democratic and Labour Party,West Tyrone,Northern Ireland Assembly,1998-06-25,2003-04-28
13800,Joe Hendron,,,Social Democratic and Labour Party,Belfast West,Northern Ireland Assembly,1998-06-25,2003-04-28
13772,John Dallat,,,Social Democratic and Labour Party,East Londonderry,Northern Ireland Assembly,1998-06-25,2003-04-28
13786,John Fee,,,Social Democratic and Labour Party,Newry and Armagh,Northern Ireland Assembly,1998-06-25,2003-04-28
13795,John Gorman,,,UUP,North Down,Northern Ireland Assembly,1998-06-25,2003-04-28
10300,John Hume,,,Social Democratic and Labour Party,Foyle,Northern Ireland Assembly,1998-06-25,2000-12-01
13808,John Kelly,,,Sinn Féin,Mid Ulster,Northern Ireland Assembly,1998-06-25,2003-04-28
13868,John Tierney,,,Social Democratic and Labour Party,Foyle,Northern Ireland Assembly,1998-06-25,2003-04-28
13859,Ken Robinson,,,UUP,East Antrim,Northern Ireland Assembly,1998-06-25,2003-04-28
13819,Kieran McCarthy,,,Alliance,Strangford,Northern Ireland Assembly,1998-06-25,2003-04-28
13371,Lord Alderdice,,,Alliance,Belfast East,Northern Ireland Assembly,1998-06-25,1998-06-30
13371,Lord Alderdice,,,Initial Presiding Officer,Belfast East,Northern Ireland Assembly,1998-07-01,1999-11-30
13371,Lord Alderdice,,,Speaker,Belfast East,Northern Ireland Assembly,1999-12-01,2003-04-28
10471,Lord Bannside,,,DUP,North Antrim,Northern Ireland Assembly,1998-06-25,2003-04-28
13799,Lord Hay of Ballyore,,,DUP,Foyle,Northern Ireland Assembly,1998-06-25,2003-04-28
10589,Lord Kilclooney,,,UUP,Strangford,Northern Ireland Assembly,1998-06-25,2003-04-28
13733,Lord Morrow,,,DUP,Fermanagh and South Tyrone,Northern Ireland Assembly,1998-06-25,2003-04-28
10605,Lord Trimble,,,UUP,Upper Bann,Northern Ireland Assembly,1998-06-25,2003-04-28
11589,Mark Durkan,,,Social Democratic and Labour Party,Foyle,Northern Ireland Assembly,1998-06-25,2003-04-28
13857,Mark Robinson,,,DUP,Belfast South,Northern Ireland Assembly,1998-06-25,2003-04-28
10387,Martin McGuinness,,,Sinn Féin,Mid Ulster,Northern Ireland Assembly,1998-06-25,2003-04-28
13843,Mary Nelis,,,Sinn Féin,Foyle,Northern Ireland Assembly,1998-06-25,2003-04-28
13761,Mervyn Carrick,,,DUP,Upper Bann,Northern Ireland Assembly,1998-06-25,2003-04-28
13770,Michael Coyle,,,Social Democratic and Labour Party,East Londonderry,Northern Ireland Assembly,2002-09-01,2003-04-28
13827,Michael McGimpsey,,,UUP,Belfast South,Northern Ireland Assembly,1998-06-25,2003-04-28
10913,Michelle Gildernew,,,Sinn Féin,Fermanagh and South Tyrone,Northern Ireland Assembly,1998-06-25,2003-04-28
13841,Mick Murphy,,,Sinn Féin,South Down,Northern Ireland Assembly,1998-06-25,2003-04-28
13831,Mitchel McLaughlin,,,Sinn Féin,Foyle,Northern Ireland Assembly,1998-06-25,2003-04-28
13835,Monica McWilliams,,,NIWC,Belfast South,Northern Ireland Assembly,1998-06-25,2003-04-28
10857,Nigel Dodds,,,DUP,Belfast North,Northern Ireland Assembly,1998-06-25,2003-04-28
13753,Norman Boyd,,,UKUP,South Antrim,Northern Ireland Assembly,1998-06-25,1999-01-15
13753,Norman Boyd,,,NIUP,South Antrim,Northern Ireland Assembly,1999-01-15,2003-04-28
13793,Oliver Gibson,,,DUP,West Tyrone,Northern Ireland Assembly,1998-06-25,2003-04-28
13754,P J Bradley,,,Social Democratic and Labour Party,South Down,Northern Ireland Assembly,1998-06-25,2003-04-28
10858,Pat Doherty,,,Sinn Féin,West Tyrone,Northern Ireland Assembly,1998-06-25,2003-04-28
13833,Pat McNamee,,,Sinn Féin,Newry and Armagh,Northern Ireland Assembly,1998-06-25,2003-04-28
13813,Patricia Lewsley,,,Social Democratic and Labour Party,Lagan Valley,Northern Ireland Assembly,1998-06-25,2003-04-28
13860,Patrick Roche,,,UKUP,Lagan Valley,Northern Ireland Assembly,1998-06-25,1999-01-15
13860,Patrick Roche,,,NIUP,Lagan Valley,Northern Ireland Assembly,1999-01-15,2003-04-28
13751,Paul Berry,,,DUP,Newry and Armagh,Northern Ireland Assembly,1998-06-25,2003-04-28
13743,Pauline Armitage,,,UUP,East Londonderry,Northern Ireland Assembly,1998-06-25,2001-11-09
13743,Pauline Armitage,,,Independent,East Londonderry,Northern Ireland Assembly,2001-11-09,2003-04-28
10507,Peter Robinson,,,DUP,Belfast East,Northern Ireland Assembly,1998-06-25,2003-04-28
13870,Peter Weir,,,UUP,North Down,Northern Ireland Assembly,1998-06-25,2001-11-09
13870,Peter Weir,,,Independent,North Down,Northern Ireland Assembly,2001-11-09,2002-04-30
13870,Peter Weir,,,DUP,North Down,Northern Ireland Assembly,2002-04-30,2003-04-28
13782,Reg Empey,,,UUP,Belfast East,Northern Ireland Assembly,1998-06-25,2003-04-28
13768,Robert Coulter,,,UUP,North Antrim,Northern Ireland Assembly,1998-06-25,2003-04-28
10380,Robert McCartney,,,UKUP,North Down,Northern Ireland Assembly,1998-06-25,2003-04-28
13805,Roger Hutchinson,,,DUP,East Antrim,Northern Ireland Assembly,1998-06-25,2003-04-28
13887,Roy Beggs,,,UUP,East Antrim,Northern Ireland Assembly,1998-06-25,2003-04-28
13789,Sam Foster,,,UUP,Fermanagh and South Tyrone,Northern Ireland Assembly,1998-06-25,2003-04-28
11374,Sammy Wilson,,,DUP,Belfast East,Northern Ireland Assembly,1998-06-25,2003-04-28
13764,Seamus Close,,,Alliance,Lagan Valley,Northern Ireland Assembly,1998-06-25,2003-04-28
10411,Seamus Mallon,,,Social Democratic and Labour Party,Newry and Armagh,Northern Ireland Assembly,1998-06-25,2003-04-28
13785,Sean Farren,,,Social Democratic and Labour Party,North Antrim,Northern Ireland Assembly,1998-06-25,2003-04-28
13842,Sean Neeson,,,Alliance,East Antrim,Northern Ireland Assembly,1998-06-25,2003-04-28
13854,Sue Ramsey,,,Sinn Féin,Belfast West,Northern Ireland Assembly,1998-06-25,2003-04-28
13750,Tom Benson,,,UUP,Strangford,Northern Ireland Assembly,1998-06-25,2000-12-24
13796,Tom Hamilton,,,UUP,Strangford,Northern Ireland Assembly,2001-01-17,2003-04-28
13791,Tommy Gallagher,,,Social Democratic and Labour Party,Fermanagh and South Tyrone,Northern Ireland Assembly,1998-06-25,2003-04-28
10679,William McCrea,,,DUP,Mid Ulster,Northern Ireland Assembly,1998-06-25,2003-04-28
13765,Wilson Clyde,,,DUP,South Antrim,Northern Ireland Assembly,1998-06-25,2003-04-28
