id,name,group,area,chamber,start_date,end_date
1121,Ihalainen Lauri,Social Democrats,Uudenmaan,Eduskunta,2011-04-20,""
1122,Immonen Olli,The Finns Party,Oulun,Eduskunta,2011-04-20,""
1124,Jalonen Ari,The Finns Party,Satakunnan,Eduskunta,2011-04-20,""
972,Jaskari Harri,National Coalition Party,Pirkanmaan,Eduskunta,2011-04-20,""
1056,Jokinen Kalle,National Coalition Party,Hämeen,Eduskunta,2011-04-20,""
910615,Joutsenlahti Anssi,The Finns Party,Satakunnan,Eduskunta,2011-04-20,""
1125,Jungner Mikael,Social Democrats,Uudenmaan,Eduskunta,2011-04-20,""
1127,Jurva Johanna,The Finns Party,Uudenmaan,Eduskunta,2011-04-20,""
1129,Juvonen Arja,The Finns Party,Uudenmaan,Eduskunta,2011-04-20,""
405,Jääskeläinen Jouko,Christian Democrats,Uudenmaan,Eduskunta,2011-04-20,""
1052,Jääskeläinen Pietari,The Finns Party,Uudenmaan,Eduskunta,2011-04-20,""
772,Kaikkonen Antti,Finnish Centre Party,Uudenmaan,Eduskunta,2011-04-20,""
402,Kalli Timo,Finnish Centre Party,Satakunnan,Eduskunta,2011-04-20,""
1132,Kalliorinne Risto,Left Alliance,Oulun,Eduskunta,2011-04-20,""
953,Kalmari Anne,Finnish Centre Party,Keski-Suomen,Eduskunta,2011-04-20,""
170,Kanerva Ilkka,National Coalition Party,Varsinais-Suomen,Eduskunta,2011-04-20,""
954,Kantola Ilkka,Social Democrats,Varsinais-Suomen,Eduskunta,2011-04-20,""
568,Karhu Saara,Social Democrats,Pirkanmaan,Eduskunta,2011-04-20,""
1133,Kari Mika,Social Democrats,Hämeen,Eduskunta,2011-04-20,""
921,Karimäki Johanna,Green Party,Uudenmaan,Eduskunta,2011-04-20,""
939,Katainen Elsi,Finnish Centre Party,Pohjois-Savon,Eduskunta,2011-04-20,""
571,Katainen Jyrki,National Coalition Party,Uudenmaan,Eduskunta,2011-04-20,2014-06-30
958,Kataja Sampsa,National Coalition Party,Satakunnan,Eduskunta,2011-04-20,""
1135,Kauma Pia,National Coalition Party,Uudenmaan,Eduskunta,2011-04-20,""
613,Kerola Inkeri,Finnish Centre Party,Oulun,Eduskunta,2011-04-20,""
306,Kettunen Pentti,The Finns Party,Oulun,Eduskunta,2011-04-20,""
791,Kiljunen Anneli,Social Democrats,Kymen,Eduskunta,2011-04-20,""
960,Kiuru Krista,Social Democrats,Satakunnan,Eduskunta,2011-04-20,""
1137,Kiuru Pauli,National Coalition Party,Pirkanmaan,Eduskunta,2011-04-20,""
1138,Kivelä Kimmo,The Finns Party,Pohjois-Savon,Eduskunta,2011-04-20,""
465,Kiviniemi Mari,Finnish Centre Party,Helsingin,Eduskunta,2011-04-20,2014-09-02
779,Kiviranta Esko,Finnish Centre Party,Varsinais-Suomen,Eduskunta,2011-04-20,""
1140,Kokko Osmo,The Finns Party,Pohjois-Karjalan,Eduskunta,2011-04-20,""
574,Komi Katri,Finnish Centre Party,Etelä-Savon,Eduskunta,2011-04-20,""
1155,Kontula Anna,Left Alliance,Pirkanmaan,Eduskunta,2011-04-20,""
1142,Kopra Jukka,National Coalition Party,Kymen,Eduskunta,2011-04-20,""
386,Korhonen Martti,Left Alliance,Oulun,Eduskunta,2011-04-20,""
959,Korhonen Timo V.,Finnish Centre Party,Oulun,Eduskunta,2011-04-20,""
1143,Koskela Laila,The Finns Party,Pirkanmaan,Eduskunta,2011-04-20,2014-11-04
1143,Koskela Laila,Finnish Centre Party,Pirkanmaan,Eduskunta,2014-11-05,""
358,Koskinen Johannes,Social Democrats,Hämeen,Eduskunta,2011-04-20,""
807,Kumpula-Natri Miapetra,Social Democrats,Vaasan,Eduskunta,2011-04-20,2014-06-30
576,Kurvinen Esko,National Coalition Party,Oulun,Eduskunta,2011-04-20,""
927,Kuusisto Merja,Social Democrats,Uudenmaan,Eduskunta,2011-04-20,""
963,Kyllönen Merja,Left Alliance,Oulun,Eduskunta,2011-04-20,2014-06-30
1144,Kymäläinen Suna,Social Democrats,Kymen,Eduskunta,2011-04-20,""
1145,Kärnä Jukka,Social Democrats,Kymen,Eduskunta,2011-04-20,""
202,Kääriäinen Seppo,Finnish Centre Party,Pohjois-Savon,Eduskunta,2011-04-20,""
479,Lapintie Annika,Left Alliance,Varsinais-Suomen,Eduskunta,2011-04-20,""
934,Lauslahti Sanna,National Coalition Party,Uudenmaan,Eduskunta,2011-04-20,""
935,Lehti Eero,National Coalition Party,Uudenmaan,Eduskunta,2011-04-20,""
581,Lehtomäki Paula,Finnish Centre Party,Uudenmaan,Eduskunta,2011-04-20,""
1279,Lepomäki Elina,National Coalition Party,Uudenmaan,Eduskunta,2014-07-04,""
582,Leppä Jari,Finnish Centre Party,Etelä-Savon,Eduskunta,2011-04-20,""
1146,Lindström Jari,The Finns Party,Kymen,Eduskunta,2011-04-20,""
1147,Lindtman Antti,Social Democrats,Uudenmaan,Eduskunta,2011-04-20,""
583,Lintilä Mika,Finnish Centre Party,Vaasan,Eduskunta,2011-04-20,""
915,Lipponen Päivi,Social Democrats,Helsingin,Eduskunta,2011-04-20,""
1148,Lohela Maria,The Finns Party,Varsinais-Suomen,Eduskunta,2011-04-20,""
1149,Lohi Markus,Finnish Centre Party,Lapin,Eduskunta,2011-04-20,""
1150,Louhelainen Anne,The Finns Party,Hämeen,Eduskunta,2011-04-20,""
1151,Maijala Eeva-Maria,Finnish Centre Party,Lapin,Eduskunta,2011-04-20,""
775,Matikainen-Kallström Marjo,National Coalition Party,Uudenmaan,Eduskunta,2011-04-20,""
1152,Mattila Pirkko,The Finns Party,Oulun,Eduskunta,2011-04-20,""
1153,Modig Silvia,Left Alliance,Helsingin,Eduskunta,2011-04-20,""
802,Mustajärvi Markus,Left Alliance,Lapin,Eduskunta,2011-04-20,2011-06-30
802,Mustajärvi Markus,Mustajärvi,Lapin,Eduskunta,2011-07-01,2011-09-07
802,Mustajärvi Markus,Left Faction,Lapin,Eduskunta,2011-09-08,""
203,Myller Riitta,Social Democrats,Pohjois-Karjalan,Eduskunta,2011-04-20,""
1154,Myllykoski Jari,Left Alliance,Satakunnan,Eduskunta,2011-04-20,""
940,Mäkelä Outi,National Coalition Party,Uudenmaan,Eduskunta,2011-04-20,""
817,Mäkinen Tapani,National Coalition Party,Uudenmaan,Eduskunta,2011-04-20,""
214,Mäkipää Lea,The Finns Party,Pirkanmaan,Eduskunta,2011-04-20,""
1087,Mäkisalo-Ropponen Merja,Social Democrats,Pohjois-Karjalan,Eduskunta,2011-04-20,""
1156,Männistö Lasse,National Coalition Party,Helsingin,Eduskunta,2011-04-20,""
1088,Mäntylä Hanna,The Finns Party,Lapin,Eduskunta,2011-04-20,""
1090,Mäntymaa Markku,National Coalition Party,Vaasan,Eduskunta,2011-04-20,""
1091,Mölsä Martti,The Finns Party,Pirkanmaan,Eduskunta,2011-04-20,""
973,Nauclér Elisabeth,Swedish Parliamentary Group,Ahvenanmaan maakunnan,Eduskunta,2011-04-20,""
1092,Niikko Mika,The Finns Party,Uudenmaan,Eduskunta,2011-04-20,""
856,Niinistö Jussi,The Finns Party,Uudenmaan,Eduskunta,2011-04-20,""
956,Niinistö Ville,Green Party,Varsinais-Suomen,Eduskunta,2011-04-20,""
769,Nylander Mikaela,Swedish Parliamentary Group,Uudenmaan,Eduskunta,2011-04-20,""
943,Nylund Mats,Swedish Parliamentary Group,Vaasan,Eduskunta,2011-04-20,""
936,Oinonen Pentti,The Finns Party,Pohjois-Savon,Eduskunta,2011-04-20,""
971,Ojala-Niemelä Johanna,Social Democrats,Lapin,Eduskunta,2011-04-20,""
947,Orpo Petteri,National Coalition Party,Varsinais-Suomen,Eduskunta,2011-04-20,""
589,Paasio Heli,Social Democrats,Varsinais-Suomen,Eduskunta,2011-04-20,""
887,Paatero Sirpa,Social Democrats,Kymen,Eduskunta,2011-04-20,""
1095,Packalén Tom,The Finns Party,Helsingin,Eduskunta,2011-04-20,""
922,Palm Sari,Christian Democrats,Kymen,Eduskunta,2011-04-20,""
1277,Palola Mikael,National Coalition Party,Keski-Suomen,Eduskunta,2014-07-04,""
811,Paloniemi Aila,Finnish Centre Party,Keski-Suomen,Eduskunta,2011-04-20,""
212,Pekkarinen Mauri,Finnish Centre Party,Keski-Suomen,Eduskunta,2011-04-20,""
1097,Pekonen Aino-Kaisa,Left Alliance,Hämeen,Eduskunta,2011-04-20,""
1098,Pelkonen Jaana,National Coalition Party,Helsingin,Eduskunta,2011-04-20,""
848,Peltokorpi Terhi,Finnish Centre Party,Helsingin,Eduskunta,2014-09-03,""
955,Peltonen Tuula,Social Democrats,Keski-Suomen,Eduskunta,2011-04-20,""
1051,Piirainen Raimo,Social Democrats,Oulun,Eduskunta,2011-04-20,""
1101,Pirttilahti Arto,Finnish Centre Party,Pirkanmaan,Eduskunta,2011-04-20,""
946,Puumala Tuomo,Finnish Centre Party,Vaasan,Eduskunta,2011-04-20,""
1275,Raatikainen Mika,The Finns Party,Helsingin,Eduskunta,2014-07-04,""
228,Rajamäki Kari,Social Democrats,Pohjois-Savon,Eduskunta,2011-04-20,""
592,Rantakangas Antti,Finnish Centre Party,Oulun,Eduskunta,2011-04-20,""
593,Rauhala Leena,Christian Democrats,Pirkanmaan,Eduskunta,2011-04-20,""
594,Ravi Pekka,National Coalition Party,Pohjois-Karjalan,Eduskunta,2011-04-20,""
541,Rehula Juha,Finnish Centre Party,Hämeen,Eduskunta,2011-04-20,""
796,Reijonen Eero,Finnish Centre Party,Pohjois-Karjalan,Eduskunta,2011-04-20,""
809,Risikko Paula,National Coalition Party,Vaasan,Eduskunta,2011-04-20,""
375,Rossi Markku,Finnish Centre Party,Pohjois-Savon,Eduskunta,2011-04-20,""
803,Rundgren Simo,Finnish Centre Party,Lapin,Eduskunta,2011-04-20,""
920,Ruohonen-Lerner Pirkko,The Finns Party,Uudenmaan,Eduskunta,2011-04-20,""
499,Räsänen Päivi,Christian Democrats,Hämeen,Eduskunta,2011-04-20,""
1041,Saarakkala Vesa-Matti,The Finns Party,Vaasan,Eduskunta,2011-04-20,""
1157,Saarikko Annika,Finnish Centre Party,Varsinais-Suomen,Eduskunta,2011-04-20,""
253,Saarinen Matti,Social Democrats,Uudenmaan,Eduskunta,2011-04-20,""
259,Salolainen Pertti,National Coalition Party,Helsingin,Eduskunta,2011-04-20,""
1102,Salonen Kristiina,Social Democrats,Satakunnan,Eduskunta,2011-04-20,""
1105,Sankelo Janne,National Coalition Party,Vaasan,Eduskunta,2011-04-20,""
612,Sarkomaa Sari,National Coalition Party,Helsingin,Eduskunta,2011-04-20,""
261,Sasi Kimmo,National Coalition Party,Pirkanmaan,Eduskunta,2011-04-20,""
784,Satonen Arto,National Coalition Party,Pirkanmaan,Eduskunta,2011-04-20,""
1106,Savola Mikko,Finnish Centre Party,Vaasan,Eduskunta,2011-04-20,""
600,Sinnemäki Anni,Green Party,Helsingin,Eduskunta,2011-04-20,2015-01-13
1108,Sipilä Juha,Finnish Centre Party,Oulun,Eduskunta,2011-04-20,""
267,Skinnari Jouko,Social Democrats,Hämeen,Eduskunta,2011-04-20,""
767,Soini Timo,The Finns Party,Uudenmaan,Eduskunta,2011-04-20,""
265,Soininvaara Osmo,Green Party,Helsingin,Eduskunta,2011-04-20,""
1110,Soukola Ismo,The Finns Party,Hämeen,Eduskunta,2011-04-20,""
1031,Stubb Alexander,National Coalition Party,Uudenmaan,Eduskunta,2011-04-20,""
894,Sumuvuori Johanna,Green Party,Helsingin,Eduskunta,2015-01-14,""
1111,Suutari Eero,National Coalition Party,Oulun,Eduskunta,2011-04-20,""
952,Taimela Katja,Social Democrats,Varsinais-Suomen,Eduskunta,2011-04-20,""
1112,Tainio Hanna,Social Democrats,Pirkanmaan,Eduskunta,2011-04-20,""
770,Thors Astrid,Swedish Parliamentary Group,Helsingin,Eduskunta,2011-04-20,2013-09-04
1113,Tiainen Eila,Left Alliance,Keski-Suomen,Eduskunta,2011-04-20,""
790,Tiilikainen Kimmo,Finnish Centre Party,Kymen,Eduskunta,2011-04-20,""
932,Toivakka Lenita,National Coalition Party,Etelä-Savon,Eduskunta,2011-04-20,""
1114,Toivola Jani,Green Party,Uudenmaan,Eduskunta,2011-04-20,""
1116,Tolppanen Maria,The Finns Party,Vaasan,Eduskunta,2011-04-20,""
1118,Tolvanen Kari,National Coalition Party,Uudenmaan,Eduskunta,2011-04-20,""
1120,Torniainen Ari,Finnish Centre Party,Kymen,Eduskunta,2011-04-20,""
1123,Tossavainen Reijo,The Finns Party,Kymen,Eduskunta,2011-04-20,""
357,Tuomioja Erkki,Social Democrats,Helsingin,Eduskunta,2011-04-20,""
1126,Tuppurainen Tytti,Social Democrats,Oulun,Eduskunta,2011-04-20,""
1128,Turunen Kaj,The Finns Party,Etelä-Savon,Eduskunta,2011-04-20,""
1130,Tuupainen Kauko,The Finns Party,Keski-Suomen,Eduskunta,2011-04-20,""
846,Tynkkynen Oras,Green Party,Pirkanmaan,Eduskunta,2011-04-20,""
800,Tölli Tapani,Finnish Centre Party,Oulun,Eduskunta,2011-04-20,""
507,Uotila Kari,Left Alliance,Uudenmaan,Eduskunta,2011-04-20,""
1226,Urpalainen Anu,National Coalition Party,Kymen,Eduskunta,2012-11-21,""
808,Urpilainen Jutta,Social Democrats,Vaasan,Eduskunta,2011-04-20,""
605,Vahasalo Raija,National Coalition Party,Uudenmaan,Eduskunta,2011-04-20,""
766,Vapaavuori Jan,National Coalition Party,Helsingin,Eduskunta,2011-04-20,""
962,Vehkaperä Mirja,Finnish Centre Party,Oulun,Eduskunta,2011-04-20,""
508,Vehviläinen Anu,Finnish Centre Party,Pohjois-Karjalan,Eduskunta,2011-04-20,""
928,Viitamies Pauliina,Social Democrats,Etelä-Savon,Eduskunta,2011-04-20,""
511,Viitanen Pia,Social Democrats,Pirkanmaan,Eduskunta,2011-04-20,""
1134,Vikman Sofia,National Coalition Party,Pirkanmaan,Eduskunta,2011-04-20,""
957,Virkkunen Henna,National Coalition Party,Keski-Suomen,Eduskunta,2011-04-20,2014-06-30
948,Virolainen Anne-Mari,National Coalition Party,Varsinais-Suomen,Eduskunta,2011-04-20,""
793,Virtanen Erkki,Left Alliance,Pohjois-Savon,Eduskunta,2011-04-20,""
512,Virtanen Pertti,The Finns Party,Pirkanmaan,Eduskunta,2011-04-20,""
1136,Vähämäki Ville,The Finns Party,Oulun,Eduskunta,2011-04-20,""
1139,Väätäinen Juha,The Finns Party,Helsingin,Eduskunta,2011-04-20,""
794,Väätäinen Tuula,Social Democrats,Pohjois-Savon,Eduskunta,2011-04-20,""
609,Wallin Harry,Social Democrats,Vaasan,Eduskunta,2014-07-04,""
910,Wallin Stefan,Swedish Parliamentary Group,Varsinais-Suomen,Eduskunta,2011-04-20,""
1131,Wallinheimo Sinuhe,National Coalition Party,Keski-Suomen,Eduskunta,2011-04-20,""
475,Wideroos Ulla-Maj,Swedish Parliamentary Group,Vaasan,Eduskunta,2011-04-20,""
945,Yrttiaho Jyrki,Left Alliance,Varsinais-Suomen,Eduskunta,2011-04-20,2011-06-30
945,Yrttiaho Jyrki,Yrttiaho,Varsinais-Suomen,Eduskunta,2011-07-01,2011-09-07
945,Yrttiaho Jyrki,Left Faction,Varsinais-Suomen,Eduskunta,2011-09-08,""
301,Zyskowicz Ben,National Coalition Party,Helsingin,Eduskunta,2011-04-20,""
1141,Östman Peter,Christian Democrats,Vaasan,Eduskunta,2011-04-20,""
