id,name,group,area,chamber,start_date,end_date
218,Laisaari Sinikka,Social Democrats,Kymen,Eduskunta,1995-03-24,1999-03-23
370,Laitinen Reijo,Social Democrats,Keski-Suomen,Eduskunta,1995-03-24,1999-03-23
161,Lamminen Kalevi,National Coalition Party,Satakunnan,Eduskunta,1995-03-24,1999-03-23
479,Lapintie Annika,Left Alliance,Varsinais-Suomen,Eduskunta,1995-03-24,1999-03-23
165,Lax Henrik,Swedish Parliamentary Group,Uudenmaan,Eduskunta,1995-03-24,1999-03-23
371,Leppänen Johannes,Finnish Centre Party,Keski-Suomen,Eduskunta,1995-03-24,1999-03-23
359,Lindqvist Maija-Liisa,Finnish Centre Party,Hämeen,Eduskunta,1995-03-24,1999-03-23
480,Lindén Suvi,National Coalition Party,Oulun,Eduskunta,1995-03-24,1999-03-23
353,Lipponen Paavo,Social Democrats,Helsingin,Eduskunta,1995-03-24,1999-03-23
409,Luhtanen Leena,Social Democrats,Uudenmaan,Eduskunta,1995-03-24,1999-03-23
481,Lämsä Eero,Finnish Centre Party,Pohjois-Savon,Eduskunta,1995-03-24,1999-03-23
482,Löv Pehr,Swedish Parliamentary Group,Vaasan,Eduskunta,1995-03-24,1999-03-23
483,Manninen Hannes,Finnish Centre Party,Lapin,Eduskunta,1995-03-24,1999-03-23
484,Markkula Markku,National Coalition Party,Uudenmaan,Eduskunta,1995-03-24,1999-03-23
410,Markkula-Kivisilta Hanna,National Coalition Party,Uudenmaan,Eduskunta,1995-03-24,1999-03-23
552,Mertjärvi Rauha-Maria,Green Party,Uudenmaan,Eduskunta,1998-03-17,1999-03-23
445,Mikkola Jukka,Social Democrats,Varsinais-Suomen,Eduskunta,1995-03-24,1999-03-23
530,Myllyniemi Kari,Finnish Centre Party,Oulun,Eduskunta,1995-03-24,1999-03-23
485,Mähönen Raimo,Social Democrats,Mikkelin,Eduskunta,1995-03-24,1999-03-23
411,Mölsä Tero,Finnish Centre Party,Uudenmaan,Eduskunta,1995-04-04,1999-03-23
223,Niinistö Sauli,National Coalition Party,Uudenmaan,Eduskunta,1995-03-24,1999-03-23
486,Nurmi Tuija,National Coalition Party,Hämeen,Eduskunta,1995-03-24,1999-03-23
355,Ojala Outi,Left Alliance,Helsingin,Eduskunta,1995-03-24,1996-11-18
487,Ojala Reino,Social Democrats,Pirkanmaan,Eduskunta,1995-03-24,1999-03-23
488,Olin Kalevi,Social Democrats,Keski-Suomen,Eduskunta,1995-03-24,1999-03-23
212,Pekkarinen Mauri,Finnish Centre Party,Keski-Suomen,Eduskunta,1995-03-24,1999-03-23
491,Peltomo Pirkko,Social Democrats,Satakunnan,Eduskunta,1995-03-24,1999-03-23
397,Perho Maija,National Coalition Party,Varsinais-Suomen,Eduskunta,1995-03-24,1999-03-23
413,Pietikäinen Margareta,Swedish Parliamentary Group,Uudenmaan,Eduskunta,1995-03-24,1999-03-23
227,Pietikäinen Sirpa,National Coalition Party,Hämeen,Eduskunta,1995-03-24,1999-03-23
441,Piha Kirsi,National Coalition Party,Helsingin,Eduskunta,1995-03-24,1996-11-18
374,Polvi Iivo,Left Alliance,Pohjois-Savon,Eduskunta,1995-03-24,1999-03-23
494,Prusti Riitta,Social Democrats,Uudenmaan,Eduskunta,1995-03-24,1999-03-23
495,Puhjo Veijo,Left Alliance,Satakunnan,Eduskunta,1995-03-24,1995-11-29
495,Puhjo Veijo,Puhjo,Satakunnan,Eduskunta,1995-11-30,1996-02-28
495,Puhjo Veijo,Left Alliance,Satakunnan,Eduskunta,1996-02-29,1999-03-23
239,Puisto Virpa,Social Democrats,Varsinais-Suomen,Eduskunta,1995-03-24,1999-03-23
240,Pulliainen Erkki,Green Party,Oulun,Eduskunta,1995-03-24,1999-03-23
228,Rajamäki Kari,Social Democrats,Pohjois-Savon,Eduskunta,1995-03-24,1999-03-23
496,Ranta-Muotio Aulis,Finnish Centre Party,Vaasan,Eduskunta,1995-03-24,1999-03-23
383,Rask Maija,Social Democrats,Lapin,Eduskunta,1995-03-24,1999-03-23
541,Rehula Juha,Finnish Centre Party,Hämeen,Eduskunta,1996-11-19,1999-03-23
247,Roos Jukka,Social Democrats,Varsinais-Suomen,Eduskunta,1995-03-24,1999-03-23
498,Rosendahl Ola,Swedish Parliamentary Group,Uudenmaan,Eduskunta,1995-03-24,1999-03-23
250,Ryynänen Mirja,Finnish Centre Party,Kuopion,Eduskunta,1995-03-24,1995-03-24
499,Räsänen Päivi,Christian Democrats,Hämeen,Eduskunta,1995-03-24,1999-03-23
256,Saapunki Pauli,Finnish Centre Party,Oulun,Eduskunta,1995-03-24,1999-03-23
253,Saarinen Matti,Social Democrats,Uudenmaan,Eduskunta,1995-03-24,1999-03-23
515,Salo Mauri,Finnish Centre Party,Varsinais-Suomen,Eduskunta,1995-04-04,1996-11-11
259,Salolainen Pertti,National Coalition Party,Helsingin,Eduskunta,1995-03-24,1996-10-01
261,Sasi Kimmo,National Coalition Party,Pirkanmaan,Eduskunta,1995-03-24,1999-03-23
544,Sjöblom Juhani,National Coalition Party,Uudenmaan,Eduskunta,1997-04-04,1999-03-23
267,Skinnari Jouko,Social Democrats,Hämeen,Eduskunta,1995-03-24,1999-03-23
500,Smeds Sakari,Christian Democrats,Kymen,Eduskunta,1995-03-24,1999-03-23
265,Soininvaara Osmo,Green Party,Helsingin,Eduskunta,1995-03-24,1999-03-23
501,Tahvanainen Säde,Social Democrats,Pohjois-Karjalan,Eduskunta,1995-03-24,1999-03-23
502,Takkula Hannu,Finnish Centre Party,Lapin,Eduskunta,1995-03-24,1999-03-23
278,Tennilä Esko-Juhani,Left Alliance,Lapin,Eduskunta,1995-03-24,1995-08-24
278,Tennilä Esko-Juhani,Left Alliance,Lapin,Eduskunta,1995-08-25,1999-03-23
279,Tiuri Martti,National Coalition Party,Uudenmaan,Eduskunta,1995-03-24,1999-03-23
505,Tiusanen Pentti,Left Alliance,Kymen,Eduskunta,1995-03-24,1999-03-23
506,Tulonen Irja,National Coalition Party,Pirkanmaan,Eduskunta,1995-03-24,1999-03-23
357,Tuomioja Erkki,Social Democrats,Helsingin,Eduskunta,1995-03-24,1999-03-23
283,Tykkyläinen Marja-Liisa,Social Democrats,Kuopion,Eduskunta,1995-03-24,1999-03-23
291,Uosukainen Riitta,National Coalition Party,Kymen,Eduskunta,1995-03-24,1999-03-23
507,Uotila Kari,Left Alliance,Uudenmaan,Eduskunta,1995-03-24,1999-03-23
414,Vanhanen Matti,Finnish Centre Party,Uudenmaan,Eduskunta,1995-03-24,1999-03-23
418,Vehkaoja Marjatta,Social Democrats,Vaasan,Eduskunta,1995-03-24,1999-03-23
508,Vehviläinen Anu,Finnish Centre Party,Pohjois-Karjalan,Eduskunta,1995-03-24,1999-03-23
292,Vihriälä Jukka,Finnish Centre Party,Vaasan,Eduskunta,1995-03-24,1999-03-23
511,Viitanen Pia,Social Democrats,Pirkanmaan,Eduskunta,1995-03-24,1999-03-23
512,Virtanen Pertti,Virtanen,Pirkanmaan,Eduskunta,1995-03-24,1999-03-23
295,Vistbacka Raimo,The Finns Party,Vaasan,Eduskunta,1995-03-24,1999-03-23
513,Vokkolainen Jorma,Left Alliance,Kuopion,Eduskunta,1995-03-24,1999-03-23
299,Vähänäkki Matti,Social Democrats,Kymen,Eduskunta,1995-03-24,1999-03-23
251,Väistö Matti,Finnish Centre Party,Pohjois-Karjalan,Eduskunta,1995-03-24,1999-03-23
300,Väyrynen Paavo,Finnish Centre Party,Lapin,Eduskunta,1995-03-24,1995-04-03
475,Wideroos Ulla-Maj,Swedish Parliamentary Group,Vaasan,Eduskunta,1995-03-24,1999-03-23
301,Zyskowicz Ben,National Coalition Party,Helsingin,Eduskunta,1995-03-24,1999-03-23
