id,name,group,area,chamber,start_date,end_date
1131,BYCHKOVA Svetlana Fyodorovna,Nur Otan,,Mazhilis,2012-01-15,""
1444,DOSMUKHAMBETOV Temirhan Mynaydarovich,Nur Otan,,Mazhilis,2012-01-15,""
1284,DUISEBAYEV Zheksenbay Kartabaevich,Nur Otan,,Mazhilis,2012-01-15,""
168,DYACHENKO Sergey Alexandrovich ,Nur Otan,,Mazhilis,2012-01-15,""
1450,DYUSENGALIEV Zhalgas Mateshovich,Nur Otan,,Mazhilis,2012-01-15,""
1218,FERKHO Svetlana Ivanovna,Nur Otan,,Mazhilis,2012-01-15,""
1392,IBRAYEV TolegenToktasynovich,Nur Otan,,Mazhilis,2012-01-15,""
1383,IDIRISOV Kuttykhozha,Nur Otan,,Mazhilis,2012-01-15,""
1576,IKSANOVA Gulnar Mustahimovna,Nur Otan,,Mazhilis,2012-01-15,""
1200,ISIMBAYEVA Gulmira Istaybekovna,Nur Otan,,Mazhilis,2012-01-15,""
1164,JAKUPOV Kabibulla Kabenovich,Nur Otan,,Mazhilis,2012-01-15,""
1462,JARASOV Zhanat Abdullaevich,Nur Otan,,Mazhilis,2012-01-15,""
1465,JUMABEKOV Onalsyn Islamovich,Nur Otan,,Mazhilis,2012-01-15,""
1651,KADRALIEVA Svetlana Haydarovna,Ak Zhol,,Mazhilis,2012-01-15,""
1483,KANAYEV Serikzhan Ziadanovich,Nur Otan,,Mazhilis,2012-01-15,""
1290,KAPPEL Yegor Yakovlevich,Independent,,Mazhilis,2012-01-15,""
1242,KARAGUSOVA Gulzhana Dzhanpeisovna,Nur Otan,,Mazhilis,2012-01-15,""
1486,KARAKEN Kuralay Anuarovna,Nur Otan,,Mazhilis,2012-01-15,""
1480,KAZBEKOVA Meruert Aytkazhievna,Ak Zhol,,Mazhilis,2012-01-15,""
1471,KENZHIN Tulesh Aukebaevich,Communist People's Party,,Mazhilis,2012-01-15,""
1356,KIKOLENKO Olga Andreyevna,Nur Otan,,Mazhilis,2012-01-15,""
1474,KIM Roman Uhenovich,Independent,,Mazhilis,2012-01-15,""
1227,KIYANSKIY Viktor Vladimirovich,Nur Otan,,Mazhilis,2012-01-15,""
1492,KONUROV Aykyn Oyratovich,Communist People's Party,,Mazhilis,2012-01-15,""
76,KOSAREV Vladislav Borisovich ,Communist People's Party,,Mazhilis,2012-01-15,""
1489,KOZHAKHMET ArmanTuleshovich,Nur Otan,,Mazhilis,2012-01-15,""
1477,KUZMIN Nikolai Alexeyevich ,Nur Otan,,Mazhilis,2012-01-15,""
1495,LOGUTOV Nikolai Nikolayevich ,Nur Otan,,Mazhilis,2012-01-15,""
85,MADINOV Romin Rizovich,Nur Otan,,Mazhilis,2012-01-15,""
1498,MAKOVSKIY Anatoly Pavlovich,Nur Otan,,Mazhilis,2012-01-15,""
1173,MEDEUOV Usengeldy Umirzhanovich,Nur Otan,,Mazhilis,2012-01-15,""
107,MILYUTIN Alexander Alexandrovich,Nur Otan,,Mazhilis,2012-01-15,""
45,MUKASHEV Rakhmet Zheldybaevich,Nur Otan,,Mazhilis,2012-01-15,""
1501,MURADOV Ahmet Seydarahmanovich,Independent,,Mazhilis,2012-01-15,""
1143,MYRZAKHMET Shalatay,Nur Otan,,Mazhilis,2012-01-15,""
163,NAZARBAYEVA Dariga Nursultanovna,Nur Otan,,Mazhilis,2012-01-15,""
1504,NESTEROVA Nadezhda Dmitriyevna,Independent,,Mazhilis,2012-01-15,""
1507,NIKITINSKAYA Ekaterina Sergeyevna,Ak Zhol,,Mazhilis,2012-01-15,""
1510,NURGISAEV Serikbay Urikbaevich,Nur Otan,,Mazhilis,2012-01-15,""
1513,NURKINA Aigul Kabdushevna,Nur Otan,,Mazhilis,2012-01-15,""
1522,OMURZAKOV Tursunbek Kazenovich,Communist People's Party,,Mazhilis,2012-01-15,""
146,OSPANOV Serik Zhamekuly,Nur Otan,,Mazhilis,2012-01-15,""
1633,OXIKBAYEV Omarhan Nurtaevich,Nur Otan,,Mazhilis,2012-01-15,""
1528,PEPENIN Anatoly Sergeyevich,Nur Otan,,Mazhilis,2012-01-15,""
1531,PERUASHEV Azat Turlybekuly,Ak Zhol,,Mazhilis,2012-01-15,""
1534,PETUKHOVA Nadezhda Mikhaylovna,Nur Otan,,Mazhilis,2012-01-15,""
1299,PSHEMBAYEV Meyram Kudaybergenovich,Nur Otan,,Mazhilis,2012-01-15,""
1685,RAKHIMZHANOV Amerhan Muratbekovich,Nur Otan,,Mazhilis,2012-01-15,""
1179,ROGALEV Viktor Pavlovich,Nur Otan,,Mazhilis,2012-01-15,""
1537,ROMANOVSKAYA Svetlana Yuryevna,Nur Otan,,Mazhilis,2012-01-15,""
147,SABILYANOV Nurtay Salihuly,Nur Otan,,Mazhilis,2012-01-15,""
1546,SADIBEKOV Ulasbek,Nur Otan,,Mazhilis,2012-01-15,""
1239,SAMAKOVA Aytkul Baygazievna,Nur Otan,,Mazhilis,2012-01-15,""
92,SARPEKOV Ramazan Kumarbekovich,Nur Otan,,Mazhilis,2012-01-15,""
1543,SAYAPOVA Zuhra Aleutdinovna,Independent,,Mazhilis,2012-01-15,""
1573,SCHEGELSKIY Gleb Anatolyevich,Nur Otan,,Mazhilis,2012-01-15,""
1645,SEIDUMANOV Serik Turarovich,Nur Otan,,Mazhilis,2012-01-15,""
1209,SEYTMAGANBETOVA Gulnar Suleymenovna,Nur Otan,,Mazhilis,2012-01-15,""
50,SHAEKIN Rauan Mikhaylovich,Nur Otan,,Mazhilis,2012-01-15,""
1642,SHISHIGINA Olga Vassilyevna,Nur Otan,,Mazhilis,2012-01-15,""
1570,SHPAHNOV Erkin Mazhitovich,Nur Otan,,Mazhilis,2012-01-15,""
1552,SMAGUL Bakhytbek,Nur Otan,,Mazhilis,2012-01-15,""
1206,SMAYYL Aldan Zeynollauly,Nur Otan,,Mazhilis,2012-01-15,""
1302,SOLOVYOVA Aigul Sagadibekovna,Nur Otan,,Mazhilis,2012-01-15,""
94,SOROKIN Boris Vladimirovich,Communist People's Party,,Mazhilis,2012-01-15,""
1558,SULEYMENOV Kairbek Shoshanovich,Nur Otan,,Mazhilis,2012-01-15,""
1585,SULTANOV Kuanysh Sultanuly,Nur Otan,,Mazhilis,2012-01-15,""
149,TARASENKO Yelena Ivanovna ,Nur Otan,,Mazhilis,2012-01-15,""
1555,TASBULATOV Abay Bolyukpaevich,Nur Otan,,Mazhilis,2012-01-15,""
123,TINIKEYEV Mukhtar Bakirovich,Nur Otan,,Mazhilis,2012-01-15,""
1564,TOYBAEV Alihan Abdykanovich,Nur Otan,,Mazhilis,2012-01-15,""
1567,TURTAEV Almas Uzakuly,Ak Zhol,,Mazhilis,2012-01-15,""
1636,UMBETOV Serik Abikenovich,Nur Otan,,Mazhilis,2012-01-15,""
1525,UMURZAKOV Izbak Kuanyshevich,Nur Otan,,Mazhilis,2012-01-15,""
1519,URAZOV Samigolla Hamzaevich,Nur Otan,,Mazhilis,2012-01-15,""
1308,UTEMISOV Shavhat Anesovich,Nur Otan,,Mazhilis,2012-01-15,""
1275,YAKOVLEVA Tatiana,Nur Otan,,Mazhilis,2012-01-15,""
1630,YERGALIYEV Talgat Fayzullievich,Ak Zhol,,Mazhilis,2012-01-15,""
1453,YERTAYEV Bahytzhan,Nur Otan,,Mazhilis,2012-01-15,""
1456,ZHABAGIEV Kozhahan Kokrekbaevich,Nur Otan,,Mazhilis,2012-01-15,""
1459,ZHAZYLBEKOV Nurlan Abduzhaparovich,Ak Zhol,,Mazhilis,2012-01-15,""
1468,ZHYLKAYDAROV Saken Eginbaevich,Nur Otan,,Mazhilis,2012-01-15,""
