id,name,email,twitter,group,area,chamber,start_date,end_date
77f92a5c-1137-4594-9f0a-722a77b29d0c,Agilapyn Bakei,,,Democratic Party,Bayan-Ölgii,State Great Khural,2012-06-28,""
d4e064df-34b5-4611-9f88-71f21b7702e1,Almalikyn Tleikhan,,,Mongolian People's Party,Bayan-Ölgii,State Great Khural,2012-06-28,""
c4111575-779d-4f9b-b8d2-d179eb15f9fa,Badmaanyambuugiin Bat-Erdene,,,Mongolian People's Party,Khentii,State Great Khural,2012-06-28,""
05619919-f1eb-46ff-8ba6-9e37519b86c5,Batkhüügiin Garamgaibaatar,,,Democratic Party,Khentii,State Great Khural,2012-06-28,""
db06c15b-96a8-44da-8079-dae5a9a73780,Batsükhiin Narankhüü,,,Democratic Party,Dundgovi,State Great Khural,2012-06-28,""
a75958b7-f620-4f78-8f12-f3daf5054098,Battogtokhyn Choijilsüren,,,Mongolian People's Party,Uvs,State Great Khural,2012-06-28,""
b798a5ae-47b9-47b9-aa46-25d238de532f,Bayarbaataryn Bolor,,,Democratic Party,Arkhangai,State Great Khural,2012-06-28,""
cfaba48a-eaec-4fd0-9f77-3b4ad8511dcb,Chimediin Khürelbaatar,,,Mongolian People's Party,Uvs,State Great Khural,2012-06-28,""
34470fa7-f3f8-4621-9270-013f8d755fd5,Chimediin Saikhanbileg,,,Democratic Party,n/a,State Great Khural,2012-06-28,""
67e24d7d-df31-4da4-84be-8dac021d941e,Chültemiin Ulaan,,,Justice Coalition,n/a,State Great Khural,2012-06-28,""
9fc9237c-55b4-4a19-9c33-66717ceec24a,Damdingiin Demberel,,,Mongolian People's Party,n/a,State Great Khural,2012-06-28,""
204fc543-fdd2-4fbd-8eac-c408bae69919,Damdingiin Khayankhyarvaa,,,Mongolian People's Party,Darkhan-Uul,State Great Khural,2012-06-28,""
e0065ada-b510-42c7-ab2f-98de1e68c7b2,Danzangiin Lündeejantsan,,,Mongolian People's Party,n/a,State Great Khural,2012-06-28,""
36066bd6-724d-48d5-bdde-6c2259cd26ba,Dashdembereliin Bat-Erdene,,,Democratic Party,Ömnögovi,State Great Khural,2012-06-28,""
9ce03003-d29b-4a7d-8d17-b062d143f806,Dashdondogiin Ganbat,,,Democratic Party,Bayankhongor,State Great Khural,2012-06-28,""
9a6ddbbb-cb15-402a-9b94-ccf96a449d6f,Dashjamtsyn Arvin,,,Democratic Party,Ulan Bator — Bayanzürkh•Nalaikh,State Great Khural,2012-06-28,""
0e15c560-405a-4d96-bf61-a30209e929ba,Dashzevegiin Zorigt,,,Democratic Party,Övörkhangai,State Great Khural,2012-06-28,""
54c8a7aa-547b-42bc-9c90-b6746d422b44,Davaajavyn Gankhuyag,,,Democratic Party,Ulan Bator — Bayanzürkh•Nalaikh,State Great Khural,2012-06-28,""
d76304a5-1155-4e16-adf6-03ec4c53a85f,Dendeviin Terbishdagva,,,Justice Coalition,n/a,State Great Khural,2012-06-28,""
1387a338-d422-440e-ac7e-065127bc26d4,Dogsomyn Battsogt,,,Justice Coalition,Khovd,State Great Khural,2012-06-28,""
a9d6a456-6a82-4df8-bd15-70268a3668a3,Dolgorsürengiin Sumyaabazar,,,Mongolian People's Party,Ulan Bator — Songino Khairkhan,State Great Khural,2012-06-28,""
7921479c-459a-4e2d-ab59-6ea224912685,Dondogdorjiin Erdenebat,,,Democratic Party,n/a,State Great Khural,2012-06-28,""
f6ffea02-0aae-4b9d-b461-03f892d7de0f,Dulamsürengiin Oyuunkhorol,,,Mongolian People's Party,Zavkhan,State Great Khural,2012-06-28,""
f7579611-354d-4acb-a388-b4efb581c77d,Gantömöriin Uyanga,,,Justice Coalition,Ulan Bator — Chingeltei,State Great Khural,2012-06-28,""
f13d3c6c-fd98-43bf-8e8f-da50a56f8afe,Garidkhüügiin Bayarsaikhan,,,Democratic Party,Ulan Bator — Chingeltei,State Great Khural,2012-06-28,""
b859ab4e-3f10-4859-9c2a-3583877bc9fe,Gavaagiin Batkhüü,,,Democratic Party,Övörkhangai,State Great Khural,2012-06-28,""
c3646652-1413-42d9-bb66-3633b14deada,Jadambyn Enkhbayar,,,Mongolian People's Party,n/a,State Great Khural,2012-06-28,""
69dc2290-19bc-4002-9033-cb010fbd68eb,Jalbasürengiin Batzandan,,,Democratic Party,Ulan Bator — Bayanzürkh•Nalaikh,State Great Khural,2012-06-28,""
360663ef-b7d6-43be-b00d-5fd190e6fd7a,Jamyansürengiin Batsuuri,,,Mongolian People's Party,Govisümber•Dornogovi,State Great Khural,2012-06-28,""
d38a10b7-75b7-4c00-86d3-5f2ab6390cf5,Jargaltulgyn Erdenebat,,,Mongolian People's Party,Selenge,State Great Khural,2012-06-28,""
19141d8f-db7c-448e-a4d1-8a9ed2aacfbe,Khaltmaagiin Battulga,,,Democratic Party,Bayankhongor,State Great Khural,2012-06-28,""
70da6464-2b7c-4fea-bddf-2450df88dbb7,Khayangaagiin Bolorchuluun,,,Independent,Dornod,State Great Khural,2012-06-28,""
1cc43db7-b6dd-49ac-9fe2-4d06109ad5ac,Khishigdembereliin Temüüjin,,,Democratic Party,n/a,State Great Khural,2012-06-28,""
1486ce0c-fcee-4318-ad6a-3088d9e47b79,Logiin Tsog,,,Justice Coalition,Orkhon,State Great Khural,2012-06-28,""
507cc398-d942-4b17-85f9-11c02dd2d014,Luvsangiin Erdenechimeg,,,Democratic Party,Ulan Bator — Songino Khairkhan,State Great Khural,2012-06-28,""
e28ab83f-26c1-45f3-b6e7-7a4f0d3957e9,Luvsannyamyn Gantömör,,,Democratic Party,Ulan Bator — Sükhbaatar,State Great Khural,2012-06-28,""
9a383cc9-7453-4648-b8d8-bbab766800ce,Luvsantserengiin Enkh-Amgalan,,,Mongolian People's Party,Khövsgöl,State Great Khural,2012-06-28,""
c6cc42f3-1095-4c0d-b434-9357dbae3b7d,Luvsanvandangiin Bold,,,Democratic Party,Ulan Bator — Baganuur•Bagakhangai•Khan-Uul,State Great Khural,2012-06-28,""
b90df160-4722-49a9-bd5f-82f02c9168e5,Migeddorjiin Batchimeg,,,Democratic Party,n/a,State Great Khural,2012-06-28,""
5d384d4f-fd8c-4053-9329-da28efd0801a,Mishigiin Sonompil,,,Justice Coalition,n/a,State Great Khural,2012-06-28,""
0841c21d-64bc-4385-8c01-a15aa07d1b32,Miyeegombyn Enkhbold,,,Mongolian People's Party,Töv,State Great Khural,2012-06-28,""
960d71db-540d-412b-80a0-b6b30f82c850,Mönkhchuluuny Zorigt,,,Democratic Party,Sükhbaatar,State Great Khural,2012-06-28,""
591d67de-bb45-4330-9c54-d55de0c1522f,Namdagiin Battsereg,,,Justice Coalition,n/a,State Great Khural,2012-06-28,""
0e4ced98-2c4f-4b14-aea7-0b6be809824b,Norovyn Altankhuyag,,,Democratic Party,n/a,State Great Khural,2012-06-28,""
cedfcdf7-57b2-41b1-9b93-8b77cc24a11c,Nyamaagiin Enkhbold,,,Mongolian People's Party,n/a,State Great Khural,2012-06-28,""
7745b622-1aae-48c7-b69d-e6ed4e68261a,Nyamjavyn Batbayar,,,Democratic Party,Arkhangai,State Great Khural,2012-06-28,""
5b20c5f7-0eb0-47c0-b9b8-0e4b742d4195,Nyamtaishirgiin Nomtoibayar,,,Mongolian People's Party,Dornod,State Great Khural,2012-06-28,""
f89ae044-e12f-4bf4-83ff-8e7287b23866,Oktyabriin Baasankhüü,,,Justice Coalition,n/a,State Great Khural,2012-06-28,""
a2ad5f61-ca14-4bd0-9696-71534db6bee1,Otgonbilegiin Sodbileg,,,Mongolian People's Party,Orkhon,State Great Khural,2012-06-28,""
8fbf643c-687c-49c4-99d4-16003384cac9,Radnaagiin Burmaa,,,Democratic Party,n/a,State Great Khural,2012-06-28,""
2d68cb98-6bc3-457e-a355-91d4be3f79dc,Radnaasümbereliin Gonchigdorj,,,Democratic Party,n/a,State Great Khural,2012-06-28,""
70b13119-d22f-479e-871c-5a0d67f0985e,Rinchinnyamyn Amarjargal,,,Democratic Party,Ulan Bator — Sükhbaatar,State Great Khural,2012-06-28,""
056311b9-2ced-43af-bb30-92b72b1c266d,Sainkhüügiin Ganbaatar,,,Independent,Darkhan-Uul,State Great Khural,2012-06-28,""
827f812e-0561-4537-bc22-fb57c1c06856,Saldangiin Odontuyaa,,,Democratic Party,Ulan Bator — Bayangol,State Great Khural,2012-06-28,""
