id,name,email,twitter,group,area,chamber,start_date,end_date
aaron-vincent,Aaron Vincent,,,National Reformation Party,Grand Cape Mount #1,Parlament,2011,""
abraham-v-corneh-iii,Abraham V. Corneh III,,,Independent,Montserrado #14,Parlament,2011,""
acarous-m-gray,Acarous  M. Gray,,,Congress for Democratic Change,Montserrado #8,Parlament,2011,""
adam-bill-corneh-1,Adam Bill Corneh,,,National Patriotic Party,Bong #6,Parlament,2011,""
adolph-lawrence-0,Adolph A. Lawrence,,,Independent,Montserrado # 15,Parlament,2011,""
alex-c-grant-2,Alex C. Grant,,,Independent,Grand Gedeh #3,Parlament,2011,""
alfred-g-juweh,Alfred G. Juweh,,,Liberia Destiny Party,River Cess #1,Parlament,2011,""
alfred-koiwood,Alfred Koiwood,,,Congress for Democratic Change,Gbarpolu #1,Parlament,2011,""
ballah-g-zayzay-1,Ballah G. Zayzay,,,Unity Party,Margibi #2,Parlament,2011,""
ben-fofana-1,Ben Fofana,,,Unity Party,Margibi #4,Parlament,2011,""
bhofal-chambers-1,Bhofal Chambers,,,Congress for Democratic Change,Maryland #2,Parlament,2011,""
bill-twehway,Bill Twehway,,,Unity Party,Montserrado #3,Parlament,2011,""
charles-k-bardyl,Charles K. Bardyl,,,Unity Party,River Gee #3,Parlament,2011,""
christian-s-chea,Christian S. Chea,,,Unity Party,River Gee #2,Parlament,2011,""
clarance-massaquoi,Clarance Massaquoi,,,Unity Party,Lofa #3,Parlament,2011,""
corpu-g-barclay-0,Corpu G. Barclay,,,Unity Party,Bong #7,Parlament,2011,""
edward-kafia,Edward Kafia,,,National Democratic Coalition,Bong #5,Parlament,2011,""
edward-s-forh-0,Edward S. Forh,,,Congress for Democratic Change,Montserrado # 16,Parlament,2011,""
edwin-m-snowe,Edwin M. Snowe,,,Independent,Montserrado #6,Parlament,2011,""
emerson-v-kamara-1,Emerson V. Kamara,,,Liberia Transformation Party,Grand Cape Mount #3,Parlament,2011,""
emmanuel-nuquay-0,Emmanuel Nuquay,,,Unity Party,Margibi #5,Parlament,2011,""
eugene-f-kparkar-2,Eugene F. Kparkar,,,Liberty Party,Lofa #1,Parlament,2011,""
fofi-sahr-baimba-1,Fofi Sahr Baimba,,,Unity Party,Lofa #2,Parlament,2011,""
francis-s-paye,Francis S. Paye,,,Independent,River Cess #2,Parlament,2011,""
gabriel-b-smith-3,Gabriel B. Smith,,,Independent,Grand Bassa #3,Parlament,2011,""
gabriel-nyankan,Gabriel Nyankan,,,Unity Party,Montserrado #11,Parlament,2011,""
garison-yealue,Garison Yealue,,,National Union for Democratic Progress,Nimba #4,Parlament,2011,""
george-s-mulbah-0,George S. Mulbah,,,National Patriotic Party,Bong #3,Parlament,2011,""
george-w-blamoh,George W. Blamoh,,,Unity Party,Grand Kru #2,Parlament,2011,""
george-w-blamoh-2,George W. Blamoh,,,Unity Party,Grand Kru #1,Parlament,2011,""
gertrude-t-lamin-0,Gertrude T. Lamin,,,Unity Party,Gbarpolu #3,Parlament,2011,""
haja-f-siryon-1,Haja F. Siryon,,,Unity Party,Bomi #3,Parlament,2011,""
hans-m-barchue-3,Hans M. Barchue,,,Independent,Grand Bassa #1,Parlament,2011,""
henry-b-fahnbulleh,Henry B. Fahnbulleh,,,Unity Party,Montserrado #4,Parlament,2011,""
isaac-b-roland-0,Isaac B. Roland,,,Liberty Party,Maryland #3,Parlament,2011,""
j-alex-tyler-0,J. Alex Tyler,,,Unity Party,Bomi #2,Parlament,2011,""
j-byron-browne-2,J. Byron Browne,,,Liberty Party,Grand Bassa #4,Parlament,2011,""
james-p-biney-1,James P. Biney,,,National Patriotic Party,Maryland #1,Parlament,2011,""
jefferson-s-kanmoh,Jefferson S. Kanmoh,,,Alliance for Peace and Democracy,Sinoe #1,Parlament,2011,""
jeremiah-k-koung,Jeremiah K. Koung,,,National Union for Democratic Progress,Nimba #1,Parlament,2011,""
jeremiah-w-n-mccaulay,Jeremiah W. N. McCaulay,,,National Democratic Coalition,Sinoe #2,Parlament,2011,""
johnson-toe-chea,Johnson Toe Chea,,,Independent,River Gee #1,Parlament,2011,""
josephine-mg-francis,Josephine M.G. Francis,,,Unity Party,Montserrado #1,Parlament,2011,""
julius-f-berrian,Julius F. Berrian,,,Congress for Democratic Change,Montserrado #10,Parlament,2011,""
larry-p-younquoi,Larry P. Younquoi,,,Alliance for Peace and Democracy,Nimba #8,Parlament,2011,""
lester-m-paye-0,Lester M. Paye,,,Independent,Bong #4,Parlament,2011,""
malai-g-gbogar-1,Malai G. Gbogar,,,Liberty Party,Gbarpolu #2,Parlament,2011,""
mambu-m-sonii-2,Mambu M. Sonii,,,Liberty Party,Grand Cape Mount #2,Parlament,2011,""
mariamu-b-fofana-1,Mariamu B. Fofana,,,Unity Party,Lofa #4,Parlament,2011,""
mary-karwor-0,Mary Karwor,,,Unity Party,Grand Bassa #2,Parlament,2011,""
mathew-zarzar,Mathew Zarzar,,,Unity Party,Sinoe #3,Parlament,2011,""
moriais-t-waylee-0,Moriais T. Waylee,,,Unity Party,Grand Gedeh #2,Parlament,2011,""
moses-y-kollie-0,Moses Y. Kollie,,,Unity Party,Lofa # 5,Parlament,2011,""
munah-e-pelham,Munah E. Pelham,,,Congress for Democratic Change,Montserrado #9,Parlament,2011,""
namene-th-bartekwa,Namene T.H. Bartekwa,,,Independent,Grand Kru #2,Parlament,2011,""
prince-k-moye-0,Prince K. Moye,,,Unity Party,Bong #2,Parlament,2011,""
prince-q-s-tokpah,Prince Q. S. Tokpah,,,National Union for Democratic Progress,Nimba #2,Parlament,2011,""
r-matenokay-tingban,R. Matenokay Tingban,,,Independent,Nimba #9,Parlament,2011,""
richmond-anderson,Richmond  S. Anderson,,,Liberty Party,Montserrado #12,Parlament,2011,""
ricks-y-toweh,Ricks Y. Toweh,,,National Union for Democratic Progress,Nimba #6,Parlament,2011,""
robertson-n-siaway-0,Robertson N. Siaway,,,Alliance for Peace and Democracy,Grand Bassa # 5,Parlament,2011,""
roland-o-cooper-0,Roland O. Cooper,,,Liberty Party,Margibi #1,Parlament,2011,""
saah-h-joseph,Saah H. Joseph,,,Congress for Democratic Change,Montserrado #13,Parlament,2011,""
samuel-g-kogar,Samuel G. Kogar,,,National Union for Democratic Progress,Nimba #5,Parlament,2011,""
samuel-g-z-woleh,Samuel G. Z. Woleh,,,National Union for Democratic Progress,Nimba #3,Parlament,2011,""
samuel-gayah-karmo-0,Samuel Gayah Karmo,,,Unity Party,Bomi #1,Parlament,2011,""
sekou-s-kanneh,Sekou S. Kanneh,,,Unity Party,Montserrado #2,Parlament,2011,""
solomon-c-george,Solomon C. George,,,Congress for Democratic Change,Montserrado #7,Parlament,2011,""
stephen-kafi-jr,Stephen Kafi Jr,,,Independent,Margibi #3,Parlament,2011,""
thomas-p-fallah,Thomas P. Fallah,,,Congress for Democratic Change,Montserrado #5,Parlament,2011,""
tokpah-j-mulbah-0,Tokpah J. Mulbah,,,Congress for Democratic Change,Bong #1,Parlament,2011,""
william-v-dakel-sr,"William V. Dakel, Sr",,,National Democratic Coalition,Montserrado # 17,Parlament,2011,""
zoe-e-pennue-1,Zoe E. Pennue,,,Independent,Grand Gedeh #1,Parlament,2011,""
