id,name,email,twitter,group,area,chamber,start_date,end_date
07dcfaf7-81aa-47b5-bd78-6ad8f8991200,Abdulaziz Yazar,,,Republican People's Party,Hatay,Grand National Assembly,2002-11-14,2007-07-23
974fb750-7bcd-45ee-accb-f96cc31dc3dd,Abdulbaki Türkoğlu,,,Justice and Development Party,Elazığ,Grand National Assembly,2002-11-14,2007-07-23
5b48b0ee-2f2a-41be-ba30-af1d8b70e96d,Abdulkadir Kart,,,Justice and Development Party,Rize,Grand National Assembly,2002-11-14,2007-07-23
a6a2796e-e92d-4e0e-8e9d-e8601995c307,Abdullah Erdem Cantimur,,,Justice and Development Party,Kütahya,Grand National Assembly,2002-11-14,2007-07-23
8664d2e6-a10d-4263-bdec-42ea53b98d5d,Abdullah Gül,,,Justice and Development Party,Kayseri,Grand National Assembly,2002-11-14,2007-07-23
88217454-306c-47f9-96ac-9f4fe76ae80c,Abdullah Torun,,,Justice and Development Party,Adana,Grand National Assembly,2002-11-14,2007-07-23
b65f736d-9817-4627-a05d-26512a7ddae4,Abdullah Veli Seyda,,,Justice and Development Party,Şırnak,Grand National Assembly,2002-11-14,2007-07-23
bd501e90-4c48-467d-9363-6be057ebcf8b,Abdullah Çalışkan,,,Justice and Development Party,Adana,Grand National Assembly,2002-11-14,2007-07-23
1454bf17-226e-4096-ae30-ba1ebdbbf59c,Abdullah Çetinkaya,,,Justice and Development Party,Konya,Grand National Assembly,2002-11-14,2007-07-23
0f07711c-91b8-4273-aac9-9d1ca5eac0fe,Abdulmecit Alp,,,Justice and Development Party,Bursa,Grand National Assembly,2002-11-14,2007-07-23
4ad4adad-009b-4be3-b58d-1b64d491c760,Abdurrahim Aksoy,,,Justice and Development Party,Bitlis,Grand National Assembly,2002-11-14,2007-07-23
667afe7c-141b-4493-bee6-d71209eb040b,Abdurrahman Anık,,,Justice and Development Party,Bingöl,Grand National Assembly,2002-11-14,2007-07-23
3298d35b-3112-4473-9474-e4cd8ec47e65,Abdurrahman Müfit Yetkin,,,Justice and Development Party,Şanlıurfa,Grand National Assembly,2002-11-14,2007-07-23
6bedf9c1-2997-4b21-8940-6b22f3d8d1d4,Abdurrezzak Erten,,,Republican People's Party,İzmir,Grand National Assembly,2002-11-14,2007-07-23
d6097b59-e89b-46f9-bba9-3ecbea08b1a2,Abdülkadir Aksu,,,Justice and Development Party,İstanbul,Grand National Assembly,2002-11-14,2007-07-23
55e9d336-eac6-4d12-8277-378d86e6c362,Abdülkadir Ateş,,,Republican People's Party,Gaziantep,Grand National Assembly,2002-11-14,2007-07-23
676e221d-5138-468a-a611-b461cf8dbec6,Abdüllatif Şener,,,Justice and Development Party,Sivas,Grand National Assembly,2002-11-14,2007-07-23
218ba998-7b87-455d-a969-93ea8d759db8,Adem Baştürk,,,Justice and Development Party,Kayseri,Grand National Assembly,2002-11-14,2007-07-23
a2ad2731-14f1-4e13-bee2-c24b932b85d5,Adem Tatlı,,,Justice and Development Party,Giresun,Grand National Assembly,2002-11-14,2007-07-23
dc6ea32d-808d-4f4b-9211-fc9df34218cf,Afif Demirkıran,,,Justice and Development Party,Batman,Grand National Assembly,2002-11-14,2007-07-23
c1aa1969-7e40-410c-bc06-0b6d1eabe563,Agah Kafkas,,,Justice and Development Party,Çorum,Grand National Assembly,2002-11-14,2007-07-23
00040f5b-255f-4323-aa1a-79bb4d4b7e05,Ahmet Büyükakkaşlar,,,Justice and Development Party,Konya,Grand National Assembly,2002-11-14,2007-07-23
700c6394-a692-427e-8abf-8bc9564fa66e,Ahmet Edip Uğur,,,Justice and Development Party,Balıkesir,Grand National Assembly,2002-11-14,2007-07-23
9bd906a4-7dad-4ae8-b693-7070b9ec438d,Ahmet Ersin,,,Republican People's Party,İzmir,Grand National Assembly,2002-11-14,2007-07-23
2bded444-dae5-47a9-9dbe-6c6053ce4559,Ahmet Ertürk,,,Justice and Development Party,Aydın,Grand National Assembly,2002-11-14,2007-07-23
9c51dab2-a215-4552-8d34-e3cbe32f92dd,Ahmet Faruk Ünsal,,,Justice and Development Party,Adıyaman,Grand National Assembly,2002-11-14,2007-07-23
6e4dcd23-2f73-4352-9d4c-2328b1161756,Ahmet Gökhan Sarıçam,,,Justice and Development Party,Kırklareli,Grand National Assembly,2002-11-14,2007-07-23
