id,name,email,twitter,group,area,chamber,start_date,end_date
5960,Adam Rykala,,,Poslanecký klub České strany sociálně demokratické,,Parlament,2010-05-29,2013-08-28
5916,Alena Hanáková,,,Poslanecký klub TOP 09 a Starostové,,Parlament,2010-05-29,2013-08-28
5307,Alexander Černý,,,Poslanecký klub Komunistické strany Čech a Moravy,,Parlament,2010-05-29,2010-06-03
5307,Alexander Černý,,,Poslanecký klub Občanské demokratické strany,,Parlament,2010-05-29,2010-06-03
5307,Alexander Černý,,,Poslanecký klub Komunistické strany Čech a Moravy,,Parlament,2010-06-02,2013-08-28
5959,Aleš Roztočil,,,Poslanecký klub TOP 09 a Starostové,,Parlament,2010-05-29,2013-08-28
5495,Aleš Rádl,,,Poslanecký klub Občanské demokratické strany,,Parlament,2010-05-29,2010-06-03
5495,Aleš Rádl,,,Poslanecký klub Občanské demokratické strany,,Parlament,2010-05-30,2013-08-28
5317,Alfréd Michalík,,,Poslanecký klub České strany sociálně demokratické,,Parlament,2010-05-29,2010-06-03
5317,Alfréd Michalík,,,Poslanecký klub České strany sociálně demokratické,,Parlament,2010-06-04,2013-08-28
5957,Anna Putnová,,,Poslanecký klub TOP 09 a Starostové,,Parlament,2010-05-29,2013-08-28
5310,Antonín Seďa,,,Poslanecký klub České strany sociálně demokratické,,Parlament,2010-05-29,2010-06-03
5310,Antonín Seďa,,,Poslanecký klub Občanské demokratické strany,,Parlament,2010-05-29,2010-06-03
5310,Antonín Seďa,,,Poslanecký klub České strany sociálně demokratické,,Parlament,2010-06-04,2013-08-28
237,Bohuslav Sobotka,,,Poslanecký klub České strany sociálně demokratické,,Parlament,2010-05-29,2010-06-03
237,Bohuslav Sobotka,,,Poslanecký klub České strany sociálně demokratické,,Parlament,2010-06-04,2013-08-28
5512,Boris Šťastný,,,Poslanecký klub Občanské demokratické strany,,Parlament,2010-05-29,2010-06-03
5512,Boris Šťastný,,,Poslanecký klub Občanské demokratické strany,,Parlament,2010-05-30,2013-08-28
5972,Bořivoj Šarapatka,,,Poslanecký klub TOP 09 a Starostové,,Parlament,2010-05-29,2013-08-28
410,Břetislav Petr,,,Poslanecký klub České strany sociálně demokratické,,Parlament,2012-02-07,2010-06-03
410,Břetislav Petr,,,Poslanecký klub České strany sociálně demokratické,,Parlament,2012-02-07,2013-08-28
5415,Cyril Zapletal,,,Poslanecký klub České strany sociálně demokratické,,Parlament,2010-05-29,2010-06-03
5415,Cyril Zapletal,,,Poslanecký klub České strany sociálně demokratické,,Parlament,2010-06-04,2013-08-28
5946,Dagmar Navrátilová,,,Poslanecký klub Věci veřejné,,Parlament,2010-05-31,2012-04-18
5946,Dagmar Navrátilová,,,Nezařazení,,Parlament,2012-04-18,2013-08-28
5460,Dana Filipi,,,Poslanecký klub Občanské demokratické strany,,Parlament,2010-05-29,2010-06-03
5460,Dana Filipi,,,Poslanecký klub Občanské demokratické strany,,Parlament,2010-05-30,2013-08-28
5979,Dana Váhalová,,,Poslanecký klub České strany sociálně demokratické,,Parlament,2010-05-29,2013-08-28
5939,Daniel Korte,,,Poslanecký klub TOP 09 a Starostové,,Parlament,2010-05-29,2013-08-28
5933,David Kádner,,,Poslanecký klub Věci veřejné,,Parlament,2010-05-29,2013-08-28
5406,David Rath,,,Poslanecký klub České strany sociálně demokratické,,Parlament,2010-05-29,2010-06-03
5406,David Rath,,,Poslanecký klub České strany sociálně demokratické,,Parlament,2010-06-04,2012-05-16
5406,David Rath,,,Nezařazení,,Parlament,2012-05-16,2013-08-28
5982,David Vodrážka,,,Poslanecký klub Občanské demokratické strany,,Parlament,2010-05-29,2013-08-28
5301,David Šeich,,,Poslanecký klub Občanské demokratické strany,,Parlament,2010-05-29,2010-06-03
5301,David Šeich,,,Poslanecký klub Občanské demokratické strany,,Parlament,2010-05-30,2013-08-28
5383,František Bublan,,,Poslanecký klub České strany sociálně demokratické,,Parlament,2010-05-29,2010-06-03
5383,František Bublan,,,Poslanecký klub ANO 2011,,Parlament,2010-05-29,2010-06-03
5383,František Bublan,,,Poslanecký klub České strany sociálně demokratické,,Parlament,2010-06-04,2012-10-20
5453,František Dědič,,,Poslanecký klub Občanské demokratické strany,,Parlament,2010-05-29,2010-06-03
5453,František Dědič,,,Poslanecký klub Občanské demokratické strany,,Parlament,2010-05-30,2013-08-28
5476,František Laudát,,,Poslanecký klub Občanské demokratické strany,,Parlament,2010-05-29,2010-06-03
5476,František Laudát,,,Poslanecký klub TOP 09 a Starostové,,Parlament,2010-06-10,2013-08-28
5485,František Novosad,,,Poslanecký klub České strany sociálně demokratické,,Parlament,2010-05-29,2010-06-03
5485,František Novosad,,,Poslanecký klub České strany sociálně demokratické,,Parlament,2010-06-04,2013-08-28
5501,František Sivera,,,Poslanecký klub Občanské demokratické strany,,Parlament,2010-05-29,2010-06-03
5501,František Sivera,,,Poslanecký klub Občanské demokratické strany,,Parlament,2010-05-30,2013-08-28
5920,Gabriela Hubáčková,,,Poslanecký klub Komunistické strany Čech a Moravy,,Parlament,2010-05-29,2013-08-28
5469,Gabriela Kalábková,,,Poslanecký klub České strany sociálně demokratické,,Parlament,2013-04-05,2010-06-03
5469,Gabriela Kalábková,,,Poslanecký klub České strany sociálně demokratické,,Parlament,2013-04-05,2013-08-28
5955,Gabriela Pecková,,,Poslanecký klub TOP 09 a Starostové,,Parlament,2010-05-29,2013-08-28
122,Hana Orgoníková,,,Poslanecký klub České strany sociálně demokratické,,Parlament,2010-05-29,2010-06-03
122,Hana Orgoníková,,,Poslanecký klub České strany sociálně demokratické,,Parlament,2010-06-04,2013-08-28
5943,Helena Langšádlová,,,Poslanecký klub TOP 09 a Starostové,,Parlament,2010-05-29,2013-08-28
6113,Igor Jakubčík,,,Poslanecký klub České strany sociálně demokratické,,Parlament,2013-01-31,2013-08-28
5971,Igor Svoják,,,Poslanecký klub Občanské demokratické strany,,Parlament,2010-05-29,2013-08-28
5913,Ivan Fuksa,,,Poslanecký klub Občanské demokratické strany,,Parlament,2010-05-29,2012-11-07
5486,Ivan Ohlídal,,,Poslanecký klub České strany sociálně demokratické,,Parlament,2010-05-29,2010-06-03
5486,Ivan Ohlídal,,,Poslanecký klub České strany sociálně demokratické,,Parlament,2010-06-04,2013-08-28
5274,Ivana Levá,,,Poslanecký klub Komunistické strany Čech a Moravy,,Parlament,2010-05-29,2010-06-03
5274,Ivana Levá,,,Poslanecký klub Komunistické strany Čech a Moravy,,Parlament,2010-06-02,2013-08-28
5984,Ivana Weberová,,,Poslanecký klub Občanské demokratické strany,,Parlament,2010-05-29,2013-08-28
5961,Ivana Řápková,,,Poslanecký klub Občanské demokratické strany,,Parlament,2010-05-29,2013-08-28
5444,Jan Babor,,,Poslanecký klub České strany sociálně demokratické,,Parlament,2010-05-29,2010-06-03
