id,name,email,twitter,group,area,chamber,start_date,end_date
11929,Adam Afriyie,,,Conservative,Windsor,House of Commons,2010-05-06,2015-03-30
11599,Adam Holloway,,,Conservative,Gravesham,House of Commons,2010-05-06,2015-03-30
10683,Adrian Bailey,,,Labour,West Bromwich West,House of Commons,2010-05-06,2015-03-30
10527,Adrian Sanders,,,Liberal Democrat,Torbay,House of Commons,2010-05-06,2015-03-30
24844,Aidan Burley,,,Conservative,Cannock Chase,House of Commons,2010-05-06,2015-03-30
10034,Alan Beith,,,Liberal Democrat,Berwick-upon-Tweed,House of Commons,2010-05-06,2015-03-30
10086,Alan Campbell,,,Labour,Tynemouth,House of Commons,2010-05-06,2015-03-30
10179,Alan Duncan,,,Conservative,Rutland and Melton,House of Commons,2010-05-06,2015-03-30
10263,Alan Haselhurst,,,Conservative,Saffron Walden,House of Commons,2010-05-06,2015-03-30
10314,Alan Johnson,,,Labour,Kingston upon Hull West and Hessle,House of Commons,2010-05-06,2015-03-30
10329,Alan Keen,,,Labour,Feltham and Heston,House of Commons,2010-05-06,2011-11-13
10428,Alan Meale,,,Labour,Mansfield,House of Commons,2010-05-06,2015-03-30
11185,Alan Reid,,,Liberal Democrat,Argyll and Bute,House of Commons,2010-05-06,2015-03-30
10630,Alan Whitehead,,,Labour,"Southampton, Test",House of Commons,2010-05-06,2015-03-30
11402,Alasdair McDonnell,,,Social Democratic and Labour Party,Belfast South,House of Commons,2010-05-06,2015-03-30
11148,Albert Owen,,,Labour,Ynys Môn,House of Commons,2010-05-06,2015-03-30
24893,Alec Shelbrooke,,,Conservative,Elmet and Rothwell,House of Commons,2010-05-06,2015-03-30
24742,Alex Cunningham,,,Labour,Stockton North,House of Commons,2010-05-06,2015-03-30
24897,Alison McGovern,,,Labour,Wirral South,House of Commons,2010-05-06,2015-03-30
11760,Alison Seabeck,,,Labour,"Plymouth, Moor View",House of Commons,2010-05-06,2015-03-30
10770,Alistair Burt,,,Conservative,North East Bedfordshire,House of Commons,2010-05-06,2015-03-30
10785,Alistair Carmichael,,,Liberal Democrat,Orkney and Shetland,House of Commons,2010-05-06,2015-03-30
10153,Alistair Darling,,,Labour,Edinburgh South West,House of Commons,2010-05-06,2015-03-30
24902,Alok Sharma,,,Conservative,Reading West,House of Commons,2010-05-06,2015-03-30
24740,Alun Cairns,,,Conservative,Vale of Glamorgan,House of Commons,2010-05-06,2015-03-30
10431,Alun Michael,,,Labour,Cardiff South and Penarth,House of Commons,2010-05-06,2012-10-22
24795,Amber Rudd,,,Conservative,Hastings and Rye,House of Commons,2010-05-06,2015-03-30
24738,Anas Sarwar,,,Labour,Glasgow Central,House of Commons,2010-05-06,2015-03-30
24829,Andrea Leadsom,,,Conservative,South Northamptonshire,House of Commons,2010-05-06,2015-03-30
24748,Andrew Bingham,,,Conservative,High Peak,House of Commons,2010-05-06,2015-03-30
24741,Andrew Bridgen,,,Conservative,North West Leicestershire,House of Commons,2010-05-06,2015-03-30
10222,Andrew George,,,Liberal Democrat,St Ives,House of Commons,2010-05-06,2015-03-30
24826,Andrew Griffiths,,,Conservative,Burton,House of Commons,2010-05-06,2015-03-30
11531,Andrew Gwynne,,,Labour,Denton and Reddish,House of Commons,2010-05-06,2015-03-30
24758,Andrew Jones,,,Conservative,Harrogate and Knaresborough,House of Commons,2010-05-06,2015-03-30
10349,Andrew Lansley,,,Conservative,South Cambridgeshire,House of Commons,2010-05-06,2015-03-30
10372,Andrew Love,,,Labour,Edmonton,House of Commons,2010-05-06,2015-03-30
10435,Andrew Miller,,,Labour,Ellesmere Port and Neston,House of Commons,2010-05-06,2015-03-30
11115,Andrew Mitchell,,,Conservative,Sutton Coldfield,House of Commons,2010-05-06,2015-03-30
11132,Andrew Murrison,,,Conservative,South West Wiltshire,House of Commons,2010-05-06,2015-03-30
24832,Andrew Percy,,,Conservative,Brigg and Goole,House of Commons,2010-05-06,2015-03-30
10503,Andrew Robathan,,,Conservative,South Leicestershire,House of Commons,2010-05-06,2015-03-30
11199,Andrew Rosindell,,,Conservative,Romford,House of Commons,2010-05-06,2015-03-30
11216,Andrew Selous,,,Conservative,South West Bedfordshire,House of Commons,2010-05-06,2015-03-30
11559,Andrew Slaughter,,,Labour,Hammersmith,House of Commons,2010-05-06,2015-03-30
10545,Andrew Smith,,,Labour,Oxford East,House of Commons,2010-05-06,2015-03-30
24759,Andrew Stephenson,,,Conservative,Pendle,House of Commons,2010-05-06,2015-03-30
10578,Andrew Stunell,,,Liberal Democrat,Hazel Grove,House of Commons,2010-05-06,2015-03-30
11291,Andrew Turner,,,Conservative,Isle of Wight,House of Commons,2010-05-06,2015-03-30
10613,Andrew Tyrie,,,Conservative,Chichester,House of Commons,2010-05-06,2015-03-30
10766,Andy Burnham,,,Labour,Leigh,House of Commons,2010-05-06,2015-03-30
25169,Andy McDonald,,,Labour,Middlesbrough,House of Commons,2012-11-30,2015-03-30
25167,Andy Sawford,,,Labour,Corby,House of Commons,2012-11-16,2015-03-30
10182,Angela Eagle,,,Labour,Wallasey,House of Commons,2010-05-06,2015-03-30
11814,Angela Smith,,,Labour,Penistone and Stocksbridge,House of Commons,2010-05-06,2015-03-30
11308,Angela Watkinson,,,Conservative,Hornchurch and Upminster,House of Commons,2010-05-06,2015-03-30
24952,Angie Bray,,,Conservative,Ealing Central and Acton,House of Commons,2010-05-06,2015-03-30
12004,Angus MacNeil,,,Scottish National Party,Na h-Eileanan an Iar,House of Commons,2010-05-06,2015-03-30
11189,Angus Robertson,,,Scottish National Party,Moray,House of Commons,2010-05-06,2015-03-30
10120,Ann Clwyd,,,Labour,Cynon Valley,House of Commons,2010-05-06,2015-03-30
10122,Ann Coffey,,,Labour,Stockport,House of Commons,2010-05-06,2015-03-30
11076,Ann McKechin,,,Labour,Glasgow North,House of Commons,2010-05-06,2015-03-30
24772,Anna Soubry,,,Conservative,Broxtowe,House of Commons,2010-05-06,2015-03-30
10032,Anne Begg,,,Labour,Aberdeen South,House of Commons,2010-05-06,2015-03-30
11798,Anne Main,,,Conservative,St Albans,House of Commons,2010-05-06,2015-03-30
24912,Anne Marie Morris,,,Conservative,Newton Abbot,House of Commons,2010-05-06,2015-03-30
10388,Anne McGuire,,,Labour,Stirling,House of Commons,2010-05-06,2015-03-30
10389,Anne McIntosh,,,Conservative,Thirsk and Malton,House of Commons,2010-05-27,2015-03-30
11603,Anne Milton,,,Conservative,Guildford,House of Commons,2010-05-06,2015-03-30
10754,Annette Brooke,,,Liberal Democrat,Mid Dorset and North Poole,House of Commons,2010-05-06,2015-03-30
10436,Austin Mitchell,,,Labour,Great Grimsby,House of Commons,2010-05-06,2015-03-30
11943,Barbara Keeley,,,Labour,Worsley and Eccles South,House of Commons,2010-05-06,2015-03-30
10220,Barry Gardiner,,,Labour,Brent North,House of Commons,2010-05-06,2015-03-30
10534,Barry Sheerman,,,Labour,Huddersfield,House of Commons,2010-05-06,2015-03-30
10061,Ben Bradshaw,,,Labour,Exeter,House of Commons,2010-05-06,2015-03-30
24922,Ben Gummer,,,Conservative,Ipswich,House of Commons,2010-05-06,2015-03-30
11668,Ben Wallace,,,Conservative,Wyre and Preston North,House of Commons,2010-05-06,2015-03-30
10312,Bernard Jenkin,,,Conservative,Harwich and North Essex,House of Commons,2010-05-06,2015-03-30
10095,Bill Cash,,,Conservative,Stone,House of Commons,2010-05-06,2015-03-30
24905,Bill Esterson,,,Labour,Sefton Central,House of Commons,2010-05-06,2015-03-30
11318,Bill Wiggin,,,Conservative,North Herefordshire,House of Commons,2010-05-06,2015-03-30
10005,Bob Ainsworth,,,Labour,Coventry North East,House of Commons,2010-05-06,2015-03-30
24945,Bob Blackman,,,Conservative,Harrow East,House of Commons,2010-05-06,2015-03-30
13736,Bob Neill,,,Conservative,Bromley and Chislehurst,House of Commons,2010-05-06,2015-03-30
10521,Bob Russell,,,Liberal Democrat,Colchester,House of Commons,2010-05-06,2015-03-30
24907,Bob Stewart,,,Conservative,Beckenham,House of Commons,2010-05-06,2015-03-30
24879,Brandon Lewis,,,Conservative,Great Yarmouth,House of Commons,2010-05-06,2015-03-30
11742,Brian Binley,,,Conservative,Northampton South,House of Commons,2010-05-06,2015-03-30
10173,Brian H Donohoe,,,Labour,Central Ayrshire,House of Commons,2010-05-06,2015-03-30
24709,Bridget Phillipson,,,Labour,Houghton and Sunderland South,House of Commons,2010-05-06,2015-03-30
11443,Brooks Newmark,,,Conservative,Braintree,House of Commons,2010-05-06,2015-03-30
24873,Caroline Dinenage,,,Conservative,Gosport,House of Commons,2010-05-06,2015-03-30
10202,Caroline Flint,,,Labour,Don Valley,House of Commons,2010-05-06,2015-03-30
24910,Caroline Lucas,,,Green,"Brighton, Pavilion",House of Commons,2010-05-06,2015-03-30
24809,Caroline Nokes,,,Conservative,Romsey and Southampton North,House of Commons,2010-05-06,2015-03-30
10559,Caroline Spelman,,,Conservative,Meriden,House of Commons,2010-05-06,2015-03-30
24818,Catherine McKinnell,,,Labour,Newcastle upon Tyne North,House of Commons,2010-05-06,2015-03-30
24726,Cathy Jamieson,,,Labour,Kilmarnock and Loudoun,House of Commons,2010-05-06,2015-03-30
10955,Charles Hendry,,,Conservative,Wealden,House of Commons,2010-05-06,2015-03-30
10334,Charles Kennedy,,,Liberal Democrat,"Ross, Skye and Lochaber",House of Commons,2010-05-06,2015-03-30
11461,Charles Walker,,,Conservative,Broxbourne,House of Commons,2010-05-06,2015-03-30
24777,Charlie Elphicke,,,Conservative,Dover,House of Commons,2010-05-06,2015-03-30
24891,Charlotte Leslie,,,Conservative,Bristol North West,House of Commons,2010-05-06,2015-03-30
10228,Cheryl Gillan,,,Conservative,Chesham and Amersham,House of Commons,2010-05-06,2015-03-30
24807,Chi Onwurah,,,Labour,Newcastle upon Tyne Central,House of Commons,2010-05-06,2015-03-30
24691,Chloe Smith,,,Conservative,Norwich North,House of Commons,2010-05-06,2015-03-30
10761,Chris Bryant,,,Labour,Rhondda,House of Commons,2010-05-06,2015-03-30
24721,Chris Evans,,,Labour,Islwyn,House of Commons,2010-05-06,2015-03-30
10920,Chris Grayling,,,Conservative,Epsom and Ewell,House of Commons,2010-05-06,2015-03-30
24841,Chris Heaton-Harris,,,Conservative,Daventry,House of Commons,2010-05-06,2015-03-30
24838,Chris Kelly,,,Conservative,Dudley South,House of Commons,2010-05-06,2015-03-30
10354,Chris Leslie,,,Labour,Nottingham East,House of Commons,2010-05-06,2015-03-30
10518,Chris Ruane,,,Labour,Vale of Clwyd,House of Commons,2010-05-06,2015-03-30
24713,Chris Skidmore,,,Conservative,Kingswood,House of Commons,2010-05-06,2015-03-30
24959,Chris White,,,Conservative,Warwick and Leamington,House of Commons,2010-05-06,2015-03-30
24830,Chris Williamson,,,Labour,Derby North,House of Commons,2010-05-06,2015-03-30
10103,Christopher Chope,,,Conservative,Christchurch,House of Commons,2010-05-06,2015-03-30
11565,Christopher Huhne,,,Liberal Democrat,Eastleigh,House of Commons,2010-05-06,2013-02-05
24747,Christopher Pincher,,,Conservative,Tamworth,House of Commons,2010-05-06,2015-03-30
24950,Chuka Umunna,,,Labour,Streatham,House of Commons,2010-05-06,2015-03-30
24915,Claire Perry,,,Conservative,Devizes,House of Commons,2010-05-06,2015-03-30
10045,Clive Betts,,,Labour,Sheffield South East,House of Commons,2010-05-06,2015-03-30
10185,Clive Efford,,,Labour,Eltham,House of Commons,2010-05-06,2015-03-30
24780,Conor Burns,,,Conservative,Bournemouth West,House of Commons,2010-05-06,2015-03-30
11734,Conor Murphy,,,Sinn Féin,Newry and Armagh,House of Commons,2010-05-06,2015-03-30
24944,Craig Whittaker,,,Conservative,Calder Valley,House of Commons,2010-05-06,2015-03-30
10051,Crispin Blunt,,,Conservative,Reigate,House of Commons,2010-05-06,2015-03-30
10944,Dai Havard,,,Labour,Merthyr Tydfil and Rhymney,House of Commons,2010-05-06,2015-03-30
24744,Damian Collins,,,Conservative,Folkestone and Hythe,House of Commons,2010-05-06,2015-03-30
10241,Damian Green,,,Conservative,Ashford,House of Commons,2010-05-06,2015-03-30
24782,Damian Hinds,,,Conservative,East Hampshire,House of Commons,2010-05-06,2015-03-30
24849,Dan Byles,,,Conservative,North Warwickshire,House of Commons,2010-05-06,2015-03-30
25067,Dan Jarvis,,,Labour,Barnsley Central,House of Commons,2011-03-04,2015-03-30
11513,Dan Rogerson,,,Liberal Democrat,North Cornwall,House of Commons,2010-05-06,2015-03-30
11817,Daniel Kawczynski,,,Conservative,Shrewsbury and Atcham,House of Commons,2010-05-06,2015-03-30
24756,Daniel Poulter,,,Conservative,Central Suffolk and North Ipswich,House of Commons,2010-05-06,2015-03-30
11995,Danny Alexander,,,Liberal Democrat,"Inverness, Nairn, Badenoch and Strathspey",House of Commons,2010-05-06,2015-03-30
10625,Dave Watts,,,Labour,St Helens North,House of Commons,2010-05-06,2015-03-30
10009,David Amess,,,Conservative,Southend West,House of Commons,2010-05-06,2015-03-30
11427,David Anderson,,,Labour,Blaydon,House of Commons,2010-05-06,2015-03-30
10050,David Blunkett,,,Labour,"Sheffield, Brightside and Hillsborough",House of Commons,2010-05-06,2015-03-30
