id,name,email,twitter,group,area,chamber,start_date,end_date
10306,Adam Ingram,,,Labour,East Kilbride,House of Commons,1997-05-01,2001-05-14
10683,Adrian Bailey,,,Labour/Co-operative,West Bromwich West,House of Commons,2000-11-23,2001-05-14
10527,Adrian Sanders,,,Liberal Democrat,Torbay,House of Commons,1997-05-01,2001-05-14
10034,Alan Beith,,,Liberal Democrat,Berwick-upon-Tweed,House of Commons,1997-05-01,2001-05-14
10086,Alan Campbell,,,Labour,Tynemouth,House of Commons,1997-05-01,2001-05-14
10107,Alan Clark,,,Conservative,Kensington and Chelsea,House of Commons,1997-05-01,1999-09-05
10179,Alan Duncan,,,Conservative,Rutland and Melton,House of Commons,1997-05-01,2001-05-14
10263,Alan Haselhurst,,,Deputy Speaker,Saffron Walden,House of Commons,1997-05-01,2001-05-14
10302,Alan Hurst,,,Labour,Braintree,House of Commons,1997-05-01,2001-05-14
10314,Alan Johnson,,,Labour,Kingston upon Hull West and Hessle,House of Commons,1997-05-01,2001-05-14
10329,Alan Keen,,,Labour/Co-operative,Feltham and Heston,House of Commons,1997-05-01,2001-05-14
10428,Alan Meale,,,Labour,Mansfield,House of Commons,1997-05-01,2001-05-14
10434,Alan Milburn,,,Labour,Darlington,House of Commons,1997-05-01,2001-05-14
10541,Alan Simpson,,,Labour,Nottingham South,House of Commons,1997-05-01,2001-05-14
10630,Alan Whitehead,,,Labour,"Southampton, Test",House of Commons,1997-05-01,2001-05-14
10638,Alan Williams,,,Labour,Carmarthen East and Dinefwr,House of Commons,1997-05-01,2001-05-14
10639,Alan Williams,,,Labour,Swansea West,House of Commons,1997-05-01,2001-05-14
10441,Alasdair Morgan,,,Scottish National Party,Galloway and Upper Nithsdale,House of Commons,1997-05-01,2001-05-14
10525,Alex Salmond,,,Scottish National Party,Banff and Buchan,House of Commons,1997-05-01,2001-05-14
10407,Alice Mahon,,,Labour,Halifax,House of Commons,1997-05-01,2001-05-14
10153,Alistair Darling,,,Labour,Edinburgh Central,House of Commons,1997-05-01,2001-05-14
10510,Allan Rogers,,,Labour,Rhondda,House of Commons,1997-05-01,2001-05-14
10431,Alun Michael,,,Labour/Co-operative,Cardiff South and Penarth,House of Commons,1997-05-01,2001-05-14
10038,Andrew Bennett,,,Labour,Denton and Reddish,House of Commons,1997-05-01,2001-05-14
10169,Andrew Dismore,,,Labour,Hendon,House of Commons,1997-05-01,2001-05-14
10222,Andrew George,,,Liberal Democrat,St Ives,House of Commons,1997-05-01,2001-05-14
10301,Andrew Hunter,,,Conservative,Basingstoke,House of Commons,1997-05-01,2001-05-14
10349,Andrew Lansley,,,Conservative,South Cambridgeshire,House of Commons,1997-05-01,2001-05-14
10372,Andrew Love,,,Labour/Co-operative,Edmonton,House of Commons,1997-05-01,2001-05-14
10391,Andrew MacKay,,,Conservative,Bracknell,House of Commons,1997-05-01,2001-05-14
10393,Andrew MacKinlay,,,Labour,Thurrock,House of Commons,1997-05-01,2001-05-14
10435,Andrew Miller,,,Labour,Ellesmere Port and Neston,House of Commons,1997-05-01,2001-05-14
10503,Andrew Robathan,,,Conservative,Blaby,House of Commons,1997-05-01,2001-05-14
10515,Andrew Rowe,,,Conservative,Faversham and Mid Kent,House of Commons,1997-05-01,2001-05-14
10545,Andrew Smith,,,Labour,Oxford East,House of Commons,1997-05-01,2001-05-14
10578,Andrew Stunell,,,Liberal Democrat,Hazel Grove,House of Commons,1997-05-01,2001-05-14
10613,Andrew Tyrie,,,Conservative,Chichester,House of Commons,1997-05-01,2001-05-14
