id,name,email,twitter,group,area,chamber,start_date,end_date
14013,Adam Ingram,,,Scottish National Party,South of Scotland,Scottish Parliament,2007-05-03,2011-03-23
13966,Aileen Campbell,,,Scottish National Party,South of Scotland,Scottish Parliament,2007-05-03,2011-03-23
13947,Alasdair Allan,,,Scottish National Party,Western Isles,Scottish Parliament,2007-05-03,2011-03-23
10441,Alasdair Morgan,,,Scottish National Party,South of Scotland,Scottish Parliament,2007-05-03,2011-03-23
13985,Alex Fergusson,,,None,Galloway and Upper Nithsdale,Scottish Parliament,2007-05-03,2007-05-13
13985,Alex Fergusson,,,None,Galloway and Upper Nithsdale,Scottish Parliament,2007-05-14,2011-03-23
14020,Alex Johnstone,,,Conservative,North East Scotland,Scottish Parliament,2007-05-03,2011-03-23
14071,Alex Neil,,,Scottish National Party,Central Scotland,Scottish Parliament,2007-05-03,2011-03-23
10525,Alex Salmond,,,Scottish National Party,Gordon,Scottish Parliament,2007-05-03,2011-03-23
14053,Alison McInnes,,,Liberal Democrat,North East Scotland,Scottish Parliament,2007-05-03,2011-03-23
10628,Andrew Welsh,,,Scottish National Party,Angus,Scottish Parliament,2007-05-03,2011-03-23
14023,Andy Kerr,,,Labour,East Kilbride,Scottish Parliament,2007-05-03,2011-03-23
13969,Angela Constance,,,Scottish National Party,Livingston,Scottish Parliament,2007-05-03,2011-03-23
14146,Anne McLaughlin,,,Scottish National Party,Glasgow,Scottish Parliament,2009-02-11,2011-03-23
13998,Baroness Goldie,,,Conservative,West of Scotland,Scottish Parliament,2007-05-03,2011-03-23
13944,Bashir Ahmad,,,Scottish National Party,Glasgow,Scottish Parliament,2007-05-03,2009-02-06
13945,Bill Aitken,,,Conservative,Glasgow,Scottish Parliament,2007-05-03,2011-03-23
13963,Bill Butler,,,Labour,Glasgow Anniesland,Scottish Parliament,2007-05-03,2011-03-23
14024,Bill Kidd,,,Scottish National Party,Glasgow,Scottish Parliament,2007-05-03,2011-03-23
14123,Bill Wilson,,,Scottish National Party,West of Scotland,Scottish Parliament,2007-05-03,2011-03-23
13977,Bob Doris,,,Scottish National Party,Glasgow,Scottish Parliament,2007-05-03,2011-03-23
13943,Brian Adam,,,Scottish National Party,Aberdeen North,Scottish Parliament,2007-05-03,2011-03-23
13971,Bruce Crawford,,,Scottish National Party,Stirling,Scottish Parliament,2007-05-03,2011-03-23
13970,Cathie Craigie,,,Labour,Cumbernauld and Kilsyth,Scottish Parliament,2007-05-03,2011-03-23
14017,Cathy Jamieson,,,Labour,"Carrick, Cumnock and Doon Valley",Scottish Parliament,2007-05-03,2011-03-23
14077,Cathy Peattie,,,Labour,Falkirk East,Scottish Parliament,2007-05-03,2011-03-23
13999,Charlie Gordon,,,Labour,Glasgow Cathcart,Scottish Parliament,2007-05-03,2011-03-23
14056,Christina McKelvie,,,Scottish National Party,Central Scotland,Scottish Parliament,2007-05-03,2011-03-23
14000,Christine Grahame,,,Scottish National Party,South of Scotland,Scottish Parliament,2007-05-03,2011-03-23
14007,Christopher Harvie,,,Scottish National Party,Mid Scotland and Fife,Scottish Parliament,2007-05-03,2011-03-23
13951,Claire Baker,,,Labour,Mid Scotland and Fife,Scottish Parliament,2007-05-03,2011-03-23
14107,Dave Thompson,,,Scottish National Party,Highlands and Islands,Scottish Parliament,2007-05-03,2011-03-23
14058,David McLetchie,,,Conservative,Edinburgh Pentlands,Scottish Parliament,2007-05-03,2011-03-23
14103,David Stewart,,,Labour,Highlands and Islands,Scottish Parliament,2007-05-03,2011-03-23
14119,David Whitton,,,Labour,Strathkelvin and Bearsden,Scottish Parliament,2007-05-03,2011-03-23
13962,Derek Brownlee,,,Conservative,South of Scotland,Scottish Parliament,2007-05-03,2011-03-23
14063,Des McNulty,,,Labour,Clydebank and Milngavie,Scottish Parliament,2007-05-03,2011-03-23
14061,Duncan McNeil,,,Labour,Greenock and Inverclyde,Scottish Parliament,2007-05-03,2011-03-23
14070,Elaine Murray,,,Labour,Dumfries,Scottish Parliament,2007-05-03,2011-03-23
14099,Elaine Smith,,,Labour,Coatbridge and Chryston,Scottish Parliament,2007-05-03,2011-03-23
14096,Elizabeth Smith,,,Conservative,Mid Scotland and Fife,Scottish Parliament,2007-05-03,2011-03-23
13980,Fergus Ewing,,,Scottish National Party,"Inverness East, Nairn and Lochaber",Scottish Parliament,2007-05-03,2011-03-23
14012,Fiona Hyslop,,,Scottish National Party,Lothians,Scottish Parliament,2007-05-03,2011-03-23
14047,Frank McAveety,,,Labour,Glasgow Shettleston,Scottish Parliament,2007-05-03,2011-03-23
13960,Gavin Brown,,,Conservative,Lothians,Scottish Parliament,2007-05-03,2011-03-23
14075,Gil Paterson,,,Scottish National Party,West of Scotland,Scottish Parliament,2007-05-03,2011-03-23
13978,Helen Eadie,,,Labour,Dunfermline East,Scottish Parliament,2007-05-03,2011-03-23
14008,Hugh Henry,,,Labour,Paisley South,Scottish Parliament,2007-05-03,2011-03-23
14072,Hugh O'Donnell,,,Liberal Democrat,Central Scotland,Scottish Parliament,2007-05-03,2011-03-23
14002,Iain Gray,,,Labour,East Lothian,Scottish Parliament,2007-05-03,2011-03-23
14098,Iain Smith,,,Liberal Democrat,North East Fife,Scottish Parliament,2007-05-03,2011-03-23
14055,Ian McKee,,,Scottish National Party,Lothians,Scottish Parliament,2007-05-03,2011-03-23
14073,Irene Oldfather,,,Labour,Cunninghame South,Scottish Parliament,2007-05-03,2011-03-23
13949,Jackie Baillie,,,Labour,Dumbarton,Scottish Parliament,2007-05-03,2011-03-23
13967,Jackson Carlaw,,,Conservative,West of Scotland,Scottish Parliament,2007-05-03,2011-03-23
14022,James Kelly,,,Labour,Glasgow Rutherglen,Scottish Parliament,2007-05-03,2011-03-23
14009,Jamie Hepburn,,,Scottish National Party,Central Scotland,Scottish Parliament,2007-05-03,2011-03-23
14051,Jamie McGrigor,,,Conservative,Highlands and Islands,Scottish Parliament,2007-05-03,2011-03-23
14104,Jamie Stone,,,Liberal Democrat,"Caithness, Sutherland and Easter Ross",Scottish Parliament,2007-05-03,2011-03-23
14011,Jim Hume,,,Liberal Democrat,South of Scotland,Scottish Parliament,2007-05-03,2011-03-23
14042,Jim Mather,,,Scottish National Party,Argyll and Bute,Scottish Parliament,2007-05-03,2011-03-23
14109,Jim Tolson,,,Liberal Democrat,Dunfermline West,Scottish Parliament,2007-05-03,2011-03-23
13987,Joe FitzPatrick,,,Scottish National Party,Dundee West,Scottish Parliament,2007-05-03,2011-03-23
14025,Johann Lamont,,,Labour,Glasgow Pollok,Scottish Parliament,2007-05-03,2011-03-23
13983,John Farquhar Munro,,,Liberal Democrat,"Ross, Skye and Inverness West",Scottish Parliament,2007-05-03,2011-03-23
14026,John Lamont,,,Conservative,Roxburgh and Berwickshire,Scottish Parliament,2007-05-03,2011-03-23
14074,John Park,,,Labour,Mid Scotland and Fife,Scottish Parliament,2007-05-03,2011-03-23
14091,John Scott,,,Conservative,Ayr,Scottish Parliament,2007-05-03,2011-03-23
10581,John Swinney,,,Scottish National Party,North Tayside,Scottish Parliament,2007-05-03,2011-03-23
14120,John Wilson,,,Scottish National Party,Central Scotland,Scottish Parliament,2007-05-03,2011-03-23
13995,Karen Gillon,,,Labour,Clydesdale,Scottish Parliament,2007-05-03,2011-03-23
14118,Karen Whitefield,,,Labour,Airdrie and Shotts,Scottish Parliament,2007-05-03,2011-03-23
13961,Keith Brown,,,Scottish National Party,Ochil,Scottish Parliament,2007-05-03,2011-03-23
13994,Kenneth Gibson,,,Scottish National Party,Cunninghame North,Scottish Parliament,2007-05-03,2011-03-23
14035,Kenneth Macintosh,,,Labour,Eastwood,Scottish Parliament,2007-05-03,2011-03-23
14031,Kenny MacAskill,,,Scottish National Party,Edinburgh East and Musselburgh,Scottish Parliament,2007-05-03,2011-03-23
14034,Lewis Macdonald,,,Labour,Aberdeen Central,Scottish Parliament,2007-05-03,2011-03-23
14046,Liam McArthur,,,Liberal Democrat,Orkney Islands,Scottish Parliament,2007-05-03,2011-03-23
13982,Linda Fabiani,,,Scottish National Party,Central Scotland,Scottish Parliament,2007-05-03,2011-03-23
10211,Lord Foulkes of Cumnock,,,Labour,Lothians,Scottish Parliament,2007-05-03,2011-03-23
14049,Lord McConnell of Glenscorrodale,,,Labour,Motherwell and Wishaw,Scottish Parliament,2007-05-03,2011-03-23
14080,Lord Purvis of Tweed,,,Liberal Democrat,"Tweeddale, Ettrick and Lauderdale",Scottish Parliament,2007-05-03,2011-03-23
14101,Lord Stephen,,,Liberal Democrat,Aberdeen South,Scottish Parliament,2007-05-03,2011-03-23
10102,Malcolm Chisholm,,,Labour,Edinburgh North and Leith,Scottish Parliament,2007-05-03,2011-03-23
13973,Margaret Curran,,,Labour,Glasgow Baillieston,Scottish Parliament,2007-05-03,2011-03-23
14065,Margaret Mitchell,,,Conservative,Central Scotland,Scottish Parliament,2007-05-03,2011-03-23
14097,Margaret Smith,,,Liberal Democrat,Edinburgh West,Scottish Parliament,2007-05-03,2011-03-23
14032,Margo MacDonald,,,Independent,Lothians,Scottish Parliament,2007-05-03,2011-03-23
14028,Marilyn Livingstone,,,Labour,Kirkcaldy,Scottish Parliament,2007-05-03,2011-03-23
13996,Marlyn Glen,,,Labour,North East Scotland,Scottish Parliament,2007-05-03,2011-03-23
14069,Mary Mulligan,,,Labour,Linlithgow,Scottish Parliament,2007-05-03,2011-03-23
14090,Mary Scanlon,,,Conservative,Highlands and Islands,Scottish Parliament,2007-05-03,2011-03-23
14115,Maureen Watt,,,Scottish National Party,North East Scotland,Scottish Parliament,2007-05-03,2011-03-23
