id,name,email,twitter,group,area,chamber,start_date,end_date
240,Abraão Aníbal Fernandes Barbosa Vicente,,,MPD,Santiago Sul,Assembleia Nacional,2011-03-11,""
237,Adalberto Higino Tavares Silva,,,MPD,Santiago Sul,Assembleia Nacional,2011-03-11,""
281,Afonso Silva Mendes da Fonseca,,,PAICV,Santiago Sul,Assembleia Nacional,2011-03-11,""
270,Alcídio José Gonçalves Tavares,,,PAICV,Santiago Norte,Assembleia Nacional,2011-03-11,""
219,Alexandre José Duarte Fonseca Pacheco de Novais,,,PAICV,São Vicente,Assembleia Nacional,2011-03-11,""
238,Anilda Ineida Monteiro Tavares,,,MPD,Santiago Norte,Assembleia Nacional,2011-03-11,""
259,António Alberto Mendes Fernandes,,,PAICV,Santiago Norte,Assembleia Nacional,2011-03-11,""
205,António Delgado Monteiro,,,UCID,São Vicente,Assembleia Nacional,2011-03-11,""
239,António Jorge Delgado,,,MPD,São Vicente,Assembleia Nacional,2011-03-11,""
256,Aristides Raimundo Lima,,,PAICV,Boa Vista,Assembleia Nacional,2011-03-11,""
217,Arlindo Nascimento do Rosário,,,MPD,Santo Antão,Assembleia Nacional,2011-03-11,""
265,Armindo Cipriano Maurício,,,PAICV,Santo Antão,Assembleia Nacional,2011-03-11,""
269,Arnaldo Andrade Ramos,,,PAICV,Europa,Assembleia Nacional,2011-03-11,""
231,Austelino Tavares Correia,,,MPD,Santiago Norte,Assembleia Nacional,2011-03-11,""
204,Basílio Mosso Ramos,,,PAICV,Sal,Assembleia Nacional,2011-03-11,""
266,Carlos Alberto Delgado,,,PAICV,Santo Antão,Assembleia Nacional,2011-03-11,""
241,Carlos Alberto Wahnon de Carvalho Veiga,,,MPD,Santiago Sul,Assembleia Nacional,2011-03-11,""
267,Carlos Antonio Silva Ramos,,,PAICV,São Nicolau,Assembleia Nacional,2011-03-11,""
283,Carlos Tavares Rodrigues,,,"","",Assembleia Nacional,2011-03-11,""
274,Cláudia Sofia Marques Rodrigues,,,PAICV,Santiago Sul,Assembleia Nacional,2011-03-11,""
209,Clóvis Isildo Barbosa da Silva,,,PAICV,Brava,Assembleia Nacional,2011-03-11,""
229,Cândido Rodrigues,,,MPD,América,Assembleia Nacional,2011-03-11,""
218,Daniel Augusto Melo Lima Évora,,,MPD,Sal,Assembleia Nacional,2011-03-11,""
233,David Lima Gomes,,,MPD,Brava,Assembleia Nacional,2011-03-11,""
275,Dúnia Alice Monteiro Moreira de Almeida Pereira,,,PAICV,Santiago Sul,Assembleia Nacional,2011-03-11,""
212,Emanuel Alberto Duarte Barbosa,,,MPD,Europa,Assembleia Nacional,2011-03-11,""
253,Estêvão Barros Rodrigues,,,PAICV,África,Assembleia Nacional,2011-03-11,""
213,Euclides Eurico Nunes Pina,,,PAICV,Santiago Sul,Assembleia Nacional,2011-03-11,""
276,Euclides Vaz Cardoso Centeio,,,PAICV,Santiago Sul,Assembleia Nacional,2011-03-11,""
236,Eunice Andrade da Silva Spencer Lopes,,,MPD,Santiago Sul,Assembleia Nacional,2011-03-11,""
226,Eurico Correia Monteiro,,,MPD,Fogo,Assembleia Nacional,2011-03-11,""
228,Eva Sulamita Monteiro Caldeira Marques,,,MPD,São Vicente,Assembleia Nacional,2011-03-11,""
282,Felisberto Alves Vieira,,,PAICV,Santiago Sul,Assembleia Nacional,2011-03-11,""
242,Fernando Eíisio Leboucher Freire de Andrade,,,MPD,Santiago Norte,Assembleia Nacional,2011-03-11,""
258,Fernando Jorge Spencer Ferreira Frederico,,,PAICV,Maio,Assembleia Nacional,2011-03-11,""
262,Fernando Lopes Robalo,,,PAICV,Santiago Sul,Assembleia Nacional,2011-03-11,""
230,Filipe Baptista Gomes Furtado,,,MPD,Santiago Norte,Assembleia Nacional,2011-03-11,""
243,Filomena Mendes Gonçalves,,,MPD,Santiago Sul,Assembleia Nacional,2011-03-11,""
268,Filomena de Fátima Ribeiro Vieira,,,PAICV,São Vicente,Assembleia Nacional,2011-03-11,""
277,Graça Maria Lopes de Carvalho Sanches,,,PAICV,Santiago Sul,Assembleia Nacional,2011-03-11,""
224,Hermes Silva Santos,,,PAICV,São Vicente,Assembleia Nacional,2011-03-11,""
214,Humberto André Cardoso Duarte,,,MPD,São Vicente,Assembleia Nacional,2011-03-11,""
244,Isa Filomena Pereira Soares da Costa,,,MPD,Santiago Sul,Assembleia Nacional,2011-03-11,""
245,Janine Tatiana Santos Lélis,,,MPD,Sal,Assembleia Nacional,2011-03-11,""
246,Joana Gomes Rosa,,,MPD,Maio,Assembleia Nacional,2011-03-11,""
257,Joanilda Lúcia Silva Alves,,,PAICV,Fogo,Assembleia Nacional,2011-03-11,""
222,Jorge Arcanjo Livramento Nogueira,,,MPD,Fogo,Assembleia Nacional,2011-03-11,""
247,Jorge Pedro Maurício dos Santos,,,MPD,São Vicente,Assembleia Nacional,2011-03-11,""
279,Joselito Monteiro Fonseca,,,PAICV,Santo Antão,Assembleia Nacional,2011-03-11,""
252,José Cristiano de Jesus Monteiro,,,MPD,América,Assembleia Nacional,2011-03-11,""
248,José Filomeno Monteiro,,,MPD,Santiago Sul,Assembleia Nacional,2011-03-11,""
210,José Luís Lima Santos,,,MPD,Boa Vista,Assembleia Nacional,2011-03-11,""
260,José Manuel Gomes Andrade,,,PAICV,Santiago Sul,Assembleia Nacional,2011-03-11,""
271,José Manuel Sanches Tavares,,,PAICV,Santiago Norte,Assembleia Nacional,2011-03-11,""
206,João dos Santos Luís,,,UCID,São Vicente,Assembleia Nacional,2011-03-11,""
263,Justiniano Jorge Lopes de Sena,,,PAICV,Santiago Norte,Assembleia Nacional,2011-03-11,""
221,Júlio Lopes Correia,,,PAICV,Fogo,Assembleia Nacional,2011-03-11,""
249,Leão Monteiro Lopes,,,MPD,Santo Antão,Assembleia Nacional,2011-03-11,""
211,Lívio Fernandes Lopes,,,PAICV,Fogo,Assembleia Nacional,2011-03-11,""
278,Maria Fernanda Mendes Varela,,,PAICV,Santiago Sul,Assembleia Nacional,2011-03-11,""
254,Maria da Luz Rocha Monteiro,,,PAICV,São Vicente,Assembleia Nacional,2011-03-11,""
251,Miguel Pedro Sousa Monteiro,,,MPD,Santiago Sul,Assembleia Nacional,2011-03-11,""
250,Mário Ramos Pereira Silva,,,MPD,Santiago Norte,Assembleia Nacional,2011-03-11,""
225,Nelson do Rosário Brito,,,MPD,São Nicolau,Assembleia Nacional,2011-03-11,""
208,Nilda Maria Gonçalves de Pina Fernandes,,,PAICV,Santiago Sul,Assembleia Nacional,2011-03-11,""
264,Nuias Mendes Barbosa Silva,,,PAICV,Santiago Sul,Assembleia Nacional,2011-03-11,""
232,Orlanda Maria Duarte Santos Ferreira,,,MPD,Santo Antão,Assembleia Nacional,2011-03-11,""
234,Orlando Pereira Dias,,,MPD,África,Assembleia Nacional,2011-03-11,""
280,Paulo Noel Rendall de Oliveira Martins,,,PAICV,São Vicente,Assembleia Nacional,2011-03-11,""
235,Pedro Alexandre Tavares Rocha,,,MPD,Santiago Norte,Assembleia Nacional,2011-03-11,""
272,Pedro Amante de Ramiro Furtado,,,PAICV,Santiago Norte,Assembleia Nacional,2011-03-11,""
255,Sidónio Fontes Lima Monteiro,,,PAICV,América,Assembleia Nacional,2011-03-11,""
273,Susete Soares Muniz,,,PAICV,Santiago Norte,Assembleia Nacional,2011-03-11,""
216,Vanusa Tatiana Fernandes Cardoso,,,PAICV,Santiago Norte,Assembleia Nacional,2011-03-11,""
261,Virgínia baesa cabral Gonçalves,,,PAICV,Santiago Norte,Assembleia Nacional,2011-03-11,""
