id,name,email,twitter,group,area,chamber,start_date,end_date
409,Hon. A.A.N. Kachikho,,,Democratic Progressive Party,Phalombe,National Assembly,2014,""
357,Hon. A.A. Muluzi,,,United Democratic Front,Machinga,National Assembly,2014,""
370,Hon. A.C.M. Major,,,Malawi Congress Party,Kasungu,National Assembly,2014,""
320,Hon. A.C. Masi,,,Democratic Progressive Party,Lilongwe,National Assembly,2014,""
411,Hon. A.D. Kaliati,,,Democratic Progressive Party,Mulanje,National Assembly,2014,""
314,Hon. A.D. Ngoma Banda,,,Independent,Mzimba,National Assembly,2014,""
313,Hon. A.H. Ngumuya,,,Independent,Blantyre,National Assembly,2014,""
447,Hon. A.J. Dr. Chiyembekeza,,,Democratic Progressive Party,Thyolo,National Assembly,2014,""
471,Hon. A.K. Chitete,,,Malawi Congress Party,Mchinji,National Assembly,2014,""
327,Hon. A.M.M. Sangala,,,Democratic Progressive Party,Blantyre,National Assembly,2014,""
289,Hon. A.M. Adams,,,United Democratic Front,Mangochi,National Assembly,2014,""
303,Hon. A.M. Naliwa,,,Independent,Zomba,National Assembly,2014,""
312,Hon. A.M. Nyalonje,,,Peoples Party,Mzimba,National Assembly,2014,""
367,Hon. A.R. Gaffar,,,Independent,Blantyre,National Assembly,2014,""
424,Hon. A.R. Kachale Banda,,,Peoples Party,Zomba,National Assembly,2014,""
304,Hon. A.S. Nkhata,,,Malawi Congress Party,Kasungu,National Assembly,2014,""
439,Hon. A.T. Mailosi,,,Independent,Phalombe,National Assembly,2014,""
340,Hon. A.W Menyani,,,Malawi Congress Party,Dedza,National Assembly,2014,""
458,Hon. A. Dzonzi,,,Malawi Congress Party,Dowa,National Assembly,2014,""
364,Hon. A. Lipande,,,Democratic Progressive Party,Ntcheu,National Assembly,2014,""
443,Hon. A. Mbaya,,,United Democratic Front,Mangochi,National Assembly,2014,""
385,Hon. B.A.K. Banda,,,Malawi Congress Party,Mchinji,National Assembly,2014,""
293,Hon. B.A. Chambo,,,Independent,Mangochi,National Assembly,2014,""
377,Hon. B.B Malunga,,,Malawi Congress Party,Dedza,National Assembly,2014,""
416,Hon. B.E. Kalindo,,,Democratic Progressive Party,Mulanje,National Assembly,2014,""
381,Hon. B.M Mtonga,,,Malawi Congress Party,Kasungu,National Assembly,2014,""
345,Hon. B.R Mwale,,,Peoples Party,Kasungu,National Assembly,2014,""
433,Hon. B. Kadzamira,,,Independent,Ntchisi,National Assembly,2014,""
307,Hon. B. Namasasu,,,Democratic Progressive Party,Lilongwe,National Assembly,2014,""
444,Hon. C.C. Mlombwa,,,Malawi Congress Party,Dedza,National Assembly,2014,""
369,Hon. C.C. Mnyenyembe,,,Independent,Mzimba,National Assembly,2014,""
341,Hon. C.C. Tembo,,,Malawi Congress Party,Lilongwe,National Assembly,2014,""
455,Hon. C.E.B. Chazama,,,Democratic Progressive Party,Blantyre,National Assembly,2014,""
326,Hon. C.F Mukumbwa,,,Democratic Progressive Party,Chitipa,National Assembly,2014,""
348,Hon. C.H.B. Kaphamtengo Yona,,,Malawi Congress Party,Salima,National Assembly,2014,""
421,Hon. C.J.F. Kajawa,,,Independent,Lilongwe,National Assembly,2014,""
339,Hon. C.J. Tikhiwa,,,Democratic Progressive Party,Zomba,National Assembly,2014,""
403,Hon. C.L.B. Lowe,,,Malawi Congress Party,Lilongwe,National Assembly,2014,""
306,Hon. C.L. Nyirenda,,,Independent,Nkhata Bay,National Assembly,2014,""
325,Hon. C.O. Mulwafu,,,Democratic Progressive Party,Chitipa,National Assembly,2014,""
338,Hon. C.P Mangulenje,,,Democratic Progressive Party,Zomba,National Assembly,2014,""
291,Hon. C.R.W. Banda,,,Malawi Congress Party,Dowa,National Assembly,2014,""
398,Hon. C.S.M. Rev. Ngwira,,,Peoples Party,Mzimba,National Assembly,2014,""
297,Hon. C.T. Dr. Chiwaya,,,United Democratic Front,Mangochi,National Assembly,2014,""
362,Hon. C.T. Mchacha,,,Democratic Progressive Party,Thyolo,National Assembly,2014,""
446,Hon. D.A. Chida,,,Independent,Mulanje,National Assembly,2014,""
300,Hon. D.B. Namachekecha Phiri,,,Independent,Phalombe,National Assembly,2014,""
420,Hon. D.C. Katsonga,,,Chipani Cha Pfuko,Mwanza,National Assembly,2014,""
423,Hon. D.D.S. Kadzinja,,,Democratic Progressive Party,Blantyre,National Assembly,2014,""
387,Hon. D.G. Banda,,,Malawi Congress Party,Mchinji,National Assembly,2014,""
473,Hon. D.H.S. Chiwere,,,Malawi Congress Party,Dedza,National Assembly,2014,""
352,Hon. D.S. Zaipa,,,Independent,Mchinji,National Assembly,2014,""
386,Hon. D.Y. Bisnowaty,,,Independent,Lilongwe,National Assembly,2014,""
445,Hon. D. Chimalira,,,Democratic Progressive Party,Ntcheu,National Assembly,2014,""
389,Hon. D. Lally,,,United Democratic Front,Machinga,National Assembly,2014,""
459,Hon. E. Dr. Fabiano,,,Democratic Progressive Party,Chiradzulu,National Assembly,2014,""
451,Hon. E.A. Chinthu-Phiri,,,Independent,Nkhata Bay,National Assembly,2014,""
334,Hon. E.A Makowa-Mwale,,,Malawi Congress Party,Nkhotakota,National Assembly,2014,""
376,Hon. E.C.K. Chihana,,,Alliance for Democracy,Rumphi,National Assembly,2014,""
378,Hon. E.E. Luka,,,Democratic Progressive Party,Zomba,National Assembly,2014,""
449,Hon. E.H. Chimulirenji,,,Democratic Progressive Party,Ntcheu,National Assembly,2014,""
404,Hon. E.H. Lozo,,,Independent,Neno,National Assembly,2014,""
405,Hon. E.J. Kaduya,,,Democratic Progressive Party,Thyolo,National Assembly,2014,""
296,Hon. E.K. Chitatanga,,,Malawi Congress Party,Dowa,National Assembly,2014,""
469,Hon. E.M. Chilenje-Nkhoma,,,Independent,Nsanje,National Assembly,2014,""
371,Hon. E.M. Chiume,,,Peoples Party,Nkhata Bay,National Assembly,2014,""
468,Hon. E.P. Ching'oma,,,Malawi Congress Party,Lilongwe,National Assembly,2014,""
454,Hon. E.W.J. Dr. Chakwera,,,Independent,Dowa,National Assembly,2014,""
430,Hon. E.W. Kamanga,,,Peoples Party,Kasungu,National Assembly,2014,""
298,Hon. E. Jolobala,,,Independent,Machinga,National Assembly,2014,""
349,Hon. E. Yahaya,,,United Democratic Front,Machinga,National Assembly,2014,""
442,Hon. F.E.L. Mkungula,,,Independent,Ntcheu,National Assembly,2014,""
477,Hon. F.E. Jumbe,,,Malawi Congress Party,Salima,National Assembly,2014,""
412,Hon. F.L. Kasaila,,,Democratic Progressive Party,Nsanje,National Assembly,2014,""
332,Hon. F.L Mphande,,,Democratic Progressive Party,Nkhotakota,National Assembly,2014,""
441,Hon. F.T. Mwenifumbo,,,Independent,Karonga,National Assembly,2014,""
383,Hon. F.W. Billiat,,,Independent,Mangochi,National Assembly,2014,""
396,Hon. F. Mulli,,,Democratic Progressive Party,Phalombe,National Assembly,2014,""
402,Hon. F. Phisso-Phiri,,,Democratic Progressive Party,Blantyre,National Assembly,2014,""
323,Hon. F Mapondo,,,Democratic Progressive Party,Balaka,National Assembly,2014,""
413,Hon. G.B. Khamisa,,,Independent,Thyolo,National Assembly,2014,""
415,Hon. G.G. Kanjere,,,Democratic Progressive Party,Ntcheu,National Assembly,2014,""
301,Hon. G.H. Ndecha,,,United Democratic Front,Machinga,National Assembly,2014,""
414,Hon. G.J. Kamwanja,,,Democratic Progressive Party,Likoma,National Assembly,2014,""
359,Hon. G.M. Munkhondya,,,Peoples Party,Chitipa,National Assembly,2014,""
292,Hon. G.M Chiwondo,,,Independent,Mangochi,National Assembly,2014,""
368,Hon. G.O. Chiumia,,,Democratic Progressive Party,Nkhata Bay,National Assembly,2014,""
456,Hon. G.T. Dr. Chaponda,,,Democratic Progressive Party,Mulanje,National Assembly,2014,""
401,Hon. G.T. Solomoni,,,Democratic Progressive Party,Thyolo,National Assembly,2014,""
309,Hon. G. Jeffrey,,,Democratic Progressive Party,Nkhotakota,National Assembly,2014,""
482,Hon. H.A.R. Mussa,,,Democratic Progressive Party,Chiradzulu,National Assembly,2014,""
360,Hon. H.C.M. Mkandawire,,,Peoples Party,Mzimba,National Assembly,2014,""
452,Hon. H.L. Chipuwa,,,Malawi Congress Party,Lilongwe,National Assembly,2014,""
466,Hon. H.L. Jiya,,,Malawi Congress Party,Lilongwe,National Assembly,2014,""
322,Hon. H.M. Shaba,,,Independent,Mzimba,National Assembly,2014,""
394,Hon. H.N. Chipeni,,,Malawi Congress Party,Dowa,National Assembly,2014,""
295,Hon. H.P.P. Chinkhondo,,,Malawi Congress Party,Dedza,National Assembly,2014,""
392,Hon. H. Thomson,,,Independent,Chikwawa,National Assembly,2014,""
382,Hon. I.A. Karim,,,Peoples Party,Chikwawa,National Assembly,2014,""
408,Hon. I. Kalosi,,,United Democratic Front,Mangochi,National Assembly,2014,""
422,Hon. J. Dr. Kabwila,,,Malawi Congress Party,Salima,National Assembly,2014,""
