id,name,email,twitter,group,area,chamber,start_date,end_date
1909,Achim Post (Minden),,,SPD,Minden-Lübbecke I,Bundestag,2013-10-22,""
1565,Agnes Alpers,,,Die Linke,Bremen,Bundestag,2013-10-22,2015-03-02
1701,Agnieszka Brugger,,,Bündnis 90/Die Grünen,Ravensburg,Bundestag,2013-10-22,""
1314,Albert Rupprecht,,,CSU,Weiden,Bundestag,2013-10-22,""
1946,Albert Stegemann,,,CDU,Mittelems,Bundestag,2013-10-22,""
1970,Albert Weiler,,,CDU,Gera - Jena - Saale-Holzland-Kreis,Bundestag,2013-10-22,""
1288,Alexander Dobrindt,,,CSU,Weilheim,Bundestag,2013-10-22,""
1618,Alexander Funk,,,CDU,Homburg,Bundestag,2013-10-22,""
1832,Alexander Hoffmann,,,CSU,Main-Spessart,Bundestag,2013-10-22,""
1914,Alexander Radwan,,,CSU,Starnberg,Bundestag,2013-10-22,""
1512,Alexander Ulrich,,,Die Linke,Kaiserslautern,Bundestag,2013-10-22,""
1790,Alexandra Dinges-Dierig,,,CDU,Lübeck,Bundestag,2013-10-22,""
1666,Alois Gerig,,,CDU,Odenwald - Tauber,Bundestag,2013-10-22,""
1436,Alois Karl,,,CSU,Amberg,Bundestag,2013-10-22,""
1915,Alois Rainer,,,CSU,Straubing,Bundestag,2013-10-22,""
1872,Andrea Lindholz,,,CSU,Aschaffenburg,Bundestag,2013-10-22,""
1074,Andrea Nahles,,,SPD,Ahrweiler,Bundestag,2013-10-22,""
1201,Andrea Wicklein,,,SPD,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,Bundestag,2013-10-22,""
1448,Andreas G. Lämmel,,,CDU,Dresden I,Bundestag,2013-10-22,""
1433,Andreas Jung,,,CDU,Konstanz,Bundestag,2013-10-22,""
1601,Andreas Mattfeldt,,,CDU,Osterholz - Verden,Bundestag,2013-10-22,""
1918,Andreas Rimkus,,,SPD,Düsseldorf II,Bundestag,2013-10-22,""
1214,Andreas Scheuer,,,CSU,Passau,Bundestag,2013-10-22,""
1938,Andreas Schwarz,,,SPD,Bamberg,Bundestag,2013-10-22,""
1578,Andrej Hunko,,,Die Linke,Aachen I,Bundestag,2013-10-22,""
1428,Anette Hübinger,,,CDU,Saarbrücken,Bundestag,2013-10-22,""
1050,Anette Kramme,,,SPD,Bayreuth,Bundestag,2013-10-22,""
1994,Angelika Glöckner,,https://twitter.com/A_Gloeckner,SPD,Pirmasens,Bundestag,2013-10-22,""
1095,Anita Schäfer (Saalstadt),,,CDU,Pirmasens,Bundestag,2013-10-22,""
1256,Anja Hajduk,,,Bündnis 90/Die Grünen,Hamburg-Nord,Bundestag,2013-10-22,""
1851,Anja Karliczek,,,CDU,Steinfurt III,Bundestag,2013-10-22,""
1775,Annalena Baerbock,,,Bündnis 90/Die Grünen,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,Bundestag,2013-10-22,""
1670,Annette Groth,,,Die Linke,Bodensee,Bundestag,2013-10-22,""
1758,Annette Sawade,,,SPD,Schwäbisch Hall - Hohenlohe,Bundestag,2013-10-22,""
1490,Annette Schavan,,,CDU,Ulm,Bundestag,2013-10-22,2014-06-30
1130,Annette Widmann-Mauz,,,CDU,Tübingen,Bundestag,2013-10-22,""
1673,Ansgar Heveling,,,CDU,Krefeld I - Neuss II,Bundestag,2013-10-22,""
1871,Antje Lezius,,,CDU,Kreuznach,Bundestag,2013-10-22,""
1271,Antje Tillmann,,,CDU,Erfurt - Weimar - Weimarer Land II,Bundestag,2013-10-22,""
1679,Armin Schuster (Weil am Rhein),,,CDU,Lörrach - Müllheim,Bundestag,2013-10-22,""
1857,Arno Klare,,,SPD,Mülheim - Essen I,Bundestag,2013-10-22,""
1119,Arnold Vaatz,,,CDU,Dresden II - Bautzen II,Bundestag,2013-10-22,""
1773,Artur Auernhammer,,,CSU,Bayern,Bundestag,2013-10-22,""
1669,Astrid Grotelüschen,,,CDU,Delmenhorst - Wesermarsch - Oldenburg-Land,Bundestag,2013-10-22,""
1956,Astrid Timmermann-Fechter,,,CDU,Mülheim - Essen I,Bundestag,2013-10-22,""
1007,Axel E. Fischer (Karlsruhe-Land),,,CDU,Karlsruhe-Land,Bundestag,2013-10-22,""
1730,Axel Knoerig,,,CDU,Diepholz - Nienburg I,Bundestag,2013-10-22,""
1270,Axel Schäfer (Bochum),,,SPD,Bochum I,Bundestag,2013-10-22,""
1735,Aydan Özoğuz,,,SPD,Hamburg-Wandsbek,Bundestag,2013-10-22,""
1953,Azize Tank,,,Die Linke,Berlin-Tempelhof - Schöneberg,Bundestag,2013-10-22,""
1864,Barbara Lanzinger,,,CSU,Bayern,Bundestag,2013-10-22,""
1979,Barbara Woltmann,,,CDU,Niedersachsen,Bundestag,2013-10-22,""
241,Bartholomäus Kalb,,,CSU,Deggendorf,Bundestag,2013-10-22,""
1556,Beate Müller-Gemmeke,,http://twitter.com/gruenebeate,Bündnis 90/Die Grünen,Reutlingen,Bundestag,2013-10-22,""
1756,Beate Walter-Rosenheimer,,,Bündnis 90/Die Grünen,Fürstenfeldbruck,Bundestag,2013-10-22,""
1923,Bernd Rützel,,,SPD,Main-Spessart,Bundestag,2013-10-22,""
808,Bernd Siebert,,,CDU,Schwalm-Eder,Bundestag,2013-10-22,""
1973,Bernd Westphal,,,SPD,Hildesheim,Bundestag,2013-10-22,""
1788,Bernhard Daldrup,,,SPD,Warendorf,Bundestag,2013-10-22,""
1207,Bernhard Kaster,,,CDU,Trier,Bundestag,2013-10-22,""
1259,Bernhard Schulte-Drüggelte,,,CDU,Soest,Bundestag,2013-10-22,""
1324,Bettina Hagedorn,,,SPD,Ostholstein - Stormarn-Nord,Bundestag,2013-10-22,""
1835,Bettina Hornhues,,,CDU,Bremen II - Bremerhaven,Bundestag,2013-10-22,""
1726,Bettina Kudla,,,CDU,Leipzig I,Bundestag,2013-10-22,""
1888,Bettina Müller,,,SPD,Main-Kinzig – Wetterau II – Schotten,Bundestag,2013-10-22,""
1858,Birgit Kömpel,,,SPD,Fulda,Bundestag,2013-10-22,""
365886,Birgit Menz,,,Die Linke,Bremen,Bundestag,2013-10-22,""
1978,Birgit Wöllert,,,Die Linke,Cottbus - Spree-Neiße,Bundestag,2013-10-22,""
1477,Brigitte Pothmer,,,Bündnis 90/Die Grünen,Hildesheim,Bundestag,2013-10-22,""
1524,Brigitte Zypries,,,SPD,Darmstadt,Bundestag,2013-10-22,""
1416,Britta Haßelmann,,,Bündnis 90/Die Grünen,Bielefeld - Gütersloh II,Bundestag,2013-10-22,""
1784,Burkhard Blienert,,,SPD,Paderborn - Gütersloh III,Bundestag,2013-10-22,""
1633,Burkhard Lischka,,,SPD,Magdeburg,Bundestag,2013-10-22,""
1607,Bärbel Bas,,,SPD,Duisburg I,Bundestag,2013-10-22,""
