id,name,email,twitter,group,area,chamber,start_date,end_date
abilio.numa,ABÍLIO JOSÉ AUGUSTO KAMALATA NUMA,,,UNITA,Nacional,National Assembly,2012,""
adalberto.junior,ADALBERTO COSTA JÚNIOR,,,UNITA,Nacional,National Assembly,2012,""
adriano.vasconcelos,ADRIANO BOTELHO DE VASCONCELOS,,,MPLA,Nacional,National Assembly,2012,""
adao.neto,ADÃO CRISTÓVÃO NETO,,,MPLA,Bengo,National Assembly,2012,""
afonso.vaba,AFONSO MARIA VABA,,,MPLA,Cabinda,National Assembly,2012,""
agostinho.ndjaka,AGOSTINHO NDJAKA,,,MPLA,Província do Huambo,National Assembly,2012,""
albertina.limueta,ALBERTINA CHITUMBO CUVANGO LIMUETA,,,MPLA,Moxico,National Assembly,2012,""
albertina.muxindo,ALBERTINA CUGINGOMOCO MUXINDO,,,MPLA,Uíge,National Assembly,2012,""
albertina.ngolo,ALBERTINA NAVEMBA NGOLO,,,UNITA,Nacional,National Assembly,2012,""
albertina.jose,ALBERTINA TERESA JOSÉ,,,MPLA,Nacional,National Assembly,2012,""
alcides.simoes,ALCIDES SAKALA SIMÕES,,,UNITA,Nacional,National Assembly,2012,""
alexandre.bastos,ALEXANDRE ANTÓNIO MOTA COELHO MOREIRA BASTOS,,,MPLA,Nacional,National Assembly,2012,""
alexandre.andre,ALEXANDRE SEBASTIÃO ANDRÉ,,,CASA-CE,Nacional,National Assembly,2012,""
alfredo.berner,ALFREDO BERNER,,,MPLA,Nacional,National Assembly,2012,""
alfredo.dala,ALFREDO JUNQUEIRA DALA,,,MPLA,Malange,National Assembly,2012,""
amelia.quinta,AMÉLIA CALUMBO QUINTA,,,MPLA,Nacional,National Assembly,2012,""
ana.fernandes,ANA MARAVILHA BORGES ALÉ FERNANDES,,,MPLA,Nacional,National Assembly,2012,""
ana.jose,ANA MARIA MANUEL JOÃO TAVEIRA JOSÉ,,,MPLA,Malange,National Assembly,2012,""
anabela.ngunga,ANABELA CAIOVO NGUNGA,,,MPLA,Bié,National Assembly,2012,""
anabela.alberto,ANABELA MANUEL DOS SANTOS ALBERTO,,,MPLA,Nacional,National Assembly,2012,""
ananias.escorcio,ANANIAS ESCÓRCIO,,,MPLA,Nacional,National Assembly,2012,""
anatilde.campos,ANATILDE DE JESUS DE OLIVEIRA FREIRE CAMPOS,,,CASA-CE,Nacional,National Assembly,2012,""
andre.carvalho,ANDRÉ GASPAR MENDES DE CARVALHO,,,CASA-CE,Nacional,National Assembly,2012,""
angelina.macai,ANGELINA ADOLFO MACAI,,,MPLA,Lunda Sul,National Assembly,2012,""
anita.filipe,ANITA RAQUEL BELA FILIPE,,,UNITA,Nacional,National Assembly,2012,""
antonio.franca,ANTÓNIO DOS SANTOS FRANÇA,,,MPLA,Nacional,National Assembly,2012,""
antonio.junior,ANTÓNIO FELICIANO FERREIRA JÚNIOR,,,MPLA,Nacional,National Assembly,2012,""
antonio.cortez,ANTÓNIO FRANCISCO CORTEZ,,,MPLA,Nacional,National Assembly,2012,""
antonio.victorino,ANTÓNIO VICTORINO,,,MPLA,Uíge,National Assembly,2012,""
armndo.neto,ARMANDO DA CRUZ NETO,,,MPLA,"",National Assembly,2012,""
armando.dala,ARMANDO DALA,,,MPLA,Nacional,National Assembly,2012,""
aurora.cassule,AURORA JUNJO CASSULE,,,MPLA,Nacional,National Assembly,2012,""
benedito.daniel,BENEDITO DANIEL,,,PRS,Nacional,National Assembly,2012,""
bento.bento,BENTO JOAQUIM SEBASTIÃO FRANCISCO BENTO,,,MPLA,Província de Luanda,National Assembly,2012,""
bento.kandala,BENTO RAIMUNDO KANDALA,,,MPLA,Nacional,National Assembly,2012,""
bibiana.nandombua,BIBIANA NANDOMBUA,,,MPLA,Huambo,National Assembly,2012,""
boaventura.cardoso,BOAVENTURA DA SILVA CARDOSO,,,MPLA,Malange,National Assembly,2012,""
carlos.pinto,CARLOS ALBERTO FERREIRA PINTO,,,MPLA,Nacional,National Assembly,2012,""
carlos.van-dunem,CARLOS ALBERTO PEREIRA DOS SANTOS VAN-DÚNEM,,,MPLA,Nacional,National Assembly,2012,""
carlos.cruz,CARLOS DA ROCHA CRUZ,,,MPLA,Namibe,National Assembly,2012,""
carlos.fontoura,CARLOS DE OLIVEIRA FONTOURA,,,UNITA,Nacional,National Assembly,2012,""
carlos.almeida,CARLOS DOMINGUES BENDINHA DE ALMEIDA,,,MPLA,Nacional,National Assembly,2012,""
carlos.kandanda,CARLOS TIAGO KANDANDA,,,CASA-CE,Nacional,National Assembly,2012,""
carolina.cerqueira,CAROLINA CERQUEIRA,,,MPLA,Nacional,National Assembly,2012,""
carolina.elias,CAROLINA CRISTINA ELIAS,,,MPLA,Namibe,National Assembly,2012,""
cassongo.cruz,CASSONGO JOÃO DA CRUZ,,,MPLA,Lunda Sul,National Assembly,2012,""
clarice.kaputu,CLARICE MATILDE MUNGA KAPUTU,,,UNITA,Nacional,National Assembly,2012,""
candida.silva,CÂNDIDA CELESTE DA SILVA,,,MPLA,Namibe,National Assembly,2012,""
daniel.domingos,DANIEL JOSÉ DOMINGOS,,,UNITA,Nacional,National Assembly,2012,""
demostenes.chilingutila,DEMÓSTENES AMÓS CHILINGUTILA,,,UNITA,Nacional,National Assembly,2012,""
desiderio.wapota,DESIDÉRIO DA GRAÇA MPINGUE KALENGA WAPOTA,,,MPLA,Huíla,National Assembly,2012,""
diogenes.oliveira,DIÓGENES DO ESPÍRITO SANTO OLIVEIRA,,,MPLA,Nacional,National Assembly,2012,""
domingos.pinto,DOMINGOS JOÃO FERREIRA PINTO,,,MPLA,Cuanza Norte,National Assembly,2012,""
domingos.kajama,DOMINGOS KAJAMA,,,MPLA,Lunda Sul,National Assembly,2012,""
domingos.ngola,DOMINGOS MARTINS NGOLA,,,MPLA,Nacional,National Assembly,2012,""
domingos.dembele,DOMINGOS PAULINO DEMBELE,,,MPLA,Huambo,National Assembly,2012,""
dulce.ginga,DULCE GINGA,,,MPLA,Nacional,National Assembly,2012,""
