id,name,email,twitter,group,area,chamber,start_date,end_date
31,Abacar Chande,,,BANCADA PARLAMENTAR DA FRELIMO,NAMPULA,Assembleia da República,2015-01-12,""
176,Abdala Ossifo Ibraimo,,,BANCADA PARLAMENTAR DA RENAMO,ZAMBÉZIA,Assembleia da República,2015-01-12,""
126,Abdul Gafur Mamade Hossene Issufo,,,BANCADA PARLAMENTAR DA FRELIMO,MAPUTO PROVINCIA,Assembleia da República,2015-01-12,""
159,Abiba Aba,,,BANCADA PARLAMENTAR DA RENAMO,NAMPULA,Assembleia da República,2015-01-12,""
24,Afonso Januário Bombene,,,BANCADA PARLAMENTAR DA FRELIMO,CABO DELGADO,Assembleia da República,2015-01-12,""
18,Afonso Lopes Nipero,,,BANCADA PARLAMENTAR DA FRELIMO,CABO DELGADO,Assembleia da República,2015-01-12,""
144,Agostinho André Likangóne,,,BANCADA PARLAMENTAR DA FRELIMO,ÁFRICA,Assembleia da República,2015-01-12,""
5,Agostinho Cosme Manje,,,BANCADA PARLAMENTAR DA FRELIMO,NIASSA,Assembleia da República,2015-01-12,""
90,Agostinho Gomes Chipindula,,,BANCADA PARLAMENTAR DA FRELIMO,SOFALA,Assembleia da República,2015-01-12,""
43,Agostinho José Lobato,,,BANCADA PARLAMENTAR DA FRELIMO,NAMPULA,Assembleia da República,2015-01-12,""
118,Agostinho Zacarias Vuma,,,BANCADA PARLAMENTAR DA FRELIMO,GAZA,Assembleia da República,2015-01-12,""
60,Aida Maria Soares,,,BANCADA PARLAMENTAR DA FRELIMO,ZAMBEZIA,Assembleia da República,2015-01-12,""
165,Ainca Micusserima Chande,,,BANCADA PARLAMENTAR DA RENAMO,NAMPULA,Assembleia da República,2015-01-12,""
96,Aires Bonifácio Baptista Aly,,,BANCADA PARLAMENTAR DA FRELIMO,INHAMBANE,Assembleia da República,2015-01-12,""
52,Aisácia João Chochoma,,,BANCADA PARLAMENTAR DA FRELIMO,ZAMBEZIA,Assembleia da República,2015-01-12,""
218,Albano Bulaunde José,,,BANCADA PARLAMENTAR DA RENAMO,SOFALA,Assembleia da República,2015-01-12,""
152,Albertina Ilda Lino,,,BANCADA PARLAMENTAR DA RENAMO,CABO DELGADO,Assembleia da República,2015-01-12,""
217,Albertina Jocia,,,BANCADA PARLAMENTAR DA RENAMO,SOFALA,Assembleia da República,2015-01-12,""
229,Albertina Julião Matavele,,,BANCADA PARLAMENTAR DA RENAMO,MAPUTO PROVINCIA,Assembleia da República,2015-01-12,""
106,Alberto Clementino António Vaquina,,,BANCADA PARLAMENTAR DA FRELIMO,GAZA,Assembleia da República,2015-01-12,""
12,Alberto Jacinto Nancuta Mtukutuku,,,BANCADA PARLAMENTAR DA FRELIMO,CABO DELGADO,Assembleia da República,2015-01-12,""
86,Alberto Joaquim Chipande,,,BANCADA PARLAMENTAR DA FRELIMO,SOFALA,Assembleia da República,2015-01-12,""
10,Alberto Jumulate,,,BANCADA PARLAMENTAR DA FRELIMO,CABO DELGADO,Assembleia da República,2015-01-12,""
79,Alcina António de Abreu,,,BANCADA PARLAMENTAR DA FRELIMO,MANICA,Assembleia da República,2015-01-12,""
150,Alfredo Jame,,,BANCADA PARLAMENTAR DA RENAMO,NIASSA,Assembleia da República,2015-01-12,""
213,Alfredo Tomás Magumisse,,,BANCADA PARLAMENTAR DA RENAMO,MANICA,Assembleia da República,2015-01-12,""
77,Alice Caetano Tomás,,,BANCADA PARLAMENTAR DA FRELIMO,TETE,Assembleia da República,2015-01-12,""
4,Almina Manuel Monteiro,,,BANCADA PARLAMENTAR DA FRELIMO,NIASSA,Assembleia da República,2015-01-12,""
112,Alves Jordão Zita,,,BANCADA PARLAMENTAR DA FRELIMO,GAZA,Assembleia da República,2015-01-12,""
80,Amilcar José Hussein,,,BANCADA PARLAMENTAR DA FRELIMO,MANICA,Assembleia da República,2015-01-12,""
153,Américo José Ubisse,,,BANCADA PARLAMENTAR DA RENAMO,CABO DELGADO,Assembleia da República,2015-01-12,""
215,Américo Paulo Noé Muchanga,,,BANCADA PARLAMENTAR DA RENAMO,MANICA,Assembleia da República,2015-01-12,""
70,Ana Antónia Henrique Dimitri,,,BANCADA PARLAMENTAR DA FRELIMO,TETE,Assembleia da República,2015-01-12,""
2,Ana Paula Orta Cordeiro Manhique,,,BANCADA PARLAMENTAR DA FRELIMO,NIASSA,Assembleia da República,2015-01-12,""
75,Ana Paula Victorino J. P. da Graça,,,BANCADA PARLAMENTAR DA FRELIMO,TETE,Assembleia da República,2015-01-12,""
95,Ana Rita Geremias Sithole,,,BANCADA PARLAMENTAR DA FRELIMO,INHAMBANE,Assembleia da República,2015-01-12,""
220,André Joaquim Magibire,,,BANCADA PARLAMENTAR DA RENAMO,SOFALA,Assembleia da República,2015-01-12,""
129,Antónia Rufino Cara-alegre Tembe,,,BANCADA PARLAMENTAR DA FRELIMO,MAPUTO PROVINCIA,Assembleia da República,2015-01-12,""
93,Antónia Simão Paulo Charre,,,BANCADA PARLAMENTAR DA FRELIMO,SOFALA,Assembleia da República,2015-01-12,""
231,António Augusto Eduardo Namburete,,,BANCADA PARLAMENTAR DA RENAMO,MAPUTO CIDADE,Assembleia da República,2015-01-12,""
140,António Hama Thai,,,BANCADA PARLAMENTAR DA FRELIMO,MAPUTO CIDADE,Assembleia da República,2015-01-12,""
82,António José Amélia,,,BANCADA PARLAMENTAR DA FRELIMO,MANICA,Assembleia da República,2015-01-12,""
230,António Pedro Muchanga,,,BANCADA PARLAMENTAR DA RENAMO,MAPUTO PROVINCIA,Assembleia da República,2015-01-12,""
132,António Rosário Niquice,,,BANCADA PARLAMENTAR DA FRELIMO,MAPUTO CIDADE,Assembleia da República,2015-01-12,""
232,António Severino Timba,,,BANCADA PARLAMENTAR DA RENAMO,MAPUTO CIDADE,Assembleia da República,2015-01-12,""
14,António Valério Kantile,,,BANCADA PARLAMENTAR DA FRELIMO,CABO DELGADO,Assembleia da República,2015-01-12,""
246,Armando Ramiro Artur,,,PARTIDO MOVIMENTO DEMOCRÁTICO DE MOÇAMBIQUE,SOFALA,Assembleia da República,2015-01-12,""
37,Atanásio Gomes Kulyaukila,,,BANCADA PARLAMENTAR DA FRELIMO,NAMPULA,Assembleia da República,2015-01-12,""
131,Beatriz Mário Chaguala,,,BANCADA PARLAMENTAR DA FRELIMO,MAPUTO PROVINCIA,Assembleia da República,2015-01-12,""
156,Bernardino Benjamim Carneiro Cortez,,,BANCADA PARLAMENTAR DA RENAMO,NAMPULA,Assembleia da República,2015-01-12,""
186,Bonifácio João Nicassa,,,BANCADA PARLAMENTAR DA RENAMO,ZAMBÉZIA,Assembleia da República,2015-01-12,""
138,Buanar Muhamede,,,BANCADA PARLAMENTAR DA FRELIMO,MAPUTO CIDADE,Assembleia da República,2015-01-12,""
57,Caifadine Paulo Manasse,,,BANCADA PARLAMENTAR DA FRELIMO,ZAMBEZIA,Assembleia da República,2015-01-12,""
65,Carimo Freitas de Oliveira,,,BANCADA PARLAMENTAR DA FRELIMO,ZAMBEZIA,Assembleia da República,2015-01-12,""
166,Carlos Manuel,,,BANCADA PARLAMENTAR DA RENAMO,NAMPULA,Assembleia da República,2015-01-12,""
214,Carlos Manuel Simbi,,,BANCADA PARLAMENTAR DA RENAMO,MANICA,Assembleia da República,2015-01-12,""
41,Carlos Moreira Vasco,,,BANCADA PARLAMENTAR DA FRELIMO,NAMPULA,Assembleia da República,2015-01-12,""
226,Carlos Samussone Maiela,,,BANCADA PARLAMENTAR DA RENAMO,INHAMBANE,Assembleia da República,2015-01-12,""
7,Carlos Sebastião,,,BANCADA PARLAMENTAR DA FRELIMO,NIASSA,Assembleia da República,2015-01-12,""
1,Carvalho Muária,,,BANCADA PARLAMENTAR DA FRELIMO,NIASSA,Assembleia da República,2015-01-12,""
173,Carvalho Pensando António,,,BANCADA PARLAMENTAR DA RENAMO,NAMPULA,Assembleia da República,2015-01-12,""
203,Catarina Olinda Salomão Figueira,,,BANCADA PARLAMENTAR DA RENAMO,TETE,Assembleia da República,2015-01-12,""
56,Celmira Irene Melo Xavier,,,BANCADA PARLAMENTAR DA FRELIMO,ZAMBEZIA,Assembleia da República,2015-01-12,""
91,Cemilde Amélia Muchanga,,,BANCADA PARLAMENTAR DA FRELIMO,SOFALA,Assembleia da República,2015-01-12,""
67,Chrispen Matches,,,BANCADA PARLAMENTAR DA FRELIMO,TETE,Assembleia da República,2015-01-12,""
30,Cidália Manuel Chaúque Oliveira,,,BANCADA PARLAMENTAR DA FRELIMO,NAMPULA,Assembleia da República,2015-01-12,""
133,Conceita Ernesto Xavier Sortane,,,BANCADA PARLAMENTAR DA FRELIMO,MAPUTO CIDADE,Assembleia da República,2015-01-12,""
78,Costa Francisco Chale,,,BANCADA PARLAMENTAR DA FRELIMO,MANICA,Assembleia da República,2015-01-12,""
61,Damião José,,,BANCADA PARLAMENTAR DA FRELIMO,ZAMBEZIA,Assembleia da República,2015-01-12,""
110,Daniel João Matavele,,,BANCADA PARLAMENTAR DA FRELIMO,GAZA,Assembleia da República,2015-01-12,""
136,Danilo Aly Teixeira,,,BANCADA PARLAMENTAR DA FRELIMO,MAPUTO CIDADE,Assembleia da República,2015-01-12,""
192,David Jonas Moiana,,,BANCADA PARLAMENTAR DA RENAMO,ZAMBÉZIA,Assembleia da República,2015-01-12,""
50,Deolinda Catarina João Chochoma,,,BANCADA PARLAMENTAR DA FRELIMO,ZAMBEZIA,Assembleia da República,2015-01-12,""
32,Dina Ali Américo,,,BANCADA PARLAMENTAR DA FRELIMO,NAMPULA,Assembleia da República,2015-01-12,""
45,Domingos Cintura,,,BANCADA PARLAMENTAR DA FRELIMO,NAMPULA,Assembleia da República,2015-01-12,""
47,Domingos Gabriel Tavira,,,BANCADA PARLAMENTAR DA FRELIMO,NAMPULA,Assembleia da República,2015-01-12,""
197,Domingos Migina Assulai,,,BANCADA PARLAMENTAR DA RENAMO,ZAMBÉZIA,Assembleia da República,2015-01-12,""
