id,name,email,twitter,group,area,chamber,start_date,end_date
550a7f55273a3965683bd83a,Almer Kalač,,,Bošnjačka stranka,,Skupština,"",""
550a7f75273a3965683bd8be,Andrija Mandić,,,Demokratski front,,Skupština,"",""
550a7f8e273a3965683bd936,Andrija Popović,,,Liberalna partija,,Skupština,"",""
550a7f5b273a3965683bd852,Azra Jasavić,,,Pozitivna Crna Gora,,Skupština,"",""
550a7f89273a3965683bd91e,Borislav Banović,,,Socijaldemokratska partija Crne Gore,,Skupština,"",""
550a7f8b273a3965683bd926,Branko Čavor,,,Demokratska partija socijalista,,Skupština,"",""
550a7f99273a3965683bd966,Damir Šehović,,,Socijaldemokratska partija Crne Gore,,Skupština,"",""
550a7f5c273a3965683bd856,Danijela - Danka Marković,,,Socijalistička narodna partija,,Skupština,"",""
550a7f5a273a3965683bd84e,Darko Pajović,,,Pozitivna Crna Gora,,Skupština,"",""
550a7f97273a3965683bd95e,Dr Jasmin Sutović,,,Demokratska partija socijalista,,Skupština,"",""
550a7f82273a3965683bd8fa,Draginja Vuksanović,,,Socijaldemokratska partija Crne Gore,,Skupština,"",""
550a7f7f273a3965683bd8ea,Džavid Šabović,,,Socijaldemokratska partija Crne Gore,,Skupština,"",""
550a7f6a273a3965683bd896,Emilo Labudović,,,Demokratski front,,Skupština,"",""
550a7f52273a3965683bd82e,Genci Nimanbegu,,,Forca,,Skupština,"",""
550a7f71273a3965683bd8ae,Goran Danilović,,,Demokratski front,,Skupština,"",""
550a7f57273a3965683bd842,Goran Tuponja,,,Pozitivna Crna Gora,,Skupština,"",""
550a7f80273a3965683bd8f2,Husnija Šabović,,,Demokratska partija socijalista,,Skupština,"",""
550a7f6f273a3965683bd8a6,Janko Vučinić,,,Demokratski front,,Skupština,"",""
550a7f6e273a3965683bd8a2,Koča Pavlović,,,Demokratski front,,Skupština,"",""
550a7f50273a3965683bd826,Ljerka Dragičević,,,Hrvatska građanska inicijativa,,Skupština,"",""
550a7f86273a3965683bd90e,Luiđ Ljubo Škrelja,,,Demokratska partija socijalista,,Skupština,"",""
554a2823273a395cd1918267,Maida Bešlić,,,Demokratska partija socijalista,,Skupština,"",""
