id,name,group,area,chamber,start_date,end_date
5830451,BETO MANSUR,PRB,SP,National Congress,1971,1975
5830685,BETO ROSADO,PP,RN,National Congress,1971,1975
5830637,BETO SALAME,PROS,PA,National Congress,1971,1975
5830796,BILAC PINTO,PR,MG,National Congress,1971,1975
5830655,BOHN GASS,PT,RS,National Congress,1971,1975
5830755,BONIFÁCIO DE ANDRADA,PSDB,MG,National Congress,1971,1975
5830294,BRUNO ARAÚJO,PSDB,PE,National Congress,1971,1975
5830738,BRUNO COVAS,PSDB,SP,National Congress,1971,1975
5830757,CABO DACIOLO,PSOL,RJ,National Congress,1971,1975
5830773,CABO SABINO,PR,CE,National Congress,1971,1975
5830572,CABUÇU BORGES,PMDB,AP,National Congress,1971,1975
5830296,CACÁ LEÃO,PP,BA,National Congress,1971,1975
5830486,CAETANO,PT,BA,National Congress,1971,1975
5830543,CAIO NARCIO,PSDB,MG,National Congress,1971,1975
5830434,CAPITÃO AUGUSTO,PR,SP,National Congress,1971,1975
5830456,CARLOS ANDRADE,PHS,RR,National Congress,1971,1975
5830791,CARLOS BEZERRA,PMDB,MT,National Congress,1971,1975
5830813,CARLOS EDUARDO CADOCA,PCdoB,PE,National Congress,1971,1975
5830302,CARLOS GOMES,PRB,RS,National Congress,1971,1975
5830622,CARLOS HENRIQUE GAGUIM,PMDB,TO,National Congress,1971,1975
5830639,CARLOS MANATO,SD,ES,National Congress,1971,1975
5830595,CARLOS MARUN,PMDB,MS,National Congress,1971,1975
5830719,CARLOS MELLES,DEM,MG,National Congress,1971,1975
5830711,CARLOS SAMPAIO,PSDB,SP,National Congress,1971,1975
5830561,CARLOS ZARATTINI,PT,SP,National Congress,1971,1975
5830828,CELSO JACOB,PMDB,RJ,National Congress,1971,1975
5830413,CELSO MALDANER,PMDB,SC,National Congress,1971,1975
5830473,CELSO PANSERA,PMDB,RJ,National Congress,1971,1975
5830790,CELSO RUSSOMANNO,PRB,SP,National Congress,1971,1975
5830492,CESAR SOUZA,PSD,SC,National Congress,1971,1975
5830653,CHICO ALENCAR,PSOL,RJ,National Congress,1971,1975
5830298,CHICO D'ANGELO,PT,RJ,National Congress,1971,1975
5830690,CHICO LOPES,PCdoB,CE,National Congress,1971,1975
5830679,CLAUDIO CAJADO,DEM,BA,National Congress,1971,1975
5830455,CLEBER VERDE,PRB,MA,National Congress,1971,1975
5830523,COVATTI FILHO,PP,RS,National Congress,1971,1975
5830585,CÉLIO SILVEIRA,PSDB,GO,National Congress,1971,1975
5830525,CÉSAR HALUM,PRB,TO,National Congress,1971,1975
5830698,CÉSAR MESSIAS,PSB,AC,National Congress,1971,1975
5830797,CÍCERO ALMEIDA,PRTB,AL,National Congress,1971,1975
5830399,DAGOBERTO,PDT,MS,National Congress,1971,1975
5830673,DAMIÃO FELICIANO,PDT,PB,National Congress,1971,1975
5830345,DANIEL ALMEIDA,PCdoB,BA,National Congress,1971,1975
5830748,DANIEL COELHO,PSDB,PE,National Congress,1971,1975
5830692,DANIEL VILELA,PMDB,GO,National Congress,1971,1975
5830390,DANILO FORTE,PMDB,CE,National Congress,1971,1975
5830726,DANRLEI DE DEUS HINTERHOLZ,PSD,RS,National Congress,1971,1975
5830385,DARCÍSIO PERONDI,PMDB,RS,National Congress,1971,1975
5830808,DAVIDSON MAGALHÃES,PCdoB,BA,National Congress,1971,1975
5830363,DELEGADO EDSON MOREIRA,PTN,MG,National Congress,1971,1975
5830350,DELEGADO WALDIR,PSDB,GO,National Congress,1971,1975
5830498,DELEGADO ÉDER MAURO,PSD,PA,National Congress,1971,1975
5830564,DELEY,PTB,RJ,National Congress,1971,1975
5830547,DIEGO ANDRADE,PSD,MG,National Congress,1971,1975
5830672,DIEGO GARCIA,PHS,PR,National Congress,1971,1975
5830651,DILCEU SPERAFICO,PP,PR,National Congress,1971,1975
5830297,DIMAS FABIANO,PP,MG,National Congress,1971,1975
5830652,DOMINGOS NETO,PROS,CE,National Congress,1971,1975
5830599,DOMINGOS SÁVIO,PSDB,MG,National Congress,1971,1975
5830309,DR. JORGE SILVA,PROS,ES,National Congress,1971,1975
5830429,DR. JOÃO,PR,RJ,National Congress,1971,1975
5830623,DR. SINVAL MALHEIROS,PV,SP,National Congress,1971,1975
5830470,Deputada ALICE PORTUGAL,PCdoB,BA,National Congress,1971,1975
5830779,Deputada ANA PERUGINI,PT,SP,National Congress,1971,1975
5830660,Deputada BENEDITA DA SILVA,PT,RJ,National Congress,1971,1975
5830665,Deputada BRUNA FURLAN,PSDB,SP,National Congress,1971,1975
5830695,Deputada BRUNNY,PTC,MG,National Congress,1971,1975
5830630,Deputada CARMEN ZANOTTO,PPS,SC,National Congress,1971,1975
5830531,Deputada CHRISTIANE DE SOUZA YARED,PTN,PR,National Congress,1971,1975
5830658,Deputada CLARISSA GAROTINHO,PR,RJ,National Congress,1971,1975
5830629,Deputada CONCEIÇÃO SAMPAIO,PP,AM,National Congress,1971,1975
5830347,Deputada CRISTIANE BRASIL,PTB,RJ,National Congress,1971,1975
5830311,Deputada DULCE MIRANDA,PMDB,TO,National Congress,1971,1975
5830705,Deputada DÂMINA PEREIRA,PMN,MG,National Congress,1971,1975
5830325,Deputada ELCIONE BARBALHO,PMDB,PA,National Congress,1971,1975
5830448,Deputada ELIZIANE GAMA,PPS,MA,National Congress,1971,1975
5830715,Deputada ERIKA KOKAY,PT,DF,National Congress,1971,1975
5830778,Deputada FLÁVIA MORAIS,PDT,GO,National Congress,1971,1975
5830539,Deputada GEOVANIA DE SÁ,PSDB,SC,National Congress,1971,1975
5830366,Deputada GORETE PEREIRA,PR,CE,National Congress,1971,1975
5830389,Deputada IRACEMA PORTELLA,PP,PI,National Congress,1971,1975
5830367,Deputada JANDIRA FEGHALI,PCdoB,RJ,National Congress,1971,1975
5830358,Deputada JANETE CAPIBERIBE,PSB,AP,National Congress,1971,1975
5830528,Deputada JOSI NUNES,PMDB,TO,National Congress,1971,1975
5830308,Deputada JOZI ROCHA,PTB,AP,National Congress,1971,1975
5830403,Deputada JÉSSICA SALES,PMDB,AC,National Congress,1971,1975
5830724,Deputada JÔ MORAES,PCdoB,MG,National Congress,1971,1975
5830699,Deputada JÚLIA MARINHO,PSC,PA,National Congress,1971,1975
5830730,Deputada KEIKO OTA,PSB,SP,National Congress,1971,1975
5830676,Deputada LEANDRE,PV,PR,National Congress,1971,1975
5830532,Deputada LUCIANA SANTOS,PCdoB,PE,National Congress,1971,1975
5830288,Deputada LUIZA ERUNDINA,PSB,SP,National Congress,1971,1975
5830427,Deputada LUIZIANNE LINS,PT,CE,National Congress,1971,1975
5830735,Deputada MAGDA MOFATTO,PR,GO,National Congress,1971,1975
5830398,Deputada MARA GABRILLI,PSDB,SP,National Congress,1971,1975
5830442,Deputada MARGARIDA SALOMÃO,PT,MG,National Congress,1971,1975
5830300,Deputada MARIA DO ROSÁRIO,PT,RS,National Congress,1971,1975
5830765,Deputada MARIA HELENA,PSB,RR,National Congress,1971,1975
5830624,Deputada MARIANA CARVALHO,PSDB,RO,National Congress,1971,1975
5830657,Deputada MARINHA RAUPP,PMDB,RO,National Congress,1971,1975
5830663,Deputada MOEMA GRAMACHO,PT,BA,National Congress,1971,1975
5830683,Deputada PROFESSORA DORINHA SEABRA REZENDE,DEM,TO,National Congress,1971,1975
5830503,Deputada PROFESSORA MARCIVANIA,PT,AP,National Congress,1971,1975
5830376,Deputada RAQUEL MUNIZ,PSC,MG,National Congress,1971,1975
5830772,Deputada RENATA ABREU,PTN,SP,National Congress,1971,1975
5830662,Deputada ROSANGELA GOMES,PRB,RJ,National Congress,1971,1975
5830489,Deputada SHÉRIDAN,PSDB,RR,National Congress,1971,1975
5830394,Deputada SIMONE MORGADO,PMDB,PA,National Congress,1971,1975
5830365,Deputada SORAYA SANTOS,PMDB,RJ,National Congress,1971,1975
5830732,Deputada TEREZA CRISTINA,PSB,MS,National Congress,1971,1975
5830767,Deputada TIA ERON,PRB,BA,National Congress,1971,1975
5830392,Deputada ZENAIDE MAIA,PR,RN,National Congress,1971,1975
5830313,DÉCIO LIMA,PT,SC,National Congress,1971,1975
5830818,EDINHO BEZ,PMDB,SC,National Congress,1971,1975
5830686,EDIO LOPES,PMDB,RR,National Congress,1971,1975
5830508,EDMAR ARRUDA,PSC,PR,National Congress,1971,1975
5830604,EDMILSON RODRIGUES,PSOL,PA,National Congress,1971,1975
5830588,EDUARDO BARBOSA,PSDB,MG,National Congress,1971,1975
5830315,EDUARDO BOLSONARO,PSC,SP,National Congress,1971,1975
5830533,EDUARDO CUNHA,PMDB,RJ,National Congress,1971,1975
5830529,EDUARDO CURY,PSDB,SP,National Congress,1971,1975
5830517,EDUARDO DA FONTE,PP,PE,National Congress,1971,1975
5830519,EFRAIM FILHO,DEM,PB,National Congress,1971,1975
5830750,ELI CORRÊA FILHO,DEM,SP,National Congress,1971,1975
5830829,ELIZEU DIONIZIO,SD,MS,National Congress,1971,1975
5830666,ELMAR NASCIMENTO,DEM,BA,National Congress,1971,1975
5830348,ENIO VERRI,PT,PR,National Congress,1971,1975
5830292,ERIVELTON SANTANA,PSC,BA,National Congress,1971,1975
5830677,EROS BIONDINI,PTB,MG,National Congress,1971,1975
5830346,ESPERIDIÃO AMIN,PP,SC,National Congress,1971,1975
5830535,EVAIR DE MELO,PV,ES,National Congress,1971,1975
5830649,EVANDRO GUSSI,PV,SP,National Congress,1971,1975
5830516,EVANDRO ROMAN,PSD,PR,National Congress,1971,1975
5830550,EXPEDITO NETTO,SD,RO,National Congress,1971,1975
5830745,EZEQUIEL FONSECA,PP,MT,National Congress,1971,1975
5830620,EZEQUIEL TEIXEIRA,SD,RJ,National Congress,1971,1975
5830305,FABIANO HORTA,PT,RJ,National Congress,1971,1975
5830459,FABIO GARCIA,PSB,MT,National Congress,1971,1975
5830680,FABIO REIS,PMDB,SE,National Congress,1971,1975
5830338,FAUSTO PINATO,PRB,SP,National Congress,1971,1975
5830600,FELIPE BORNIER,PSD,RJ,National Congress,1971,1975
5830330,FELIPE MAIA,DEM,RN,National Congress,1971,1975
5830678,FERNANDO COELHO FILHO,PSB,PE,National Congress,1971,1975
5830642,FERNANDO JORDÃO,PMDB,RJ,National Congress,1971,1975
5830823,FERNANDO MARRONI,PT,RS,National Congress,1971,1975
5830812,FERNANDO MONTEIRO,PP,PE,National Congress,1971,1975
5830806,FERNANDO TORRES,PSD,BA,National Congress,1971,1975
5830742,FLAVIANO MELO,PMDB,AC,National Congress,1971,1975
5830493,FLAVINHO,PSB,SP,National Congress,1971,1975
5830337,FRANCISCO CHAPADINHA,PSD,PA,National Congress,1971,1975
5830707,FRANCISCO FLORIANO,PR,RJ,National Congress,1971,1975
5830349,FÁBIO FARIA,PSD,RN,National Congress,1971,1975
5830569,FÁBIO MITIDIERI,PSD,SE,National Congress,1971,1975
5830552,FÁBIO RAMALHO,PV,MG,National Congress,1971,1975
5830415,FÁBIO SOUSA,PSDB,GO,National Congress,1971,1975
5830443,FÉLIX MENDONÇA JÚNIOR,PDT,BA,National Congress,1971,1975
5830611,GABRIEL GUIMARÃES,PT,MG,National Congress,1971,1975
5830384,GENECIAS NORONHA,SD,CE,National Congress,1971,1975
5830512,GERALDO RESENDE,PMDB,MS,National Congress,1971,1975
5830713,GIACOBO,PR,PR,National Congress,1971,1975
5830514,GILBERTO NASCIMENTO,PSC,SP,National Congress,1971,1975
5830766,GIOVANI CHERINI,PDT,RS,National Congress,1971,1975
5830559,GIUSEPPE VECCI,PSDB,GO,National Congress,1971,1975
5830400,GIVALDO CARIMBÃO,PROS,AL,National Congress,1971,1975
5830706,GIVALDO VIEIRA,PT,ES,National Congress,1971,1975
5830397,GLAUBER BRAGA,PSB,RJ,National Congress,1971,1975
5830575,GONZAGA PATRIOTA,PSB,PE,National Congress,1971,1975
5830382,GOULART,PSD,SP,National Congress,1971,1975
5830578,GUILHERME MUSSI,PP,SP,National Congress,1971,1975
5830703,HEITOR SCHUCH,PSB,RS,National Congress,1971,1975
5830351,HELDER SALOMÃO,PT,ES,National Congress,1971,1975
5830527,HENRIQUE FONTANA,PT,RS,National Congress,1971,1975
5830513,HERCULANO PASSOS,PSD,SP,National Congress,1971,1975
5830423,HERMES PARCIANELLO,PMDB,PR,National Congress,1971,1975
5830716,HERÁCLITO FORTES,PSB,PI,National Congress,1971,1975
5830638,HEULER CRUVINEL,PSD,GO,National Congress,1971,1975
5830656,HILDO ROCHA,PMDB,MA,National Congress,1971,1975
5830646,HIRAN GONÇALVES,PMN,RR,National Congress,1971,1975
5830728,HISSA ABRAHÃO,PPS,AM,National Congress,1971,1975
5830320,HUGO LEAL,PROS,RJ,National Congress,1971,1975
5830343,HUGO MOTTA,PMDB,PB,National Congress,1971,1975
5830299,HÉLIO LEITE,DEM,PA,National Congress,1971,1975
5830731,INDIO DA COSTA,PSD,RJ,National Congress,1971,1975
5830444,IRAJÁ ABREU,PSD,TO,National Congress,1971,1975
5830324,IRMÃO LAZARO,PSC,BA,National Congress,1971,1975
5830668,IVAN VALENTE,PSOL,SP,National Congress,1971,1975
5830526,IZALCI,PSDB,DF,National Congress,1971,1975
5830468,JAIME MARTINS,PSD,MG,National Congress,1971,1975
5830721,JAIR BOLSONARO,PP,RJ,National Congress,1971,1975
5830323,JARBAS VASCONCELOS,PMDB,PE,National Congress,1971,1975
5830725,JEAN WYLLYS,PSOL,RJ,National Congress,1971,1975
5830439,JEFFERSON CAMPOS,PSD,SP,National Congress,1971,1975
5830478,JERÔNIMO GOERGEN,PP,RS,National Congress,1971,1975
5830555,JHC,SD,AL,National Congress,1971,1975
5830341,JHONATAN DE JESUS,PRB,RR,National Congress,1971,1975
5830502,JOAQUIM PASSARINHO,PSD,PA,National Congress,1971,1975
5830396,JONY MARCOS,PRB,SE,National Congress,1971,1975
5830500,JORGE BOEIRA,PP,SC,National Congress,1971,1975
5830621,JORGE CÔRTE REAL,PTB,PE,National Congress,1971,1975
5830414,JORGE SOLLA,PT,BA,National Congress,1971,1975
5830590,JORGE TADEU MUDALEN,DEM,SP,National Congress,1971,1975
5830670,JORGINHO MELLO,PR,SC,National Congress,1971,1975
5830377,JOSE STÉDILE,PSB,RS,National Congress,1971,1975
5830632,JOSUÉ BENGTSON,PTB,PA,National Congress,1971,1975
5830501,JOSÉ AIRTON CIRILO,PT,CE,National Congress,1971,1975
5830579,JOSÉ CARLOS ALELUIA,DEM,BA,National Congress,1971,1975
5830760,JOSÉ CARLOS ARAÚJO,PSD,BA,National Congress,1971,1975
5830830,JOSÉ FOGAÇA,PMDB,RS,National Congress,1971,1975
5830597,JOSÉ GUIMARÃES,PT,CE,National Congress,1971,1975
5830841,JOSÉ MAIA FILHO,SD,PI,National Congress,1971,1975
5830475,JOSÉ MENTOR,PT,SP,National Congress,1971,1975
5830570,JOSÉ NUNES,PSD,BA,National Congress,1971,1975
5830798,JOSÉ OTÁVIO GERMANO,PP,RS,National Congress,1971,1975
5830495,JOSÉ PRIANTE,PMDB,PA,National Congress,1971,1975
5830354,JOSÉ REINALDO,PSB,MA,National Congress,1971,1975
5830789,JOSÉ ROCHA,PR,BA,National Congress,1971,1975
5830361,JOVAIR ARANTES,PTB,GO,National Congress,1971,1975
5830612,JOÃO ARRUDA,PMDB,PR,National Congress,1971,1975
5830462,JOÃO CAMPOS,PSDB,GO,National Congress,1971,1975
5830780,JOÃO CARLOS BACELAR,PR,BA,National Congress,1971,1975
5830718,JOÃO CASTELO,PSDB,MA,National Congress,1971,1975
5830751,JOÃO DANIEL,PT,SE,National Congress,1971,1975
5830412,JOÃO DERLY,PCdoB,RS,National Congress,1971,1975
5830583,JOÃO FERNANDO COUTINHO,PSB,PE,National Congress,1971,1975
5830693,JOÃO GUALBERTO,PSDB,BA,National Congress,1971,1975
5830331,JOÃO MARCELO SOUZA,PMDB,MA,National Congress,1971,1975
5830586,JOÃO PAULO PAPA,PSDB,SP,National Congress,1971,1975
5830304,JOÃO RODRIGUES,PSD,SC,National Congress,1971,1975
5830411,JULIO LOPES,PP,RJ,National Congress,1971,1975
5830432,JUNIOR MARRECA,PEN,MA,National Congress,1971,1975
5830606,JUSCELINO FILHO,PRP,MA,National Congress,1971,1975
5830416,JUTAHY JUNIOR,PSDB,BA,National Congress,1971,1975
5830694,JÚLIO CESAR,PSD,PI,National Congress,1971,1975
5830574,JÚLIO DELGADO,PSB,MG,National Congress,1971,1975
5830758,KAIO MANIÇOBA,PHS,PE,National Congress,1971,1975
5830362,LAERCIO OLIVEIRA,SD,SE,National Congress,1971,1975
5830785,LAERTE BESSA,PR,DF,National Congress,1971,1975
5830484,LAUDIVIO CARVALHO,PMDB,MG,National Congress,1971,1975
5830469,LELO COIMBRA,PMDB,ES,National Congress,1971,1975
5830505,LEO DE BRITO,PT,AC,National Congress,1971,1975
5830402,LEONARDO MONTEIRO,PT,MG,National Congress,1971,1975
5830339,LEONARDO PICCIANI,PMDB,RJ,National Congress,1971,1975
5830466,LEONARDO QUINTÃO,PMDB,MG,National Congress,1971,1975
5830499,LEOPOLDO MEYER,PSB,PR,National Congress,1971,1975
5830786,LEÔNIDAS CRISTINO,PROS,CE,National Congress,1971,1975
5830687,LINCOLN PORTELA,PR,MG,National Congress,1971,1975
5830734,LINDOMAR GARÇON,PMDB,RO,National Congress,1971,1975
5830804,LOBBE NETO,PSDB,SP,National Congress,1971,1975
5830727,LUCAS VERGILIO,SD,GO,National Congress,1971,1975
5830407,LUCIANO DUCCI,PSB,PR,National Congress,1971,1975
5830729,LUCIO MOSQUINI,PMDB,RO,National Congress,1971,1975
5830430,LUCIO VIEIRA LIMA,PMDB,BA,National Congress,1971,1975
5830770,LUIS CARLOS HEINZE,PP,RS,National Congress,1971,1975
5830737,LUIS TIBÉ,PTdoB,MG,National Congress,1971,1975
5830598,LUIZ CARLOS BUSATO,PTB,RS,National Congress,1971,1975
5830316,LUIZ CARLOS HAULY,PSDB,PR,National Congress,1971,1975
5830522,LUIZ CARLOS RAMOS,PSDC,RJ,National Congress,1971,1975
5830435,LUIZ CLÁUDIO,PR,RO,National Congress,1971,1975
5830317,LUIZ COUTO,PT,PB,National Congress,1971,1975
5830610,LUIZ FERNANDO FARIA,PP,MG,National Congress,1971,1975
5830696,LUIZ LAURO FILHO,PSB,SP,National Congress,1971,1975
5830410,LUIZ NISHIMORI,PR,PR,National Congress,1971,1975
5830521,LUIZ SÉRGIO,PT,RJ,National Congress,1971,1975
5830290,LÁZARO BOTELHO,PP,TO,National Congress,1971,1975
5830567,LÚCIO VALE,PR,PA,National Congress,1971,1975
5830605,MACEDO,PSL,CE,National Congress,1971,1975
5830405,MAJOR OLIMPIO,PDT,SP,National Congress,1971,1975
5830643,MANDETTA,DEM,MS,National Congress,1971,1975
5830509,MANOEL JUNIOR,PMDB,PB,National Congress,1971,1975
5830805,MARCELO AGUIAR,DEM,SP,National Congress,1971,1975
5830596,MARCELO ARO,PHS,MG,National Congress,1971,1975
5830581,MARCELO BELINATI,PP,PR,National Congress,1971,1975
5830659,MARCELO CASTRO,PMDB,PI,National Congress,1971,1975
5830762,MARCELO MATOS,PDT,RJ,National Congress,1971,1975
5830594,MARCELO SQUASSONI,PRB,SP,National Congress,1971,1975
5830404,MARCELO ÁLVARO ANTÔNIO,PRP,MG,National Congress,1971,1975
5830720,MARCIO ALVINO,PR,SP,National Congress,1971,1975
5830634,MARCO MAIA,PT,RS,National Congress,1971,1975
5830440,MARCO TEBALDI,PSDB,SC,National Congress,1971,1975
5830794,MARCON,PT,RS,National Congress,1971,1975
5830445,MARCOS ABRÃO,PPS,GO,National Congress,1971,1975
5830537,MARCOS MONTES,PSD,MG,National Congress,1971,1975
5830524,MARCOS REATEGUI,PSC,AP,National Congress,1971,1975
5830471,MARCOS ROGÉRIO,PDT,RO,National Congress,1971,1975
5830431,MARCOS ROTTA,PMDB,AM,National Congress,1971,1975
5830328,MARCOS SOARES,PR,RJ,National Congress,1971,1975
5830743,MARCUS PESTANA,PSDB,MG,National Congress,1971,1975
5830562,MARCUS VICENTE,PP,ES,National Congress,1971,1975
5830476,MARINALDO ROSENDO,PSB,PE,National Congress,1971,1975
5830827,MARQUINHO MENDES,PMDB,RJ,National Congress,1971,1975
5830777,MARX BELTRÃO,PMDB,AL,National Congress,1971,1975
5830615,MAURO LOPES,PMDB,MG,National Congress,1971,1975
5830542,MAURO MARIANI,PMDB,SC,National Congress,1971,1975
5830831,MAURO PEREIRA,PMDB,RS,National Congress,1971,1975
5830618,MAURÍCIO QUINTELLA LESSA,PR,AL,National Congress,1971,1975
5830483,MAX FILHO,PSDB,ES,National Congress,1971,1975
5830764,MENDONÇA FILHO,DEM,PE,National Congress,1971,1975
5830360,MIGUEL HADDAD,PSDB,SP,National Congress,1971,1975
5830556,MIGUEL LOMBARDI,PR,SP,National Congress,1971,1975
5830520,MILTON MONTI,PR,SP,National Congress,1971,1975
5830684,MIRO TEIXEIRA,PROS,RJ,National Congress,1971,1975
5830681,MISAEL VARELLA,DEM,MG,National Congress,1971,1975
5830782,MISSIONÁRIO JOSÉ OLIMPIO,PP,SP,National Congress,1971,1975
5830717,MORONI TORGAN,DEM,CE,National Congress,1971,1975
5830667,MOSES RODRIGUES,PPS,CE,National Congress,1971,1975
5830454,MÁRCIO MARINHO,PRB,BA,National Congress,1971,1975
5830467,MÁRIO HERINGER,PDT,MG,National Congress,1971,1975
5830558,MÁRIO NEGROMONTE JR.,PP,BA,National Congress,1971,1975
5830428,NELSON MARCHEZAN JUNIOR,PSDB,RS,National Congress,1971,1975
5830353,NELSON MARQUEZELLI,PTB,SP,National Congress,1971,1975
5830544,NELSON MEURER,PP,PR,National Congress,1971,1975
5830372,NEWTON CARDOSO JR,PMDB,MG,National Congress,1971,1975
5830675,NILSON LEITÃO,PSDB,MT,National Congress,1971,1975
5830421,NILSON PINTO,PSDB,PA,National Congress,1971,1975
5830749,NILTO TATTO,PT,SP,National Congress,1971,1975
5830458,NILTON CAPIXABA,PTB,RO,National Congress,1971,1975
5830327,ODELMO LEÃO,PP,MG,National Congress,1971,1975
5830301,ODORICO MONTEIRO,PT,CE,National Congress,1971,1975
5830449,ONYX LORENZONI,DEM,RS,National Congress,1971,1975
5830446,ORLANDO SILVA,PCdoB,SP,National Congress,1971,1975
5830814,OSMAR BERTOLDI,DEM,PR,National Congress,1971,1975
5830293,OSMAR SERRAGLIO,PMDB,PR,National Congress,1971,1975
5830557,OSMAR TERRA,PMDB,RS,National Congress,1971,1975
5830554,OTAVIO LEITE,PSDB,RJ,National Congress,1971,1975
5830781,PADRE JOÃO,PT,MG,National Congress,1971,1975
5830740,PAES LANDIM,PTB,PI,National Congress,1971,1975
5830387,PASTOR EURICO,PSB,PE,National Congress,1971,1975
5830835,PASTOR FRANKLIN,PTdoB,MG,National Congress,1971,1975
5830374,PAUDERNEY AVELINO,DEM,AM,National Congress,1971,1975
5830616,PAULO ABI-ACKEL,PSDB,MG,National Congress,1971,1975
5830391,PAULO AZI,DEM,BA,National Congress,1971,1975
5830551,PAULO FEIJÓ,PR,RJ,National Congress,1971,1975
5830457,PAULO FOLETTO,PSB,ES,National Congress,1971,1975
5830701,PAULO FREIRE,PR,SP,National Congress,1971,1975
5830592,PAULO MAGALHÃES,PSD,BA,National Congress,1971,1975
5830342,PAULO MALUF,PP,SP,National Congress,1971,1975
5830369,PAULO PEREIRA DA SILVA,SD,SP,National Congress,1971,1975
5830669,PAULO PIMENTA,PT,RS,National Congress,1971,1975
5830635,PAULO TEIXEIRA,PT,SP,National Congress,1971,1975
5830375,PAULÃO,PT,AL,National Congress,1971,1975
